gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
PKJKAM_04270	contig_40	60774	61892	+	AJBGEP_07220	1	persistent	2	0	1			
PKJKAM_04280	contig_40	62350	62709	+	AJBGEP_07210	1	persistent	2	0	0			
PKJKAM_04285	contig_40	62850	64061	+	HFCAGB_09625	1	persistent	2	0	0			
PKJKAM_04290	contig_40	64425	65660	+	BEJGEH_08640	1	persistent	2	0	0			
PKJKAM_04295	contig_40	65727	66593	+	HFCAGB_09635	1	persistent	2	0	0			
PKJKAM_04300	contig_40	66638	67396	+	HFCAGB_09640	1	persistent	2	0	0			
PKJKAM_04305	contig_40	67550	69145	+	HFCAGB_09645	1	persistent	2	0	0			
PKJKAM_04310	contig_40	69159	70310	+	AJBGEP_07180	1	persistent	2	0	0			
PKJKAM_04315	contig_40	70386	71276	-	AJBGEP_07175	1	persistent	2	0	0			
PKJKAM_04320	contig_40	71739	72503	+	HFCAGB_09660	1	persistent	2	0	0			
PKJKAM_04325	contig_40	72525	73460	+	AJBGEP_07165	1	persistent	2	0	0			
PKJKAM_04330	contig_40	73517	74803	+	HFCAGB_09670	1	persistent	2	0	0			
PKJKAM_04335	contig_40	74800	75093	+	AJBGEP_07155	1	persistent	2	0	0			
PKJKAM_04340	contig_40	75183	76823	+	HFCAGB_09680	1	persistent	2	0	0			
PKJKAM_04345	contig_40	76865	79243	-	AJBGEP_07145	1	persistent	2	0	1			
PKJKAM_04350	contig_40	79580	80413	+	AJBGEP_07140	1	persistent	2	0	0			
PKJKAM_04355	contig_40	80569	81615	+	AJBGEP_07135	1	persistent	2	0	0			
PKJKAM_04360	contig_40	81772	81963	+	AJBGEP_07130	1	persistent	2	0	0			
PKJKAM_04365	contig_40	81998	83440	-	AJBGEP_07125	1	persistent	2	0	0			
PKJKAM_04370	contig_40	83502	84215	-	IKCLMC_24165	1	persistent	2	0	0			
PKJKAM_04375	contig_40	84529	84993	-	AJBGEP_07115	1	persistent	2	0	0			
PKJKAM_04380	contig_40	85070	85819	-	AJBGEP_07110	1	persistent	2	0	0			
PKJKAM_04385	contig_40	85819	86370	-	AJBGEP_07105	1	persistent	2	0	0			
PKJKAM_04390	contig_40	86462	87442	-	AJBGEP_07100	1	persistent	2	0	0			
PKJKAM_04400	contig_40	87645	87944	-	AJBGEP_07090	1	persistent	2	0	0			
PKJKAM_04405	contig_40	87949	90336	-	AJBGEP_07085	1	persistent	2	0	0			
PKJKAM_04410	contig_40	90352	91335	-	AJBGEP_07080	1	persistent	2	0	0			
PKJKAM_04415	contig_40	91472	91516	-	AJBGEP_07075	1	persistent	2	0	0			
PKJKAM_04420	contig_40	91637	91993	-	AJBGEP_07070	1	persistent	2	0	0			
PKJKAM_04425	contig_40	92044	92241	-	AJBGEP_07065	1	persistent	2	0	0			
PKJKAM_04430	contig_40	92337	92771	-	AJBGEP_07060	1	persistent	2	0	0			
PKJKAM_04435	contig_40	92883	94811	-	AJBGEP_07055	1	persistent	3	0	2			
PKJKAM_04440	contig_40	95071	95925	-	HFCAGB_09785	1	persistent	2	0	2			
PKJKAM_04445	contig_40	95988	96236	-	AJBGEP_07035	1	persistent	2	0	0			
PKJKAM_04450	contig_40	96379	97338	+	AJBGEP_07030	1	persistent	2	0	0			
PKJKAM_04455	contig_40	97387	98145	-	AJBGEP_07025	1	persistent	2	0	0			
PKJKAM_04460	contig_40	98434	99366	+	AJBGEP_07020	1	persistent	2	0	0			
PKJKAM_04465	contig_40	99463	99753	+	AJBGEP_07015	1	persistent	2	0	0			
PKJKAM_04470	contig_40	99860	100720	+	AJBGEP_07010	1	persistent	2	0	0			
PKJKAM_04475	contig_40	100763	101299	-	AJBGEP_07005	1	persistent	2	0	0			
PKJKAM_04480	contig_40	101448	102116	+	AJBGEP_07000	1	persistent	2	0	0			
PKJKAM_04485	contig_40	102254	102853	+	AJBGEP_06995	1	persistent	2	0	0			
PKJKAM_04490	contig_40	102990	104381	+	AJBGEP_06990	1	persistent	2	0	0			
PKJKAM_04495	contig_40	104484	104726	-	AJBGEP_06985	1	persistent	2	0	0			
PKJKAM_04500	contig_40	105091	107343	+	AJBGEP_06980	1	persistent	2	0	1			
PKJKAM_04505	contig_40	107387	108145	-	AJBGEP_06975	1	persistent	2	0	1			
PKJKAM_04510	contig_40	108158	109513	-	AJBGEP_06970	1	persistent	2	0	0			
PKJKAM_04515	contig_40	109638	110477	-	AJBGEP_06965	1	persistent	2	0	0			
PKJKAM_04520	contig_40	110491	110838	-	AJBGEP_06960	1	persistent	2	0	0			
PKJKAM_04525	contig_40	110889	112247	-	AJBGEP_06955	1	persistent	2	0	0			
PKJKAM_04530	contig_40	112330	112650	-	AJBGEP_06950	1	persistent	2	0	0			
PKJKAM_04535	contig_40	112951	113292	-	AJBGEP_06945	1	persistent	2	0	0			
PKJKAM_04540	contig_40	113511	114338	+	AJBGEP_06940	1	persistent	2	0	0			
PKJKAM_04545	contig_40	114459	115340	+	AJBGEP_06935	1	persistent	2	0	0			
PKJKAM_04550	contig_40	115415	115900	-	AJBGEP_06930	1	persistent	2	0	0			
PKJKAM_04555	contig_40	115984	116199	-	AJBGEP_06925	1	persistent	2	0	0			
PKJKAM_04560	contig_40	116236	117204	-	AJBGEP_06920	1	persistent	2	0	0			
PKJKAM_04565	contig_40	117197	118540	-	AJBGEP_06915	1	persistent	2	0	0			
PKJKAM_04570	contig_40	118537	120015	-	AJBGEP_06910	1	persistent	2	0	0			
PKJKAM_04575	contig_40	120012	121046	-	AJBGEP_06905	1	persistent	2	0	0			
PKJKAM_04580	contig_40	121037	122263	-	AJBGEP_06900	1	persistent	2	0	0			
PKJKAM_04585	contig_40	122637	123515	+	AJBGEP_06895	1	persistent	2	0	0			
PKJKAM_04590	contig_40	123588	124004	+	AJBGEP_06890	1	persistent	2	0	0			
PKJKAM_04595	contig_40	123964	124239	-	AJBGEP_06885	1	persistent	2	0	0			
PKJKAM_04600	contig_40	124478	125821	+	AJBGEP_06880	1	persistent	2	0	0			
PKJKAM_04605	contig_40	125851	127800	-	AJBGEP_06875	1	persistent	2	0	0			
PKJKAM_04610	contig_40	127805	128848	-	AJBGEP_06870	1	persistent	2	0	0			
PKJKAM_04615	contig_40	128966	129517	-	AJBGEP_06865	1	persistent	2	0	0			
PKJKAM_04620	contig_40	129691	131547	+	AJBGEP_06860	1	persistent	2	0	0			
PKJKAM_04625	contig_40	131571	132659	+	AJBGEP_06855	1	persistent	2	0	0			
PKJKAM_04630	contig_40	132686	133342	+	AJBGEP_06850	1	persistent	2	0	1			
PKJKAM_04635	contig_40	133445	134803	-	PKJKAM_04635	1	cloud	1	0	1	GCF_000171515.1_contig_40_RGP_0		module_50
PKJKAM_04640	contig_40	134939	135697	-	PKJKAM_04640	1	cloud	0	0	2	GCF_000171515.1_contig_40_RGP_0		module_50
PKJKAM_04645	contig_40	135827	136810	-	PKJKAM_04645	1	cloud	0	0	2	GCF_000171515.1_contig_40_RGP_0		module_50
PKJKAM_04650	contig_40	136820	137767	-	PKJKAM_04650	1	cloud	0	0	2	GCF_000171515.1_contig_40_RGP_0		module_50
PKJKAM_04655	contig_40	137772	138608	-	PKJKAM_04655	1	cloud	0	0	2	GCF_000171515.1_contig_40_RGP_0		module_50
PKJKAM_04660	contig_40	138630	139673	-	PKJKAM_04660	1	cloud	0	0	2	GCF_000171515.1_contig_40_RGP_0		module_50
PKJKAM_04665	contig_40	139684	141063	-	PKJKAM_04665	1	cloud	0	0	2	GCF_000171515.1_contig_40_RGP_0		module_50
PKJKAM_04670	contig_40	141090	142166	-	PKJKAM_04670	1	cloud	1	0	2	GCF_000171515.1_contig_40_RGP_0		module_50
PKJKAM_04675	contig_40	142441	142671	+	PKJKAM_04675	1	cloud	1	0	1	GCF_000171515.1_contig_40_RGP_0		
PKJKAM_04680	contig_40	143068	143346	-	AJBGEP_06845	1	persistent	2	0	2			
PKJKAM_04685	contig_40	143388	143801	-	AJBGEP_06840	1	persistent	2	0	0			
PKJKAM_04690	contig_41	287	991	-	AJBGEP_04930	1	persistent	2	0	0			
PKJKAM_04695	contig_41	972	2294	-	AJBGEP_04925	1	persistent	2	0	0			
PKJKAM_04700	contig_41	2287	3090	-	AJBGEP_04920	1	persistent	2	0	0			
PKJKAM_04705	contig_41	3226	4002	+	AJBGEP_04915	1	persistent	2	0	0			
PKJKAM_04710	contig_41	3982	4875	-	AJBGEP_04910	1	persistent	2	0	0			
PKJKAM_04715	contig_41	5086	5832	-	AJBGEP_04905	1	persistent	2	0	0			
PKJKAM_04720	contig_41	5829	6011	-	AJBGEP_04900	1	persistent	2	0	0			
PKJKAM_04725	contig_41	6063	7295	-	HFCAGB_05160	1	persistent	2	0	0			
PKJKAM_04730	contig_41	7339	8316	-	AJBGEP_04890	1	persistent	2	0	0			
PKJKAM_04735	contig_41	8313	10061	-	AJBGEP_04885	1	persistent	2	0	0			
PKJKAM_04740	contig_41	10098	12362	-	AJBGEP_04880	1	persistent	2	0	0			
PKJKAM_04745	contig_41	12592	12876	-	AJBGEP_04875	1	persistent	2	0	0			
PKJKAM_04750	contig_41	13032	14705	-	AJBGEP_04870	1	persistent	2	0	0			
PKJKAM_04755	contig_41	14819	15502	-	AJBGEP_04865	1	persistent	2	0	0			
PKJKAM_04760	contig_41	15675	16436	-	AJBGEP_04860	1	persistent	2	0	0			
PKJKAM_04765	contig_41	16579	17862	-	HFCAGB_05120	1	persistent	2	0	0			
PKJKAM_04770	contig_41	17933	19021	-	AJBGEP_04850	1	persistent	2	0	0			
PKJKAM_04775	contig_41	19207	19899	-	AJBGEP_04845	1	persistent	2	0	0			
PKJKAM_04780	contig_41	19961	21796	+	HFCAGB_05105	1	persistent	2	0	0			
PKJKAM_04785	contig_41	22202	23059	+	AJBGEP_04835	1	persistent	2	0	0			
PKJKAM_04790	contig_41	23119	25401	+	AJBGEP_04830	1	persistent	2	0	0			
PKJKAM_04795	contig_41	25477	26436	-	AJBGEP_04825	1	persistent	3	0	1			
PKJKAM_04800	contig_41	26726	26893	+	AJBGEP_04820	1	persistent	2	0	1			
PKJKAM_04805	contig_41	27012	27809	+	AJBGEP_04815	1	persistent	3	0	0			
PKJKAM_04810	contig_41	28110	29531	-	AJBGEP_04810	1	persistent	2	0	0			
PKJKAM_04815	contig_41	29749	30897	-	AJBGEP_04805	1	persistent	2	0	0			
PKJKAM_04820	contig_41	31247	32110	-	AJBGEP_04800	1	persistent	2	0	0			
PKJKAM_04825	contig_41	32112	32729	-	AJBGEP_04795	2	persistent	4	0	0			
PKJKAM_04830	contig_41	32740	35184	-	AJBGEP_04790	1	persistent	2	0	0			
PKJKAM_04840	contig_41	35421	36713	-	AJBGEP_04780	1	persistent	2	0	0			
PKJKAM_04845	contig_41	36972	38315	-	AJBGEP_04775	1	persistent	2	0	0			
PKJKAM_04850	contig_41	38325	38936	-	AJBGEP_04770	1	persistent	2	0	0			
PKJKAM_04855	contig_41	39079	43191	-	ONMMKP_05940	1	persistent	2	0	0			
PKJKAM_04860	contig_41	43326	43820	-	AJBGEP_04760	1	persistent	2	0	0			
PKJKAM_04865	contig_41	44367	45335	+	AJBGEP_04755	1	persistent	2	0	0			
PKJKAM_04870	contig_41	45449	47215	+	HFCAGB_05015	1	persistent	2	0	0			
PKJKAM_04875	contig_41	47216	48937	+	AJBGEP_04745	1	persistent	2	0	0			
PKJKAM_04880	contig_41	48982	49686	+	AJBGEP_04740	1	persistent	2	0	0			
PKJKAM_04885	contig_41	49998	50216	+	AJBGEP_04735	1	persistent	2	0	0			
PKJKAM_04890	contig_41	50307	51218	-	AJBGEP_04730	1	persistent	2	0	0			
PKJKAM_04895	contig_41	51327	52187	+	AJBGEP_04725	1	persistent	2	0	0			
PKJKAM_04900	contig_41	52207	52884	+	AJBGEP_19790	2	persistent	5	1	2			
PKJKAM_04910	contig_41	54272	54469	+	HFCAGB_04975	1	persistent	2	1	3			
PKJKAM_04915	contig_41	54680	56956	-	AJBGEP_04690	1	persistent	3	1	2			
PKJKAM_04920	contig_41	56987	57307	-	AJBGEP_04685	1	persistent	2	0	0			
PKJKAM_04925	contig_41	57403	57480	-	AJBGEP_04680	1	persistent	2	0	0			
PKJKAM_04930	contig_41	57631	57852	+	AJBGEP_04675	1	persistent	2	0	0			
PKJKAM_04935	contig_41	57982	59928	-	AJBGEP_04670	1	persistent	2	0	0			
PKJKAM_04940	contig_41	59925	61043	-	AJBGEP_04665	1	persistent	2	0	0			
PKJKAM_04945	contig_41	61189	62139	+	AJBGEP_04660	1	persistent	2	0	0			
PKJKAM_04950	contig_41	62136	63794	-	AJBGEP_04655	1	persistent	2	0	0			
PKJKAM_04955	contig_41	63995	64894	+	AJBGEP_04650	1	persistent	2	0	0			
PKJKAM_04960	contig_41	65038	66690	+	HFCAGB_04925	1	persistent	2	0	0			
PKJKAM_04965	contig_41	66702	67670	+	AJBGEP_04640	1	persistent	2	0	0			
PKJKAM_04970	contig_41	67828	69546	+	HFCAGB_04915	1	persistent	2	0	0			
PKJKAM_04975	contig_41	69585	70586	+	HFCAGB_04910	1	persistent	2	0	0			
PKJKAM_04980	contig_41	70597	72030	+	AJBGEP_04625	1	persistent	2	0	0			
PKJKAM_04985	contig_41	72126	73139	+	AJBGEP_04620	1	persistent	2	0	0			
PKJKAM_04990	contig_41	73136	73966	-	AJBGEP_04615	1	persistent	2	0	0			
PKJKAM_04995	contig_41	73963	74286	-	AJBGEP_04610	1	persistent	2	0	0			
PKJKAM_05000	contig_41	74414	74929	+	AJBGEP_04605	1	persistent	2	0	0			
PKJKAM_05005	contig_41	75159	75887	+	AJBGEP_04600	1	persistent	2	0	0			
PKJKAM_05010	contig_41	75905	76636	+	AJBGEP_04595	1	persistent	2	0	0			
PKJKAM_05015	contig_41	76643	77359	+	AJBGEP_04590	1	persistent	2	0	0			
PKJKAM_05020	contig_41	77359	78027	+	AJBGEP_04585	1	persistent	2	0	0			
PKJKAM_05025	contig_41	78264	78995	+	AJBGEP_04580	1	persistent	2	0	0			
PKJKAM_05030	contig_41	79213	80700	-	AJBGEP_04575	1	persistent	2	0	0			
PKJKAM_05035	contig_41	80710	81030	-	AJBGEP_04570	1	persistent	2	0	0			
PKJKAM_05040	contig_41	81060	82403	-	BEJGEH_04390	1	persistent	2	0	0			
PKJKAM_05045	contig_41	82698	83825	-	HFCAGB_04840	1	persistent	2	0	0			
PKJKAM_05050	contig_41	83868	84269	-	AJBGEP_04555	1	persistent	2	0	0			
PKJKAM_05055	contig_41	84415	85260	-	AJBGEP_04550	1	persistent	2	0	0			
PKJKAM_05060	contig_41	85257	86210	-	AJBGEP_04545	1	persistent	2	0	0			
PKJKAM_05065	contig_41	86220	87353	-	AJBGEP_04540	1	persistent	2	0	0			
PKJKAM_05070	contig_41	87441	88556	-	AJBGEP_04535	1	persistent	2	0	0			
PKJKAM_05075	contig_41	88902	89378	-	AJBGEP_04530	1	persistent	2	0	0			
PKJKAM_05080	contig_41	89475	90377	-	AJBGEP_04525	1	persistent	2	0	0			
PKJKAM_05085	contig_41	90435	91157	-	AJBGEP_04520	1	persistent	2	0	0			
PKJKAM_05090	contig_41	91141	91431	-	AJBGEP_04515	1	persistent	2	0	0			
PKJKAM_05095	contig_41	91601	91864	+	AJBGEP_04510	1	persistent	2	0	0			
PKJKAM_05100	contig_41	91896	92273	-	AJBGEP_04505	1	persistent	2	0	0			
PKJKAM_05105	contig_41	92544	94229	+	AJBGEP_04500	1	persistent	2	0	0			
PKJKAM_05115	contig_41	94406	94966	-	AJBGEP_04490	1	persistent	2	0	0			
PKJKAM_05120	contig_41	95134	96345	+	AJBGEP_04485	1	persistent	2	0	0			
PKJKAM_05125	contig_41	96342	97157	+	AJBGEP_04480	1	persistent	2	0	0			
PKJKAM_05130	contig_41	97211	98443	-	AJBGEP_04475	1	persistent	2	0	0			
PKJKAM_05135	contig_41	98690	99364	+	AJBGEP_04470	1	persistent	2	0	0			
PKJKAM_05140	contig_41	99436	100194	+	AJBGEP_04465	1	persistent	2	0	0			
PKJKAM_05145	contig_41	100239	101441	-	BEJGEH_04285	1	persistent	2	0	0			
PKJKAM_05150	contig_41	101685	102311	+	AJBGEP_04455	1	persistent	1	1	2			
PKJKAM_05155	contig_41	102308	102481	-	HFCAGB_04730	1	shell	1	1	0	GCF_000171515.1_contig_41_RGP_0	spot_5	
PKJKAM_05160	contig_41	102502	102999	-	HFCAGB_04725	1	shell	0	2	0	GCF_000171515.1_contig_41_RGP_0	spot_5	
PKJKAM_05165	contig_41	103346	103771	+	HFCAGB_04720	1	shell	0	2	1	GCF_000171515.1_contig_41_RGP_0	spot_5	module_4
PKJKAM_05170	contig_41	104036	104926	+	HFCAGB_04715	1	shell	0	2	0	GCF_000171515.1_contig_41_RGP_0	spot_5	module_4
PKJKAM_05175	contig_41	104932	106617	-	ODDLKH_06765	1	shell	0	2	0	GCF_000171515.1_contig_41_RGP_0	spot_5	module_4
PKJKAM_05180	contig_41	106850	107041	-	AJBGEP_04430	1	shell	0	2	0	GCF_000171515.1_contig_41_RGP_0	spot_5	module_4
PKJKAM_05185	contig_41	107066	108229	-	AJBGEP_04425	1	shell	0	2	1	GCF_000171515.1_contig_41_RGP_0	spot_5	module_4
PKJKAM_05190	contig_41	108240	108488	-	PKJKAM_05190	1	cloud	0	2	0	GCF_000171515.1_contig_41_RGP_0	spot_5	
PKJKAM_05195	contig_41	108521	109474	-	ODDLKH_06745	1	shell	0	2	1	GCF_000171515.1_contig_41_RGP_0	spot_5	module_4
PKJKAM_05200	contig_41	109485	110234	-	AJBGEP_04410	1	shell	0	2	0	GCF_000171515.1_contig_41_RGP_0	spot_5	module_4
PKJKAM_05205	contig_41	110257	110772	-	AJBGEP_04405	1	shell	1	1	0	GCF_000171515.1_contig_41_RGP_0	spot_5	module_4
PKJKAM_05210	contig_41	111486	111869	-	AJBGEP_04400	1	persistent	1	1	1			
PKJKAM_05215	contig_41	112100	113425	+	HFCAGB_04670	1	persistent	2	0	0			
PKJKAM_05220	contig_41	113516	114427	-	AJBGEP_04390	1	persistent	2	0	0			
PKJKAM_05225	contig_41	114430	115350	-	AJBGEP_04385	1	persistent	2	0	0			
PKJKAM_05230	contig_41	115411	116949	-	AJBGEP_04380	1	persistent	2	0	0			
PKJKAM_05235	contig_41	116982	118853	-	AJBGEP_04375	1	persistent	2	0	0			
PKJKAM_05240	contig_41	118864	119805	-	AJBGEP_04370	1	persistent	2	0	0			
PKJKAM_05245	contig_41	120008	121243	+	AJBGEP_04365	1	persistent	2	0	0			
PKJKAM_05250	contig_41	121243	121992	+	AJBGEP_04360	1	persistent	2	0	0			
PKJKAM_05255	contig_41	122270	123169	+	AJBGEP_04355	1	persistent	2	0	0			
PKJKAM_05260	contig_41	123175	125607	+	HFCAGB_04625	1	persistent	2	0	0			
PKJKAM_05265	contig_41	125685	126494	-	AJBGEP_04345	2	persistent	3	0	3			
PKJKAM_05270	contig_41	126756	128021	+	AJBGEP_04340	1	persistent	2	0	2			
PKJKAM_05275	contig_41	128415	128852	+	AJBGEP_04345	2	persistent	3	0	3			
PKJKAM_05280	contig_41	128724	128984	-	PKJKAM_05280	1	cloud	2	0	0			
PKJKAM_05285	contig_41	128974	129870	-	AJBGEP_04330	1	persistent	2	0	1			
PKJKAM_05290	contig_41	130326	131918	-	GEGEGB_10795	1	persistent	3	0	0			
PKJKAM_05295	contig_41	132137	133057	+	AJBGEP_04320	1	persistent	2	0	0			
PKJKAM_05300	contig_41	133101	134213	-	AJBGEP_04315	1	persistent	2	0	0			
PKJKAM_05305	contig_41	134210	134683	-	AJBGEP_04310	1	persistent	2	0	0			
PKJKAM_05310	contig_41	134869	134997	+	AJBGEP_04305	1	persistent	2	0	0			
PKJKAM_05315	contig_41	135262	136842	+	HFCAGB_04570	1	persistent	2	0	1			
PKJKAM_05320	contig_41	136905	137420	-	AJBGEP_04295	1	persistent	2	0	1			
PKJKAM_05325	contig_41	137774	138661	+	AJBGEP_04290	1	persistent	2	0	0			
PKJKAM_05330	contig_41	138964	139467	+	AJBGEP_04285	1	persistent	2	0	0			
PKJKAM_05335	contig_41	139944	140690	+	AJBGEP_04280	1	persistent	2	0	0			
PKJKAM_05340	contig_41	140834	141493	+	AJBGEP_04275	1	persistent	2	0	0			
PKJKAM_05345	contig_41	141490	142212	+	AJBGEP_04270	1	persistent	2	0	0			
PKJKAM_05350	contig_41	142331	144553	+	AJBGEP_04265	1	persistent	2	0	0			
PKJKAM_05355	contig_41	144550	145476	-	GEGEGB_10875	1	persistent	2	0	1			
PKJKAM_05360	contig_41	145681	145947	+	AJBGEP_04255	1	persistent	2	0	1			
PKJKAM_05365	contig_41	146232	146492	+	AJBGEP_04250	1	persistent	2	0	0			
PKJKAM_05370	contig_41	146648	147622	-	AJBGEP_04245	1	persistent	2	0	0			
PKJKAM_05375	contig_41	147652	149796	-	AJBGEP_04240	1	persistent	2	0	1			
PKJKAM_05380	contig_41	150004	151365	-	GEGEGB_10915	1	persistent	3	0	1			
PKJKAM_05385	contig_41	151595	152269	+	AJBGEP_04230	1	persistent	2	0	1			
PKJKAM_05390	contig_41	152269	153264	+	AJBGEP_04225	1	persistent	2	0	0			
PKJKAM_05395	contig_41	153257	154993	+	AJBGEP_04220	1	persistent	2	0	0			
PKJKAM_05400	contig_41	154986	156116	+	AJBGEP_04215	1	persistent	2	0	0			
PKJKAM_05405	contig_41	156232	157338	+	AJBGEP_04210	1	persistent	2	0	0			
PKJKAM_05410	contig_41	157300	157710	-	AJBGEP_04205	1	persistent	2	0	0			
PKJKAM_05415	contig_41	157843	158601	+	AJBGEP_04200	1	persistent	2	0	0			
PKJKAM_05420	contig_41	158598	159839	+	AJBGEP_04195	1	persistent	2	0	0			
PKJKAM_05425	contig_41	159839	160801	+	HFCAGB_04460	1	persistent	3	0	0			
PKJKAM_05430	contig_41	160804	161364	-	AJBGEP_04185	1	persistent	3	0	1			
PKJKAM_05435	contig_41	161372	161974	-	AJBGEP_04180	1	persistent	3	0	2			
PKJKAM_05440	contig_41	162004	162525	-	AJBGEP_04175	1	persistent	3	0	1			
PKJKAM_05445	contig_41	162856	163560	-	AJBGEP_04155	1	persistent	2	0	3			
PKJKAM_05450	contig_41	163608	164060	-	AJBGEP_04150	1	persistent	2	0	1			
PKJKAM_05455	contig_41	164062	164307	-	AJBGEP_04145	1	persistent	2	0	0			
PKJKAM_05460	contig_41	164300	164743	-	AJBGEP_04140	1	persistent	2	0	0			
PKJKAM_05465	contig_41	164788	165300	-	AJBGEP_04135	1	persistent	2	0	0			
PKJKAM_05470	contig_41	165322	166344	-	AJBGEP_04130	1	persistent	2	0	0			
PKJKAM_05475	contig_41	166708	167616	+	AJBGEP_04125	1	persistent	2	0	0			
PKJKAM_05480	contig_41	167708	169975	-	HFCAGB_04400	1	persistent	2	0	0			
PKJKAM_05485	contig_41	170466	172487	-	AJBGEP_04115	1	persistent	2	0	0			
PKJKAM_05490	contig_41	173138	173824	-	AJBGEP_04110	1	persistent	2	0	0			
PKJKAM_05495	contig_41	173817	174572	-	AJBGEP_04105	1	persistent	2	0	0			
PKJKAM_05500	contig_41	174556	175713	-	AJBGEP_04100	1	persistent	2	0	0			
PKJKAM_05505	contig_41	175710	176750	-	AJBGEP_04095	1	persistent	2	0	0			
PKJKAM_05510	contig_41	176837	178126	+	AJBGEP_04090	1	persistent	2	0	0			
PKJKAM_05515	contig_41	178184	178660	+	AJBGEP_04085	1	persistent	2	0	0			
PKJKAM_05520	contig_41	178745	180265	-	AJBGEP_04080	1	persistent	2	0	0			
PKJKAM_05525	contig_41	180267	181952	-	AJBGEP_04075	1	persistent	2	0	0			
PKJKAM_05530	contig_41	182149	182874	-	HFCAGB_04350	1	persistent	2	0	0			
PKJKAM_05535	contig_41	182919	183860	-	AJBGEP_04065	1	persistent	2	0	0			
PKJKAM_05540	contig_41	183857	185026	-	HFCAGB_04340	1	persistent	2	0	0			
PKJKAM_05545	contig_41	185318	186601	+	AJBGEP_04055	1	persistent	2	0	0			
PKJKAM_05550	contig_41	186745	187740	-	AJBGEP_04050	1	persistent	2	0	0			
PKJKAM_05555	contig_41	187904	188722	+	AJBGEP_04045	1	persistent	2	0	2			
PKJKAM_05560	contig_41	188723	189781	-	AJBGEP_04040	1	persistent	2	0	0			
PKJKAM_05565	contig_41	189784	190473	-	AJBGEP_04035	1	persistent	2	0	0			
PKJKAM_05570	contig_41	190473	191246	-	HFCAGB_04310	1	persistent	2	0	1			
PKJKAM_05575	contig_41	191413	191562	-	AJBGEP_04025	1	persistent	2	0	0			
PKJKAM_05580	contig_41	191691	192479	+	HFCAGB_04300	1	persistent	2	0	1			
PKJKAM_05585	contig_41	192547	194022	+	HFCAGB_04295	1	persistent	2	0	0			
PKJKAM_05590	contig_41	194193	195101	+	AJBGEP_04010	1	persistent	2	0	0			
PKJKAM_05595	contig_41	195324	196340	+	AJBGEP_04005	1	persistent	2	0	0			
PKJKAM_05600	contig_41	196351	197397	+	AJBGEP_04000	1	persistent	2	0	0			
PKJKAM_05605	contig_41	197400	198548	+	HFCAGB_04275	1	persistent	2	0	0			
PKJKAM_05610	contig_41	198542	199582	+	AJBGEP_03990	1	persistent	2	0	0			
PKJKAM_05615	contig_41	199806	200558	+	AJBGEP_03985	1	persistent	2	0	0			
PKJKAM_05620	contig_41	200649	201425	-	BEJGEH_03860	1	persistent	2	0	0			
PKJKAM_05625	contig_41	201425	202504	-	AJBGEP_03975	1	persistent	3	0	0			
PKJKAM_05630	contig_41	202884	203582	-	BEJGEH_03850	1	persistent	2	0	0			
PKJKAM_05635	contig_42	206	1132	-	AJBGEP_23025	1	persistent	2	0	0			
PKJKAM_05640	contig_42	1280	1729	-	AJBGEP_23020	1	persistent	2	0	0			
PKJKAM_05645	contig_42	1771	1998	-	AJBGEP_23015	1	persistent	2	0	0			
PKJKAM_05650	contig_42	2003	2317	-	AJBGEP_23010	1	persistent	2	0	0			
PKJKAM_05655	contig_42	2324	2719	-	AJBGEP_23005	1	persistent	2	0	1			
PKJKAM_05660	contig_42	3194	3469	+	AJBGEP_23000	1	persistent	2	0	0			
PKJKAM_05665	contig_42	3598	4284	-	AJBGEP_22995	1	persistent	2	0	1			
PKJKAM_05670	contig_42	4284	5138	-	AJBGEP_22990	1	persistent	2	0	0			
PKJKAM_05675	contig_42	5148	5798	-	AJBGEP_22985	1	persistent	2	0	0			
PKJKAM_05680	contig_42	5812	6276	-	AJBGEP_22980	1	persistent	2	0	1			
PKJKAM_05685	contig_42	6286	6591	-	AJBGEP_22975	1	persistent	2	0	0			
PKJKAM_05690	contig_42	6607	8004	-	AJBGEP_22970	1	persistent	2	0	1			
PKJKAM_05695	contig_42	8367	9431	+	AJBGEP_22965	1	persistent	2	0	0			
PKJKAM_05700	contig_42	9536	10291	+	AJBGEP_22960	1	persistent	2	0	0			
PKJKAM_05705	contig_42	10288	11037	-	AJBGEP_22955	1	persistent	2	0	0			
PKJKAM_05710	contig_42	11248	11550	+	AJBGEP_22950	1	persistent	2	0	0			
PKJKAM_05715	contig_42	11681	11956	+	AJBGEP_22945	1	persistent	2	0	0			
PKJKAM_05720	contig_42	12034	13656	-	HFCAGB_23075	1	persistent	2	0	0			
PKJKAM_05725	contig_42	13741	14904	-	HFCAGB_23070	1	persistent	2	0	0			
PKJKAM_05730	contig_42	14907	15545	-	AJBGEP_22930	1	persistent	2	0	0			
PKJKAM_05735	contig_42	15555	15953	-	AJBGEP_22925	1	persistent	2	0	0			
PKJKAM_05740	contig_42	15971	16630	-	AJBGEP_22920	1	persistent	2	0	1			
PKJKAM_05745	contig_42	16627	17697	-	AJBGEP_22915	1	persistent	2	0	0			
