gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
AJBGEP_06785	contig_1	1366937	1367383	-	AJBGEP_06785	1	persistent	2	0	0			
AJBGEP_06790	contig_1	1367589	1367696	+	BEJGEH_09045	1	persistent	2	0	0			
AJBGEP_06795	contig_1	1367693	1368220	-	AJBGEP_06795	1	persistent	2	0	0			
AJBGEP_06800	contig_1	1368261	1369754	-	AJBGEP_06800	1	persistent	2	0	2			
AJBGEP_06805	contig_1	1370395	1371681	-	AJBGEP_06805	1	persistent	2	0	2			
AJBGEP_06810	contig_1	1371804	1373738	-	AJBGEP_06810	1	persistent	2	0	0			
AJBGEP_06815	contig_1	1374166	1374912	+	AJBGEP_06815	1	persistent	2	0	0			
AJBGEP_06820	contig_1	1375202	1376398	+	AJBGEP_06820	1	persistent	2	0	0			
AJBGEP_06825	contig_1	1376504	1377352	+	AJBGEP_06825	1	persistent	2	0	0			
AJBGEP_06830	contig_1	1377451	1378335	-	AJBGEP_06830	1	persistent	2	0	0			
AJBGEP_06835	contig_1	1378670	1379665	-	AJBGEP_06835	1	persistent	2	0	2			
AJBGEP_06840	contig_1	1380007	1380420	+	AJBGEP_06840	1	persistent	2	0	0			
AJBGEP_06845	contig_1	1380462	1380740	+	AJBGEP_06845	1	persistent	2	0	2			
AJBGEP_06850	contig_1	1381091	1381747	-	AJBGEP_06850	1	persistent	2	0	1			
AJBGEP_06855	contig_1	1381774	1382862	-	AJBGEP_06855	1	persistent	2	0	0			
AJBGEP_06860	contig_1	1382886	1384742	-	AJBGEP_06860	1	persistent	2	0	0			
AJBGEP_06865	contig_1	1384916	1385467	+	AJBGEP_06865	1	persistent	2	0	0			
AJBGEP_06870	contig_1	1385585	1386628	+	AJBGEP_06870	1	persistent	2	0	0			
AJBGEP_06875	contig_1	1386633	1388582	+	AJBGEP_06875	1	persistent	2	0	0			
AJBGEP_06880	contig_1	1388612	1389955	-	AJBGEP_06880	1	persistent	2	0	0			
AJBGEP_06885	contig_1	1390194	1390469	+	AJBGEP_06885	1	persistent	2	0	0			
AJBGEP_06890	contig_1	1390429	1390845	-	AJBGEP_06890	1	persistent	2	0	0			
AJBGEP_06895	contig_1	1390918	1391796	-	AJBGEP_06895	1	persistent	2	0	0			
AJBGEP_06900	contig_1	1392170	1393396	+	AJBGEP_06900	1	persistent	2	0	0			
AJBGEP_06905	contig_1	1393387	1394421	+	AJBGEP_06905	1	persistent	2	0	0			
AJBGEP_06910	contig_1	1394418	1395896	+	AJBGEP_06910	1	persistent	2	0	0			
AJBGEP_06915	contig_1	1395893	1397236	+	AJBGEP_06915	1	persistent	2	0	0			
AJBGEP_06920	contig_1	1397229	1398197	+	AJBGEP_06920	1	persistent	2	0	0			
AJBGEP_06925	contig_1	1398234	1398449	+	AJBGEP_06925	1	persistent	2	0	0			
AJBGEP_06930	contig_1	1398533	1399018	+	AJBGEP_06930	1	persistent	2	0	0			
AJBGEP_06935	contig_1	1399093	1399974	-	AJBGEP_06935	1	persistent	2	0	0			
AJBGEP_06940	contig_1	1400095	1400922	-	AJBGEP_06940	1	persistent	2	0	0			
AJBGEP_06945	contig_1	1401141	1401482	+	AJBGEP_06945	1	persistent	2	0	0			
AJBGEP_06950	contig_1	1401783	1402103	+	AJBGEP_06950	1	persistent	2	0	0			
AJBGEP_06955	contig_1	1402186	1403544	+	AJBGEP_06955	1	persistent	2	0	0			
AJBGEP_06960	contig_1	1403595	1403942	+	AJBGEP_06960	1	persistent	2	0	0			
AJBGEP_06965	contig_1	1403956	1404795	+	AJBGEP_06965	1	persistent	2	0	0			
AJBGEP_06970	contig_1	1404920	1406275	+	AJBGEP_06970	1	persistent	2	0	0			
AJBGEP_06975	contig_1	1406288	1407046	+	AJBGEP_06975	1	persistent	2	0	1			
AJBGEP_06980	contig_1	1407090	1409342	-	AJBGEP_06980	1	persistent	2	0	1			
AJBGEP_06985	contig_1	1409707	1409949	+	AJBGEP_06985	1	persistent	2	0	0			
AJBGEP_06990	contig_1	1410051	1411442	-	AJBGEP_06990	1	persistent	2	0	0			
AJBGEP_06995	contig_1	1411579	1412178	-	AJBGEP_06995	1	persistent	2	0	0			
AJBGEP_07000	contig_1	1412316	1412984	-	AJBGEP_07000	1	persistent	2	0	0			
AJBGEP_07005	contig_1	1413133	1413669	+	AJBGEP_07005	1	persistent	2	0	0			
AJBGEP_07010	contig_1	1413712	1414572	-	AJBGEP_07010	1	persistent	2	0	0			
AJBGEP_07015	contig_1	1414679	1414969	-	AJBGEP_07015	1	persistent	2	0	0			
AJBGEP_07020	contig_1	1415066	1415998	-	AJBGEP_07020	1	persistent	2	0	0			
AJBGEP_07025	contig_1	1416287	1417045	+	AJBGEP_07025	1	persistent	2	0	0			
AJBGEP_07030	contig_1	1417094	1418053	-	AJBGEP_07030	1	persistent	2	0	0			
AJBGEP_07035	contig_1	1418196	1418510	+	AJBGEP_07035	1	persistent	2	0	0			
AJBGEP_07040	contig_1	1418507	1419361	+	HFCAGB_09785	1	persistent	2	0	2			
AJBGEP_07045	contig_1	1420063	1421286	-	AJBGEP_07045	1	cloud	2	0	1			
AJBGEP_07050	contig_1	1421467	1421595	-	AJBGEP_07050	1	cloud	1	0	1			
AJBGEP_07055	contig_1	1422178	1424106	+	AJBGEP_07055	1	persistent	3	0	2			
AJBGEP_07060	contig_1	1424218	1424652	+	AJBGEP_07060	1	persistent	2	0	0			
AJBGEP_07065	contig_1	1424748	1424945	+	AJBGEP_07065	1	persistent	2	0	0			
AJBGEP_07070	contig_1	1424996	1425352	+	AJBGEP_07070	1	persistent	2	0	0			
AJBGEP_07075	contig_1	1425473	1425517	+	AJBGEP_07075	1	persistent	2	0	0			
AJBGEP_07080	contig_1	1425654	1426637	+	AJBGEP_07080	1	persistent	2	0	0			
AJBGEP_07085	contig_1	1426653	1429040	+	AJBGEP_07085	1	persistent	2	0	0			
AJBGEP_07090	contig_1	1429045	1429344	+	AJBGEP_07090	1	persistent	2	0	0			
AJBGEP_07100	contig_1	1429547	1430527	+	AJBGEP_07100	1	persistent	2	0	0			
AJBGEP_07105	contig_1	1430619	1431170	+	AJBGEP_07105	1	persistent	2	0	0			
AJBGEP_07110	contig_1	1431170	1431919	+	AJBGEP_07110	1	persistent	2	0	0			
AJBGEP_07115	contig_1	1431996	1432460	+	AJBGEP_07115	1	persistent	2	0	0			
AJBGEP_07120	contig_1	1432774	1433487	+	IKCLMC_24165	1	persistent	2	0	0			
AJBGEP_07125	contig_1	1433549	1434991	+	AJBGEP_07125	1	persistent	2	0	0			
AJBGEP_07130	contig_1	1435026	1435217	-	AJBGEP_07130	1	persistent	2	0	0			
AJBGEP_07135	contig_1	1435374	1436420	-	AJBGEP_07135	1	persistent	2	0	0			
AJBGEP_07140	contig_1	1436576	1437409	-	AJBGEP_07140	1	persistent	2	0	0			
AJBGEP_07145	contig_1	1437746	1440124	+	AJBGEP_07145	1	persistent	2	0	1			
AJBGEP_07150	contig_1	1440166	1441806	-	HFCAGB_09680	1	persistent	2	0	0			
AJBGEP_07155	contig_1	1441896	1442189	-	AJBGEP_07155	1	persistent	2	0	0			
AJBGEP_07160	contig_1	1442186	1443472	-	HFCAGB_09670	1	persistent	2	0	0			
AJBGEP_07165	contig_1	1443529	1444464	-	AJBGEP_07165	1	persistent	2	0	0			
AJBGEP_07170	contig_1	1444486	1445250	-	HFCAGB_09660	1	persistent	2	0	0			
AJBGEP_07175	contig_1	1445713	1446603	+	AJBGEP_07175	1	persistent	2	0	0			
AJBGEP_07180	contig_1	1446679	1447830	-	AJBGEP_07180	1	persistent	2	0	0			
AJBGEP_07185	contig_1	1447844	1449439	-	HFCAGB_09645	1	persistent	2	0	0			
AJBGEP_07190	contig_1	1449593	1450351	-	HFCAGB_09640	1	persistent	2	0	0			
AJBGEP_07195	contig_1	1450396	1451262	-	HFCAGB_09635	1	persistent	2	0	0			
AJBGEP_07200	contig_1	1451329	1452564	-	BEJGEH_08640	1	persistent	2	0	0			
AJBGEP_07205	contig_1	1452928	1454139	-	HFCAGB_09625	1	persistent	2	0	0			
AJBGEP_07210	contig_1	1454280	1454639	-	AJBGEP_07210	1	persistent	2	0	0			
AJBGEP_07220	contig_1	1455097	1456215	-	AJBGEP_07220	1	persistent	2	0	1			
AJBGEP_07225	contig_1	1456480	1459536	+	AJBGEP_07225	1	persistent	2	0	0			
AJBGEP_07230	contig_1	1459533	1459943	+	AJBGEP_07230	1	persistent	2	0	0			
AJBGEP_07235	contig_1	1460042	1460230	+	AJBGEP_07235	1	persistent	2	0	0			
AJBGEP_07245	contig_1	1460518	1461864	-	AJBGEP_07245	1	persistent	2	0	0			
AJBGEP_07250	contig_1	1462291	1462659	+	AJBGEP_07250	1	persistent	2	0	0			
AJBGEP_07255	contig_1	1462668	1464155	+	AJBGEP_07255	1	persistent	2	0	0			
AJBGEP_07260	contig_1	1464172	1464918	+	AJBGEP_07260	1	persistent	2	0	0			
AJBGEP_07265	contig_1	1464893	1466164	+	BEJGEH_08575	1	persistent	2	0	0			
AJBGEP_07270	contig_1	1466161	1467381	+	AJBGEP_07270	1	persistent	2	0	0			
AJBGEP_07275	contig_1	1467394	1467810	+	AJBGEP_07275	1	persistent	2	0	1			
AJBGEP_07280	contig_1	1467965	1468966	+	AJBGEP_07280	1	persistent	2	1	2			
AJBGEP_07285	contig_1	1469033	1469335	-	ONMMKP_03375	1	shell	2	0	0			
AJBGEP_07290	contig_1	1469355	1469591	-	BEJGEH_08555	1	persistent	3	1	1			
AJBGEP_07295	contig_1	1469902	1471314	-	AJBGEP_07295	1	persistent	2	0	0			
AJBGEP_07300	contig_1	1471716	1473059	-	AJBGEP_07300	1	persistent	2	0	1			
AJBGEP_07305	contig_1	1473081	1473974	-	HFCAGB_09525	1	persistent	2	0	0			
AJBGEP_07310	contig_1	1474033	1474770	-	AJBGEP_07310	1	persistent	2	0	1			
AJBGEP_07315	contig_1	1474782	1476008	-	HFCAGB_09515	1	persistent	2	0	0			
AJBGEP_07320	contig_1	1476331	1479393	-	AJBGEP_07320	1	persistent	2	0	0			
AJBGEP_07325	contig_1	1479386	1480408	-	HFCAGB_09505	1	persistent	2	0	0			
AJBGEP_07330	contig_1	1480409	1481143	-	AJBGEP_07330	1	persistent	2	0	0			
AJBGEP_07335	contig_1	1481325	1483103	+	AJBGEP_07335	1	persistent	2	0	0			
AJBGEP_07340	contig_1	1483078	1483698	+	AJBGEP_07340	1	persistent	2	0	0			
AJBGEP_07345	contig_1	1483796	1484008	+	AJBGEP_07345	1	persistent	2	0	0			
AJBGEP_07350	contig_1	1484104	1485063	-	AJBGEP_07350	1	persistent	2	0	0			
AJBGEP_07355	contig_1	1485236	1485964	-	BEJGEH_08485	1	persistent	2	0	0			
AJBGEP_07360	contig_1	1486143	1486781	-	AJBGEP_07360	1	persistent	2	0	0			
AJBGEP_07365	contig_1	1486812	1489574	-	HFCAGB_09460	1	persistent	2	0	0			
AJBGEP_07370	contig_1	1489993	1490376	+	AJBGEP_07370	1	persistent	2	0	0			
AJBGEP_07375	contig_1	1490378	1491871	+	AJBGEP_07375	1	persistent	2	0	0			
AJBGEP_07380	contig_1	1491852	1493063	+	AJBGEP_07380	1	persistent	2	0	0			
AJBGEP_07385	contig_1	1493071	1493313	+	AJBGEP_07385	1	persistent	2	0	0			
AJBGEP_07390	contig_1	1493580	1493903	+	HFCAGB_09435	1	persistent	2	0	0			
AJBGEP_07395	contig_1	1493910	1494500	+	AJBGEP_07395	1	persistent	2	0	0			
AJBGEP_07400	contig_1	1494497	1494970	+	HFCAGB_09425	1	persistent	2	0	0			
AJBGEP_07405	contig_1	1494973	1496427	+	AJBGEP_07405	1	persistent	2	0	0			
AJBGEP_07410	contig_1	1496443	1497030	+	AJBGEP_07410	1	persistent	2	0	0			
AJBGEP_07415	contig_1	1497033	1497449	+	AJBGEP_07415	1	persistent	2	0	0			
AJBGEP_07420	contig_1	1497507	1497935	+	AJBGEP_07420	1	persistent	2	0	0			
AJBGEP_07425	contig_1	1497951	1498733	+	AJBGEP_07425	1	persistent	2	0	0			
AJBGEP_07430	contig_1	1498730	1499419	+	AJBGEP_07430	1	persistent	2	0	0			
AJBGEP_07435	contig_1	1499513	1499728	+	AJBGEP_07435	1	persistent	2	0	0			
AJBGEP_07440	contig_1	1499706	1499996	+	AJBGEP_07440	1	persistent	2	0	0			
AJBGEP_07445	contig_1	1499993	1500256	+	AJBGEP_07445	1	persistent	2	0	0			
AJBGEP_07450	contig_1	1500253	1501002	+	AJBGEP_07450	1	persistent	2	0	0			
AJBGEP_07455	contig_1	1501317	1501568	+	AJBGEP_07455	1	persistent	2	0	0			
AJBGEP_07460	contig_1	1501565	1502239	+	AJBGEP_07460	1	persistent	2	0	0			
AJBGEP_07465	contig_1	1502229	1503221	+	AJBGEP_07465	1	persistent	2	0	0			
AJBGEP_07470	contig_1	1503279	1503647	+	AJBGEP_07470	1	persistent	2	0	0			
AJBGEP_07475	contig_1	1503632	1505677	+	AJBGEP_07475	1	persistent	2	0	1			
AJBGEP_07480	contig_1	1505667	1506968	+	AJBGEP_07480	1	persistent	2	0	1			
AJBGEP_07485	contig_1	1506917	1507348	+	AJBGEP_07485	1	persistent	2	0	0			
AJBGEP_07490	contig_1	1507329	1507703	+	AJBGEP_07490	1	persistent	2	0	0			
AJBGEP_07495	contig_1	1507684	1508652	+	AJBGEP_07495	1	persistent	2	0	0			
AJBGEP_07500	contig_1	1508720	1509367	+	AJBGEP_07500	1	persistent	2	0	0			
AJBGEP_07505	contig_1	1509364	1509630	+	AJBGEP_07505	1	persistent	2	0	0			
AJBGEP_07510	contig_1	1509631	1510410	+	HFCAGB_09315	1	persistent	2	0	0			
AJBGEP_07515	contig_1	1510407	1511465	+	AJBGEP_07515	1	persistent	2	0	0			
AJBGEP_07530	contig_1	1511938	1513311	-	AJBGEP_07530	1	persistent	2	0	0			
AJBGEP_07535	contig_1	1513528	1514169	+	AJBGEP_07535	1	persistent	2	0	0			
AJBGEP_07540	contig_1	1514211	1515359	-	AJBGEP_07540	1	persistent	2	0	0			
AJBGEP_07545	contig_1	1515649	1516854	-	AJBGEP_07545	1	persistent	2	0	0			
AJBGEP_07550	contig_1	1516967	1517899	+	AJBGEP_07550	1	persistent	2	0	0			
AJBGEP_07555	contig_1	1517896	1518921	-	AJBGEP_07555	1	persistent	2	0	0			
AJBGEP_07565	contig_1	1519217	1519306	+	AJBGEP_07565	1	persistent	2	0	0			
AJBGEP_07570	contig_1	1519389	1519970	-	BEJGEH_08270	1	persistent	2	0	0			
AJBGEP_07575	contig_1	1520097	1520918	-	AJBGEP_07575	1	persistent	2	0	0			
AJBGEP_07580	contig_1	1521253	1521600	+	AJBGEP_07580	1	persistent	2	0	0			
AJBGEP_07585	contig_1	1521678	1522325	-	AJBGEP_07585	1	persistent	2	0	0			
AJBGEP_07590	contig_1	1522426	1522833	-	AJBGEP_07590	1	persistent	2	0	0			
AJBGEP_07595	contig_1	1522902	1523999	-	AJBGEP_07595	1	persistent	2	0	0			
AJBGEP_07600	contig_1	1524058	1524657	-	HFCAGB_09225	1	persistent	3	0	0			
AJBGEP_07605	contig_1	1524760	1524999	+	AJBGEP_07605	1	persistent	2	0	0			
AJBGEP_07610	contig_1	1525050	1525946	+	AJBGEP_07610	1	persistent	3	0	0			
AJBGEP_07615	contig_1	1526026	1526547	+	AJBGEP_07615	1	persistent	2	0	0			
AJBGEP_07620	contig_1	1526523	1528562	-	AJBGEP_07620	1	persistent	2	0	0			
AJBGEP_07625	contig_1	1528562	1529422	-	AJBGEP_07625	1	persistent	2	0	0			
AJBGEP_07630	contig_1	1529425	1529661	-	AJBGEP_07630	1	persistent	2	0	0			
AJBGEP_07635	contig_1	1529862	1530296	+	AJBGEP_07635	1	persistent	2	0	0			
AJBGEP_07640	contig_1	1530344	1530811	-	AJBGEP_07640	1	persistent	2	0	0			
AJBGEP_07645	contig_1	1531083	1532204	+	AJBGEP_07645	1	persistent	2	0	0			
AJBGEP_07650	contig_1	1532259	1532621	+	AJBGEP_07650	1	persistent	2	0	0			
AJBGEP_07655	contig_1	1532680	1533336	+	AJBGEP_07655	1	persistent	2	0	0			
AJBGEP_07660	contig_1	1533463	1534737	+	AJBGEP_07660	1	persistent	2	0	0			
AJBGEP_07665	contig_1	1534797	1535657	+	AJBGEP_07665	1	persistent	2	0	0			
AJBGEP_07670	contig_1	1535716	1536321	-	AJBGEP_07670	1	persistent	2	0	0			
AJBGEP_07675	contig_1	1536426	1537931	-	AJBGEP_07675	1	persistent	2	0	0			
AJBGEP_07680	contig_1	1538533	1539168	-	AJBGEP_07680	1	persistent	2	0	0			
AJBGEP_07685	contig_1	1539168	1539860	-	AJBGEP_07685	1	persistent	2	0	0			
AJBGEP_07690	contig_1	1539863	1540483	-	AJBGEP_07690	1	persistent	2	0	0			
AJBGEP_07695	contig_1	1540487	1541545	-	AJBGEP_07695	1	persistent	2	0	0			
AJBGEP_07700	contig_1	1541546	1543753	-	AJBGEP_07700	1	persistent	2	0	0			
AJBGEP_07705	contig_1	1543746	1544324	-	AJBGEP_07705	1	persistent	2	0	0			
AJBGEP_07710	contig_1	1544324	1544905	-	AJBGEP_07710	1	persistent	2	0	0			
AJBGEP_07715	contig_1	1544982	1545422	-	AJBGEP_07715	1	persistent	2	0	0			
AJBGEP_07720	contig_1	1545511	1545726	-	AJBGEP_07720	1	persistent	2	0	0			
AJBGEP_07725	contig_1	1546357	1547397	+	AJBGEP_07725	1	persistent	2	0	0			
AJBGEP_07730	contig_1	1547472	1548473	-	AJBGEP_07730	1	persistent	2	0	2			
AJBGEP_07735	contig_1	1549177	1550685	-	HFCAGB_09080	1	persistent	2	0	2			
AJBGEP_07740	contig_1	1550788	1551963	-	HFCAGB_09075	1	persistent	2	0	0			
AJBGEP_07745	contig_1	1552163	1553809	+	AJBGEP_07745	2	persistent	4	0	0			
AJBGEP_07750	contig_1	1553977	1555380	+	AJBGEP_07750	1	persistent	2	0	0			
AJBGEP_07755	contig_1	1555377	1556306	-	AJBGEP_07755	1	persistent	2	0	1			
AJBGEP_07760	contig_1	1556382	1557683	-	HFCAGB_09055	1	persistent	2	0	1			
AJBGEP_07765	contig_1	1557794	1559494	-	BEJGEH_08070	1	persistent	2	0	0			
AJBGEP_07770	contig_1	1559653	1560786	-	BEJGEH_08065	1	persistent	2	0	0			
AJBGEP_07775	contig_1	1561266	1561997	-	AJBGEP_07775	1	persistent	2	0	0			
AJBGEP_07780	contig_1	1562124	1562459	+	AJBGEP_07780	1	persistent	2	0	0			
AJBGEP_07785	contig_1	1562521	1563903	-	AJBGEP_07785	1	persistent	2	0	2			
AJBGEP_07790	contig_1	1564202	1565146	-	AJBGEP_07790	1	persistent	2	0	2			
AJBGEP_07795	contig_1	1565673	1567202	+	AJBGEP_07795	1	persistent	2	0	0			
AJBGEP_07800	contig_1	1567213	1568601	+	AJBGEP_07800	1	persistent	2	0	0			
AJBGEP_07805	contig_1	1568776	1569810	-	AJBGEP_07805	1	persistent	2	0	0			
AJBGEP_07810	contig_1	1570228	1570590	+	AJBGEP_07810	1	persistent	2	0	0			
AJBGEP_07815	contig_1	1570577	1570906	+	AJBGEP_07815	1	persistent	2	0	0			
AJBGEP_07820	contig_1	1570946	1571767	-	AJBGEP_07820	1	persistent	2	0	0			
AJBGEP_07825	contig_1	1572036	1572284	-	GEGEGB_07395	1	persistent	2	0	1			
AJBGEP_07830	contig_1	1572679	1573932	-	AJBGEP_07830	1	persistent	2	0	2			
AJBGEP_07835	contig_1	1574052	1574951	+	AJBGEP_07835	1	persistent	2	0	0			
AJBGEP_07840	contig_1	1575079	1576299	+	AJBGEP_07840	1	persistent	2	0	0			
AJBGEP_07845	contig_1	1576425	1577120	+	AJBGEP_07845	1	persistent	2	0	0			
AJBGEP_07850	contig_1	1577076	1578329	-	AJBGEP_07850	1	persistent	2	0	0			
AJBGEP_07855	contig_1	1578501	1579649	-	AJBGEP_07855	1	persistent	2	0	0			
AJBGEP_07860	contig_1	1579649	1580296	-	AJBGEP_07860	1	persistent	2	0	0			
AJBGEP_07865	contig_1	1580306	1581208	-	AJBGEP_07865	1	persistent	2	0	0			
AJBGEP_07870	contig_1	1581237	1581947	-	AJBGEP_07870	1	persistent	2	0	0			
AJBGEP_07875	contig_1	1582252	1582866	-	AJBGEP_07875	1	persistent	2	0	0			
AJBGEP_07880	contig_1	1582909	1583766	-	AJBGEP_07880	1	persistent	2	0	0			
AJBGEP_07885	contig_1	1583768	1584385	-	AJBGEP_04795	2	persistent	4	0	0			
AJBGEP_07890	contig_1	1584396	1586831	-	AJBGEP_07890	1	persistent	2	0	0			
AJBGEP_07895	contig_1	1586930	1589368	-	AJBGEP_07895	1	persistent	2	0	1			
AJBGEP_07900	contig_1	1589525	1589830	-	AJBGEP_07900	1	persistent	2	0	0			
AJBGEP_07905	contig_1	1589970	1590647	+	AJBGEP_07905	1	persistent	2	0	1			
AJBGEP_07910	contig_1	1590688	1591248	-	AJBGEP_07910	1	persistent	2	0	0			
AJBGEP_07915	contig_1	1591284	1591625	-	AJBGEP_07915	1	persistent	2	0	0			
AJBGEP_07920	contig_1	1591769	1592104	+	AJBGEP_07920	1	persistent	2	0	0			
AJBGEP_07925	contig_1	1592226	1593440	+	AJBGEP_07925	1	persistent	2	0	0			
AJBGEP_07930	contig_1	1593451	1594470	+	GEGEGB_07520	1	persistent	2	0	1			
AJBGEP_07935	contig_1	1594524	1595501	+	BEJGEH_07900	2	persistent	2	0	1			
AJBGEP_07940	contig_1	1595505	1595903	+	BEJGEH_07900	2	persistent	2	0	1			
AJBGEP_07945	contig_1	1596047	1597513	+	AJBGEP_07945	1	persistent	2	0	0			
AJBGEP_07950	contig_1	1597580	1597783	-	AJBGEP_07950	1	persistent	2	0	0			
AJBGEP_07955	contig_1	1597964	1598650	-	AJBGEP_07955	1	persistent	2	0	0			
AJBGEP_07960	contig_1	1598780	1599526	-	AJBGEP_07960	1	persistent	2	0	0			
AJBGEP_07965	contig_1	1599665	1601707	+	AJBGEP_07965	1	persistent	2	0	0			
AJBGEP_07970	contig_1	1602052	1602234	+	AJBGEP_07970	3	persistent	6	0	0			
AJBGEP_07975	contig_1	1602354	1602881	-	AJBGEP_07975	1	persistent	2	0	0			
AJBGEP_07980	contig_1	1603308	1603700	+	AJBGEP_07980	1	persistent	2	0	0			
AJBGEP_07990	contig_1	1604048	1604143	-	AJBGEP_07990	1	persistent	2	0	0			
AJBGEP_07995	contig_1	1604391	1605578	-	AJBGEP_07995	1	persistent	2	0	0			
AJBGEP_08000	contig_1	1605809	1606708	+	HFCAGB_08805	1	persistent	2	0	0			
AJBGEP_08005	contig_1	1606827	1607036	-	AJBGEP_08005	1	persistent	2	0	0			
AJBGEP_08010	contig_1	1607071	1607454	-	AJBGEP_08010	1	persistent	2	0	0			
AJBGEP_08015	contig_1	1607474	1607908	-	AJBGEP_08015	1	persistent	2	0	0			
AJBGEP_08020	contig_1	1608167	1608832	+	AJBGEP_08020	1	persistent	2	0	0			
AJBGEP_08025	contig_1	1608879	1610069	-	HFCAGB_08780	1	persistent	2	0	0			
AJBGEP_08030	contig_1	1610185	1611057	-	AJBGEP_08030	1	persistent	2	0	0			
AJBGEP_08035	contig_1	1611160	1612548	+	AJBGEP_08035	1	persistent	2	0	0			
AJBGEP_08040	contig_1	1612621	1613547	+	AJBGEP_08040	1	persistent	2	0	0			
AJBGEP_08045	contig_1	1613547	1613906	+	AJBGEP_08045	1	persistent	2	0	0			
AJBGEP_08050	contig_1	1614130	1615077	+	HFCAGB_08755	1	persistent	2	0	0			
AJBGEP_08055	contig_1	1615133	1615660	-	AJBGEP_08055	1	persistent	2	0	0			
AJBGEP_08065	contig_1	1616392	1617510	+	AJBGEP_08065	1	persistent	3	0	0			
AJBGEP_08070	contig_1	1617651	1617992	-	HFCAGB_08735	1	persistent	2	0	0			
AJBGEP_08075	contig_1	1618005	1618892	-	AJBGEP_08075	1	persistent	3	0	0			
AJBGEP_08080	contig_1	1618880	1619941	-	AJBGEP_08080	1	persistent	2	0	0			
AJBGEP_08085	contig_1	1619959	1620369	-	AJBGEP_08085	1	persistent	2	0	0			
AJBGEP_08090	contig_1	1620366	1620665	-	AJBGEP_08090	1	persistent	2	0	0			
AJBGEP_08095	contig_1	1620665	1621273	-	AJBGEP_08095	1	persistent	2	0	0			
AJBGEP_08100	contig_1	1621279	1621953	-	AJBGEP_08100	1	persistent	2	0	0			
AJBGEP_08105	contig_1	1621973	1623775	-	AJBGEP_08105	1	persistent	2	0	0			
AJBGEP_08110	contig_1	1623778	1624881	-	AJBGEP_08110	1	persistent	2	0	1			
AJBGEP_08115	contig_1	1625009	1625161	-	ODDLKH_10120	1	cloud	2	0	0			
AJBGEP_08120	contig_1	1625313	1626401	+	AJBGEP_08120	1	persistent	2	0	1			
AJBGEP_08125	contig_1	1626567	1627238	+	AJBGEP_08125	1	persistent	2	0	0			
AJBGEP_08130	contig_1	1627297	1628322	-	AJBGEP_08130	1	persistent	2	0	0			
AJBGEP_08135	contig_1	1628297	1629583	-	AJBGEP_08135	1	persistent	2	0	0			
AJBGEP_08140	contig_1	1629760	1631250	-	BEJGEH_07705	1	persistent	2	0	1			
AJBGEP_08145	contig_1	1631386	1632627	-	AJBGEP_08145	1	persistent	2	0	0			
AJBGEP_08150	contig_1	1632617	1634125	-	AJBGEP_08150	1	persistent	2	0	0			
AJBGEP_08155	contig_1	1634170	1634658	+	AJBGEP_08155	1	persistent	2	0	0			
AJBGEP_08160	contig_1	1634851	1635930	+	AJBGEP_08160	1	persistent	1	1	1			
AJBGEP_08165	contig_1	1635982	1636371	-	AJBGEP_08165	1	shell	1	1	0	GCF_000022165.1_contig_1_RGP_17	spot_2	
AJBGEP_08170	contig_1	1636542	1636826	-	AJBGEP_08170	1	shell	0	2	0	GCF_000022165.1_contig_1_RGP_17	spot_2	
AJBGEP_08175	contig_1	1636816	1637064	-	AJBGEP_08175	1	shell	0	2	2	GCF_000022165.1_contig_1_RGP_17	spot_2	
AJBGEP_08180	contig_1	1637421	1637753	+	AJBGEP_08180	1	shell	0	3	5	GCF_000022165.1_contig_1_RGP_17	spot_2	
AJBGEP_08185	contig_1	1637875	1638804	+	AJBGEP_08185	1	shell	0	2	0	GCF_000022165.1_contig_1_RGP_17	spot_2	
AJBGEP_08190	contig_1	1639212	1639565	-	ODDLKH_10195	1	shell	0	2	3	GCF_000022165.1_contig_1_RGP_17	spot_2	
AJBGEP_08200	contig_1	1639903	1640112	-	ODDLKH_10205	1	cloud	0	2	0	GCF_000022165.1_contig_1_RGP_17	spot_2	
AJBGEP_08205	contig_1	1640382	1641845	-	AJBGEP_08205	1	shell	2	0	5	GCF_000022165.1_contig_1_RGP_17	spot_2	
AJBGEP_08210	contig_1	1642134	1643114	+	AJBGEP_08210	1	persistent	1	1	3			
AJBGEP_08215	contig_1	1643258	1644709	+	AJBGEP_08215	1	persistent	2	1	0			
AJBGEP_08220	contig_1	1644722	1645924	+	AJBGEP_08220	1	persistent	2	0	0			
AJBGEP_08225	contig_1	1646037	1648112	-	AJBGEP_08225	1	persistent	2	0	0			
AJBGEP_08230	contig_1	1648169	1650697	-	AJBGEP_08230	1	persistent	2	0	0			
AJBGEP_08235	contig_1	1650694	1652478	-	AJBGEP_08235	1	persistent	2	0	0			
AJBGEP_08240	contig_1	1652607	1653392	-	AJBGEP_08240	1	persistent	2	0	0			
AJBGEP_08245	contig_1	1653535	1653864	-	AJBGEP_08245	1	persistent	2	0	1			
AJBGEP_08250	contig_1	1654214	1654645	-	AJBGEP_08250	1	persistent	2	0	1			
AJBGEP_08255	contig_1	1655158	1655373	+	AJBGEP_08255	1	persistent	2	0	0			
