gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors	RGP	Spot	Module
GEGEGB_05295	contig_1	1081409	1083220	+	AJBGEP_09915	1	persistent	2	0	0			
GEGEGB_05300	contig_1	1083258	1083899	+	AJBGEP_09910	1	persistent	2	0	0			
GEGEGB_05305	contig_1	1083999	1085177	-	AJBGEP_09905	1	persistent	2	0	0			
GEGEGB_05310	contig_1	1085308	1085598	+	AJBGEP_09900	1	persistent	2	0	0			
GEGEGB_05315	contig_1	1085666	1086019	+	AJBGEP_09895	1	persistent	2	0	0			
GEGEGB_05320	contig_1	1086113	1086772	+	AJBGEP_09890	1	persistent	2	0	0			
GEGEGB_05325	contig_1	1086986	1089037	+	AJBGEP_09885	1	persistent	2	0	0			
GEGEGB_05330	contig_1	1089074	1089772	-	AJBGEP_09880	1	persistent	2	0	0			
GEGEGB_05335	contig_1	1089796	1090452	-	AJBGEP_09875	1	persistent	2	0	0			
GEGEGB_05340	contig_1	1090560	1090790	-	AJBGEP_09870	1	persistent	2	0	0			
GEGEGB_05345	contig_1	1090928	1091302	+	AJBGEP_09865	1	persistent	2	0	0			
GEGEGB_05350	contig_1	1091303	1092178	+	AJBGEP_09860	1	persistent	2	0	0			
GEGEGB_05355	contig_1	1092195	1092548	+	AJBGEP_09855	1	persistent	1	1	2			
GEGEGB_05370	contig_1	1092912	1093241	-	PKJKAM_21490	1	cloud	1	1	3	GCF_000007545.1_contig_1_RGP_26	spot_18	
GEGEGB_05375	contig_1	1093186	1093386	-	AJBGEP_06240	1	cloud	0	0	6	GCF_000007545.1_contig_1_RGP_26	spot_18	
GEGEGB_05380	contig_1	1094385	1095515	-	HFCAGB_06815	1	cloud	0	0	3	GCF_000007545.1_contig_1_RGP_26	spot_18	
GEGEGB_05385	contig_1	1095911	1097890	+	HFCAGB_06820	1	cloud	0	0	3	GCF_000007545.1_contig_1_RGP_26	spot_18	
GEGEGB_05390	contig_1	1097911	1098138	+	GEGEGB_05390	1	cloud	1	0	1	GCF_000007545.1_contig_1_RGP_26	spot_18	
GEGEGB_05395	contig_1	1098299	1098913	-	AJBGEP_09790	1	persistent	2	0	1			
GEGEGB_05400	contig_1	1098923	1099081	-	AJBGEP_09785	1	persistent	2	0	0			
GEGEGB_05405	contig_1	1099214	1100128	-	ODDLKH_11765	1	persistent	2	0	3			
GEGEGB_05410	contig_1	1101918	1102043	+	ONMMKP_07985	1	cloud	2	1	1			
GEGEGB_05415	contig_1	1102122	1103078	+	ONMMKP_00885	1	persistent	2	1	6			
GEGEGB_05420	contig_1	1103075	1103188	+	GEGEGB_05420	1	cloud	2	0	0			
GEGEGB_05425	contig_1	1104110	1104529	+	AJBGEP_09760	1	persistent	2	1	4			
GEGEGB_05430	contig_1	1104917	1105393	-	AJBGEP_09755	1	persistent	2	0	2			
GEGEGB_05435	contig_1	1105722	1106117	-	BEJGEH_06050	1	persistent	2	0	0			
GEGEGB_05440	contig_1	1107058	1107522	+	AJBGEP_09745	1	persistent	2	0	0			
GEGEGB_05445	contig_1	1107807	1107971	+	AJBGEP_09740	1	persistent	3	0	1			
GEGEGB_05450	contig_1	1107944	1108177	+	AJBGEP_09735	1	persistent	2	0	0			
GEGEGB_05455	contig_1	1108195	1108845	+	AJBGEP_09730	1	persistent	3	0	0			
GEGEGB_05460	contig_1	1108864	1109055	-	AJBGEP_09725	1	persistent	2	0	1			
GEGEGB_05465	contig_1	1109166	1109405	-	AJBGEP_09720	1	persistent	2	0	0			
GEGEGB_05470	contig_1	1109520	1111061	-	AJBGEP_09715	1	persistent	2	0	0			
GEGEGB_05475	contig_1	1111037	1113670	-	AJBGEP_09710	1	persistent	2	0	0			
GEGEGB_05480	contig_1	1113639	1114922	-	AJBGEP_09705	1	persistent	2	0	0			
GEGEGB_05485	contig_1	1114979	1115548	+	AJBGEP_09700	1	persistent	2	0	0			
GEGEGB_05490	contig_1	1115646	1116332	+	AJBGEP_09695	1	persistent	2	0	0			
GEGEGB_05495	contig_1	1116352	1118400	+	AJBGEP_09690	1	persistent	2	0	0			
GEGEGB_05500	contig_1	1118593	1119474	+	AJBGEP_09685	1	persistent	2	0	0			
GEGEGB_05505	contig_1	1119522	1120268	-	AJBGEP_09680	2	persistent	2	0	1			
GEGEGB_05510	contig_1	1120389	1120817	-	AJBGEP_09680	2	persistent	2	0	1			
GEGEGB_05515	contig_1	1121070	1121861	+	AJBGEP_09675	1	persistent	2	0	1			
GEGEGB_05520	contig_1	1122073	1122312	-	AJBGEP_09670	1	persistent	2	0	0			
GEGEGB_05525	contig_1	1122465	1122608	+	AJBGEP_09665	1	persistent	2	0	0			
GEGEGB_05530	contig_1	1122679	1122966	+	AJBGEP_09660	1	persistent	2	0	0			
GEGEGB_05535	contig_1	1123771	1123980	+	AJBGEP_03265	2	persistent	4	0	0			
GEGEGB_05540	contig_1	1124200	1125945	+	AJBGEP_09650	1	persistent	2	0	0			
GEGEGB_05545	contig_1	1126011	1126820	+	AJBGEP_09645	1	persistent	2	0	0			
GEGEGB_05550	contig_1	1126817	1127383	-	AJBGEP_09640	1	persistent	2	0	0			
GEGEGB_05555	contig_1	1127793	1128251	-	AJBGEP_09635	1	persistent	2	0	0			
GEGEGB_05560	contig_1	1128310	1129161	-	AJBGEP_09630	1	persistent	2	0	0			
GEGEGB_05565	contig_1	1129174	1129974	-	AJBGEP_09625	1	persistent	2	0	0			
GEGEGB_05570	contig_1	1130027	1130995	-	AJBGEP_09620	1	persistent	2	0	0			
GEGEGB_05575	contig_1	1131468	1133027	+	AJBGEP_09615	1	persistent	2	0	0			
GEGEGB_05580	contig_1	1133049	1134650	-	AJBGEP_09610	1	persistent	2	0	0			
GEGEGB_05585	contig_1	1134788	1136152	-	HFCAGB_07255	1	persistent	2	0	0			
GEGEGB_05590	contig_1	1136416	1136994	-	AJBGEP_09600	1	persistent	2	0	0			
GEGEGB_05595	contig_1	1136998	1138362	-	AJBGEP_09595	1	persistent	2	0	0			
GEGEGB_05600	contig_1	1138443	1138622	+	AJBGEP_09590	1	persistent	2	0	0			
GEGEGB_05605	contig_1	1138628	1138972	-	AJBGEP_09585	1	persistent	2	0	0			
GEGEGB_05610	contig_1	1139104	1141014	+	AJBGEP_09580	1	persistent	2	0	0			
GEGEGB_05615	contig_1	1141072	1141767	+	AJBGEP_09575	1	persistent	2	0	0			
GEGEGB_05620	contig_1	1141838	1142419	+	AJBGEP_09570	1	persistent	2	0	0			
GEGEGB_05625	contig_1	1142558	1144309	+	AJBGEP_09565	1	persistent	2	0	1			
GEGEGB_05635	contig_1	1144394	1145509	+	AJBGEP_09545	1	persistent	2	0	1			
GEGEGB_05640	contig_1	1145631	1145897	-	AJBGEP_09540	1	persistent	2	0	0			
GEGEGB_05645	contig_1	1145901	1146713	-	AJBGEP_09535	1	persistent	2	0	0			
GEGEGB_05650	contig_1	1146737	1147444	-	AJBGEP_09530	1	persistent	2	0	0			
GEGEGB_05655	contig_1	1147570	1147863	+	AJBGEP_09525	1	persistent	2	0	0			
GEGEGB_05660	contig_1	1147913	1148572	+	AJBGEP_09520	1	persistent	2	0	0			
GEGEGB_05665	contig_1	1148665	1149111	+	AJBGEP_09515	1	persistent	2	0	0			
GEGEGB_05670	contig_1	1149463	1149600	+	AJBGEP_09510	1	persistent	2	0	0			
GEGEGB_05675	contig_1	1149792	1149965	+	AJBGEP_09505	1	persistent	2	0	0			
GEGEGB_05680	contig_1	1150037	1150378	-	AJBGEP_09500	1	persistent	2	0	0			
GEGEGB_05685	contig_1	1150486	1151016	-	AJBGEP_09495	1	persistent	2	0	0			
GEGEGB_05690	contig_1	1151158	1152702	-	AJBGEP_09490	1	persistent	2	0	0			
GEGEGB_05695	contig_1	1152922	1153641	+	AJBGEP_09485	1	persistent	2	0	0			
GEGEGB_05700	contig_1	1153688	1155220	-	HFCAGB_07370	1	persistent	2	0	0			
GEGEGB_05705	contig_1	1155543	1156841	+	AJBGEP_09475	1	persistent	2	0	0			
GEGEGB_05710	contig_1	1156855	1157925	+	AJBGEP_09470	1	persistent	2	0	0			
GEGEGB_05715	contig_1	1157987	1159720	-	AJBGEP_09465	1	persistent	2	0	0			
GEGEGB_05720	contig_1	1159817	1160731	-	HFCAGB_07390	1	persistent	2	0	0			
GEGEGB_05725	contig_1	1160902	1161513	+	AJBGEP_09455	1	persistent	2	0	0			
GEGEGB_05730	contig_1	1161527	1162261	-	AJBGEP_09450	1	persistent	2	0	0			
GEGEGB_05735	contig_1	1162430	1162684	+	AJBGEP_09445	1	persistent	2	0	0			
GEGEGB_05740	contig_1	1162747	1164171	-	HFCAGB_07410	2	persistent	2	0	0			
GEGEGB_05745	contig_1	1164184	1164459	-	HFCAGB_07410	2	persistent	2	0	0			
GEGEGB_05750	contig_1	1164673	1165842	-	AJBGEP_09435	2	persistent	2	0	0			
GEGEGB_05755	contig_1	1165843	1165947	-	AJBGEP_09435	2	persistent	2	0	0			
GEGEGB_05760	contig_1	1166343	1166432	-	AJBGEP_09430	1	persistent	2	0	0			
GEGEGB_05765	contig_1	1166445	1167581	-	HFCAGB_07425	1	persistent	2	0	0			
GEGEGB_05770	contig_1	1167593	1169137	-	HFCAGB_07430	1	persistent	2	0	0			
GEGEGB_05775	contig_1	1169212	1170060	-	AJBGEP_09415	1	persistent	2	0	0			
GEGEGB_05780	contig_1	1170057	1170512	-	HFCAGB_07440	1	persistent	2	0	0			
GEGEGB_05785	contig_1	1170451	1171047	-	AJBGEP_09405	1	persistent	2	0	0			
GEGEGB_05790	contig_1	1171044	1171775	-	AJBGEP_09400	1	persistent	2	0	0			
GEGEGB_05795	contig_1	1171794	1173587	-	AJBGEP_09395	1	persistent	2	0	0			
GEGEGB_05800	contig_1	1173584	1174102	-	AJBGEP_09390	2	persistent	2	0	1			
GEGEGB_05805	contig_1	1174202	1174702	-	AJBGEP_09390	2	persistent	2	0	1			
GEGEGB_05810	contig_1	1175197	1176462	+	AJBGEP_09385	1	persistent	2	0	2			
GEGEGB_05815	contig_1	1176621	1177712	-	HFCAGB_07475	1	persistent	2	0	2			
GEGEGB_05820	contig_1	1177829	1178413	-	AJBGEP_09375	1	persistent	2	0	0			
GEGEGB_05825	contig_1	1178689	1178910	+	AJBGEP_09370	1	persistent	2	0	0			
GEGEGB_05830	contig_1	1179012	1180670	-	AJBGEP_09365	1	persistent	2	0	0			
GEGEGB_05835	contig_1	1180822	1181769	-	AJBGEP_09360	1	persistent	2	0	0			
GEGEGB_05840	contig_1	1182035	1182886	-	AJBGEP_09355	1	persistent	2	0	0			
GEGEGB_05845	contig_1	1182883	1183506	-	AJBGEP_09350	1	persistent	2	0	0			
GEGEGB_05850	contig_1	1183820	1185076	+	AJBGEP_09345	1	persistent	2	0	0			
GEGEGB_05855	contig_1	1185117	1186199	+	AJBGEP_09340	1	persistent	2	0	0			
GEGEGB_05860	contig_1	1186199	1187032	+	AJBGEP_09335	1	persistent	2	0	0			
GEGEGB_05865	contig_1	1187029	1187418	+	AJBGEP_09330	1	persistent	2	0	0			
GEGEGB_05870	contig_1	1187422	1188231	+	AJBGEP_09325	1	persistent	2	0	0			
GEGEGB_05875	contig_1	1188269	1189123	+	AJBGEP_09320	1	persistent	2	0	1			
GEGEGB_05885	contig_1	1189317	1189775	+	AJBGEP_00355	25	cloud	56	1	5	GCF_000007545.1_contig_1_RGP_25	spot_59	
GEGEGB_05895	contig_1	1190280	1191404	+	HFCAGB_10300	1	persistent	2	0	4	GCF_000007545.1_contig_1_RGP_25	spot_59	
GEGEGB_05900	contig_1	1192445	1192858	+	LNHIMF_06420	1	cloud	1	0	1	GCF_000007545.1_contig_1_RGP_25	spot_59	module_74
GEGEGB_05905	contig_1	1192875	1193603	+	LNHIMF_06425	1	cloud	0	0	2	GCF_000007545.1_contig_1_RGP_25	spot_59	module_74
GEGEGB_05910	contig_1	1193795	1194337	+	LNHIMF_06430	1	cloud	0	0	2	GCF_000007545.1_contig_1_RGP_25	spot_59	module_74
GEGEGB_05915	contig_1	1194485	1194862	-	LNHIMF_06435	1	cloud	0	0	2	GCF_000007545.1_contig_1_RGP_25	spot_59	module_74
GEGEGB_05920	contig_1	1194935	1195744	-	LNHIMF_06440	1	cloud	1	0	2	GCF_000007545.1_contig_1_RGP_25	spot_59	module_74
GEGEGB_05925	contig_1	1196617	1196856	-	AJBGEP_06590	1	persistent	2	0	2			
GEGEGB_05930	contig_1	1197047	1197568	-	AJBGEP_06595	1	persistent	2	0	1			
GEGEGB_05935	contig_1	1198330	1198593	-	AJBGEP_06600	1	persistent	2	0	2			
GEGEGB_05945	contig_1	1198892	1199020	+	GEGEGB_05945	1	cloud	2	0	0			
GEGEGB_05950	contig_1	1199398	1199955	+	AJBGEP_06610	1	persistent	2	0	1			
GEGEGB_05965	contig_1	1201189	1201533	-	AJBGEP_06625	1	persistent	2	0	0			
GEGEGB_05970	contig_1	1202168	1202341	-	AJBGEP_06630	1	persistent	2	0	0			
GEGEGB_05975	contig_1	1202661	1203128	+	AJBGEP_06635	1	persistent	2	0	0			
GEGEGB_05980	contig_1	1203467	1204510	+	AJBGEP_06640	1	persistent	2	0	0			
GEGEGB_05985	contig_1	1204593	1205123	-	AJBGEP_06645	1	persistent	2	0	0			
GEGEGB_05990	contig_1	1205272	1205586	-	AJBGEP_06650	1	persistent	2	0	0			
GEGEGB_05995	contig_1	1206338	1207924	+	HFCAGB_10210	1	persistent	2	0	0			
GEGEGB_06000	contig_1	1207924	1208898	+	AJBGEP_06660	1	persistent	2	0	0			
GEGEGB_06005	contig_1	1208888	1209700	+	AJBGEP_06665	1	persistent	2	0	0			
GEGEGB_06010	contig_1	1209694	1210491	+	AJBGEP_06670	1	persistent	2	0	0			
GEGEGB_06015	contig_1	1210485	1211075	+	AJBGEP_06675	1	persistent	2	0	0			
GEGEGB_06020	contig_1	1211157	1212290	-	AJBGEP_06680	1	persistent	2	0	0			
GEGEGB_06025	contig_1	1212484	1212810	+	AJBGEP_06685	1	persistent	2	0	0			
GEGEGB_06040	contig_1	1213004	1213654	+	AJBGEP_06700	1	persistent	2	0	0			
GEGEGB_06045	contig_1	1213763	1214551	+	AJBGEP_06705	1	persistent	2	0	0			
GEGEGB_06050	contig_1	1214696	1215289	+	AJBGEP_06710	1	persistent	2	0	0			
GEGEGB_06055	contig_1	1215358	1216206	+	AJBGEP_06715	1	persistent	2	0	0			
GEGEGB_06060	contig_1	1216461	1216709	-	AJBGEP_06720	1	persistent	2	0	0			
GEGEGB_06065	contig_1	1217026	1217571	+	AJBGEP_06725	1	persistent	2	0	0			
GEGEGB_06070	contig_1	1217767	1218405	+	AJBGEP_06730	1	persistent	2	0	0			
GEGEGB_06075	contig_1	1218578	1218940	+	AJBGEP_06735	1	persistent	2	0	0			
GEGEGB_06080	contig_1	1218943	1219125	+	AJBGEP_06740	1	persistent	2	0	0			
GEGEGB_06085	contig_1	1219355	1219996	+	AJBGEP_06745	1	persistent	2	0	0			
GEGEGB_06095	contig_1	1220310	1220558	+	AJBGEP_06755	1	persistent	2	0	1			
GEGEGB_06105	contig_1	1220753	1221211	+	AJBGEP_00355	25	cloud	56	1	5			
GEGEGB_06110	contig_1	1221702	1221953	+	AJBGEP_06760	1	persistent	2	0	1			
GEGEGB_06115	contig_1	1222022	1222333	+	AJBGEP_06765	1	persistent	2	0	0			
GEGEGB_06120	contig_1	1222319	1222666	-	AJBGEP_06770	1	persistent	2	0	0			
GEGEGB_06125	contig_1	1222785	1223969	-	AJBGEP_06775	1	persistent	2	0	0			
GEGEGB_06130	contig_1	1224070	1224864	+	AJBGEP_06780	1	persistent	2	0	0			
GEGEGB_06135	contig_1	1224844	1225290	-	AJBGEP_06785	1	persistent	2	0	0			
GEGEGB_06140	contig_1	1225496	1225597	+	BEJGEH_09045	1	persistent	2	0	0			
GEGEGB_06145	contig_1	1225594	1226121	-	AJBGEP_06795	1	persistent	2	0	0			
GEGEGB_06150	contig_1	1226162	1227463	-	AJBGEP_06800	1	persistent	2	0	2			
GEGEGB_06155	contig_1	1227949	1228155	+	ONMMKP_04255	1	cloud	2	0	0			
GEGEGB_06160	contig_1	1228305	1229591	-	AJBGEP_06805	1	persistent	2	0	2			
GEGEGB_06165	contig_1	1229714	1231678	-	AJBGEP_06810	1	persistent	2	0	0			
GEGEGB_06170	contig_1	1232074	1232820	+	AJBGEP_06815	1	persistent	2	0	0			
GEGEGB_06175	contig_1	1233283	1234305	+	AJBGEP_06820	1	persistent	2	0	0			
GEGEGB_06180	contig_1	1234412	1235260	+	AJBGEP_06825	1	persistent	2	0	0			
GEGEGB_06185	contig_1	1235359	1236069	-	AJBGEP_06830	2	persistent	2	0	0			
GEGEGB_06190	contig_1	1236094	1236243	-	AJBGEP_06830	2	persistent	2	0	0			
GEGEGB_06195	contig_1	1236572	1237567	-	AJBGEP_06835	1	persistent	2	0	2			
GEGEGB_06200	contig_1	1237909	1238322	+	AJBGEP_06840	1	persistent	2	0	0			
GEGEGB_06205	contig_1	1238364	1238642	+	AJBGEP_06845	1	persistent	2	0	2			
GEGEGB_06210	contig_1	1238993	1239649	-	AJBGEP_06850	1	persistent	2	0	1			
GEGEGB_06215	contig_1	1239676	1240692	-	AJBGEP_06855	1	persistent	2	0	0			
GEGEGB_06220	contig_1	1240788	1242644	-	AJBGEP_06860	1	persistent	2	0	0			
GEGEGB_06225	contig_1	1242818	1243369	+	AJBGEP_06865	1	persistent	2	0	0			
GEGEGB_06230	contig_1	1243487	1244530	+	AJBGEP_06870	1	persistent	2	0	0			
GEGEGB_06235	contig_1	1244535	1246484	+	AJBGEP_06875	1	persistent	2	0	0			
GEGEGB_06240	contig_1	1246514	1247857	-	AJBGEP_06880	1	persistent	2	0	0			
GEGEGB_06245	contig_1	1248096	1248371	+	AJBGEP_06885	1	persistent	2	0	0			
GEGEGB_06250	contig_1	1248331	1248747	-	AJBGEP_06890	1	persistent	2	0	0			
GEGEGB_06255	contig_1	1248820	1249698	-	AJBGEP_06895	1	persistent	2	0	0			
GEGEGB_06260	contig_1	1250072	1251298	+	AJBGEP_06900	1	persistent	2	0	0			
GEGEGB_06265	contig_1	1251289	1251906	+	AJBGEP_06905	2	persistent	2	0	0			
GEGEGB_06270	contig_1	1251906	1252322	+	AJBGEP_06905	2	persistent	2	0	0			
GEGEGB_06275	contig_1	1252319	1253605	+	AJBGEP_06910	1	persistent	2	0	0			
GEGEGB_06280	contig_1	1253794	1255137	+	AJBGEP_06915	1	persistent	2	0	0			
GEGEGB_06285	contig_1	1255130	1256098	+	AJBGEP_06920	1	persistent	2	0	0			
GEGEGB_06290	contig_1	1256135	1256350	+	AJBGEP_06925	1	persistent	2	0	0			
GEGEGB_06295	contig_1	1256434	1256919	+	AJBGEP_06930	1	persistent	2	0	0			
GEGEGB_06300	contig_1	1256994	1257875	-	AJBGEP_06935	1	persistent	2	0	0			
GEGEGB_06305	contig_1	1257996	1258823	-	AJBGEP_06940	1	persistent	2	0	0			
GEGEGB_06310	contig_1	1259041	1259382	+	AJBGEP_06945	1	persistent	2	0	0			
GEGEGB_06315	contig_1	1259683	1260003	+	AJBGEP_06950	1	persistent	2	0	0			
GEGEGB_06320	contig_1	1260086	1261444	+	AJBGEP_06955	1	persistent	2	0	0			
GEGEGB_06325	contig_1	1261495	1261842	+	AJBGEP_06960	1	persistent	2	0	0			
GEGEGB_06330	contig_1	1261856	1262695	+	AJBGEP_06965	1	persistent	2	0	0			
GEGEGB_06335	contig_1	1262820	1264175	+	AJBGEP_06970	1	persistent	2	0	0			
GEGEGB_06340	contig_1	1264188	1264946	+	AJBGEP_06975	1	persistent	2	0	1			
GEGEGB_06350	contig_1	1265128	1265586	+	AJBGEP_00355	25	cloud	56	1	5			
GEGEGB_06355	contig_1	1265703	1267955	-	AJBGEP_06980	1	persistent	2	0	1			
GEGEGB_06360	contig_1	1268172	1268414	+	AJBGEP_06985	1	persistent	2	0	0			
GEGEGB_06365	contig_1	1268517	1269908	-	AJBGEP_06990	1	persistent	2	0	0			
GEGEGB_06370	contig_1	1270045	1270644	-	AJBGEP_06995	1	persistent	2	0	0			
GEGEGB_06375	contig_1	1270782	1271450	-	AJBGEP_07000	1	persistent	2	0	0			
GEGEGB_06380	contig_1	1271599	1272135	+	AJBGEP_07005	1	persistent	2	0	0			
GEGEGB_06385	contig_1	1272178	1273038	-	AJBGEP_07010	1	persistent	2	0	0			
GEGEGB_06390	contig_1	1273145	1273435	-	AJBGEP_07015	1	persistent	2	0	0			
GEGEGB_06395	contig_1	1273532	1274464	-	AJBGEP_07020	1	persistent	2	0	0			
GEGEGB_06400	contig_1	1274753	1275511	+	AJBGEP_07025	1	persistent	2	0	0			
GEGEGB_06405	contig_1	1275560	1276519	-	AJBGEP_07030	1	persistent	2	0	0			
GEGEGB_06410	contig_1	1276662	1276976	+	AJBGEP_07035	1	persistent	2	0	0			
GEGEGB_06415	contig_1	1276973	1277536	+	HFCAGB_09785	1	persistent	2	0	2			
GEGEGB_06420	contig_1	1278530	1279753	-	AJBGEP_07045	1	cloud	2	0	1			
GEGEGB_06425	contig_1	1279934	1280062	-	AJBGEP_07050	1	cloud	1	0	1			
GEGEGB_06430	contig_1	1280645	1282573	+	AJBGEP_07055	1	persistent	3	0	2			
GEGEGB_06435	contig_1	1282685	1283119	+	AJBGEP_07060	1	persistent	2	0	0			
GEGEGB_06440	contig_1	1283215	1283412	+	AJBGEP_07065	1	persistent	2	0	0			
GEGEGB_06445	contig_1	1283463	1283819	+	AJBGEP_07070	1	persistent	2	0	0			
GEGEGB_06450	contig_1	1283940	1283984	+	AJBGEP_07075	1	persistent	2	0	0			
GEGEGB_06455	contig_1	1284121	1285104	+	AJBGEP_07080	1	persistent	2	0	0			
GEGEGB_06460	contig_1	1285120	1287507	+	AJBGEP_07085	1	persistent	2	0	0			
GEGEGB_06465	contig_1	1287512	1287811	+	AJBGEP_07090	1	persistent	2	0	0			
GEGEGB_06475	contig_1	1288014	1288994	+	AJBGEP_07100	1	persistent	2	0	0			
GEGEGB_06480	contig_1	1289086	1289637	+	AJBGEP_07105	1	persistent	2	0	0			
GEGEGB_06485	contig_1	1289637	1290386	+	AJBGEP_07110	1	persistent	2	0	0			
GEGEGB_06490	contig_1	1290463	1290927	+	AJBGEP_07115	1	persistent	2	0	0			
GEGEGB_06495	contig_1	1291241	1291954	+	IKCLMC_24165	1	persistent	2	0	0			
GEGEGB_06500	contig_1	1292016	1293458	+	AJBGEP_07125	1	persistent	2	0	0			
GEGEGB_06505	contig_1	1293494	1293685	-	AJBGEP_07130	1	persistent	2	0	0			
GEGEGB_06510	contig_1	1293842	1294888	-	AJBGEP_07135	1	persistent	2	0	0			
GEGEGB_06515	contig_1	1295044	1295877	-	AJBGEP_07140	1	persistent	2	0	0			
GEGEGB_06520	contig_1	1296214	1298592	+	AJBGEP_07145	1	persistent	2	0	1			
GEGEGB_06525	contig_1	1298692	1299450	-	GEGEGB_06525	1	cloud	2	0	0			
GEGEGB_06535	contig_1	1299803	1300921	-	AJBGEP_07220	1	persistent	2	0	1			
GEGEGB_06540	contig_1	1301186	1304242	+	AJBGEP_07225	1	persistent	2	0	0			
GEGEGB_06545	contig_1	1304239	1304649	+	AJBGEP_07230	1	persistent	2	0	0			
GEGEGB_06550	contig_1	1304748	1304936	+	AJBGEP_07235	1	persistent	2	0	0			
GEGEGB_06560	contig_1	1305224	1306570	-	AJBGEP_07245	1	persistent	2	0	0			
GEGEGB_06565	contig_1	1306997	1307365	+	AJBGEP_07250	1	persistent	2	0	0			
GEGEGB_06570	contig_1	1307374	1308861	+	AJBGEP_07255	1	persistent	2	0	0			
GEGEGB_06575	contig_1	1308878	1309624	+	AJBGEP_07260	1	persistent	2	0	0			
GEGEGB_06580	contig_1	1309599	1310870	+	BEJGEH_08575	1	persistent	2	0	0			
GEGEGB_06585	contig_1	1310867	1312087	+	AJBGEP_07270	1	persistent	2	0	0			
GEGEGB_06590	contig_1	1312100	1312516	+	AJBGEP_07275	1	persistent	2	0	1			
GEGEGB_06595	contig_1	1312671	1313084	+	GEGEGB_06595	1	cloud	2	0	0			
GEGEGB_06600	contig_1	1313069	1313671	+	AJBGEP_07280	1	persistent	2	1	2			
GEGEGB_06605	contig_1	1313738	1313977	-	BEJGEH_08555	2	persistent	3	1	1			
GEGEGB_06610	contig_1	1314060	1314296	-	BEJGEH_08555	2	persistent	3	1	1			
GEGEGB_06615	contig_1	1314607	1316019	-	AJBGEP_07295	1	persistent	2	0	0			
GEGEGB_06620	contig_1	1316421	1317764	-	AJBGEP_07300	1	persistent	2	0	1			
GEGEGB_06625	contig_1	1317812	1318474	-	GEGEGB_06625	1	cloud	2	0	0			
GEGEGB_06630	contig_1	1318533	1319270	-	AJBGEP_07310	1	persistent	2	0	1			
GEGEGB_06635	contig_1	1319282	1319476	-	HFCAGB_09515	2	persistent	2	0	0			
GEGEGB_06640	contig_1	1319457	1320500	-	HFCAGB_09515	2	persistent	2	0	0			
GEGEGB_06645	contig_1	1320823	1323885	-	AJBGEP_07320	1	persistent	2	0	0			
GEGEGB_06650	contig_1	1323878	1324900	-	HFCAGB_09505	1	persistent	2	0	0			
GEGEGB_06655	contig_1	1324901	1325635	-	AJBGEP_07330	1	persistent	2	0	0			
GEGEGB_06660	contig_1	1325817	1327595	+	AJBGEP_07335	1	persistent	2	0	0			
GEGEGB_06665	contig_1	1327570	1328190	+	AJBGEP_07340	1	persistent	2	0	0			
GEGEGB_06670	contig_1	1328288	1328500	+	AJBGEP_07345	1	persistent	2	0	0			
GEGEGB_06675	contig_1	1328596	1329555	-	AJBGEP_07350	1	persistent	2	0	0			
GEGEGB_06680	contig_1	1329727	1330455	-	BEJGEH_08485	1	persistent	2	0	0			
GEGEGB_06685	contig_1	1330634	1331272	-	AJBGEP_07360	1	persistent	2	0	0			
GEGEGB_06690	contig_1	1331303	1334065	-	HFCAGB_09460	1	persistent	2	0	0			
GEGEGB_06695	contig_1	1334484	1334867	+	AJBGEP_07370	1	persistent	2	0	0			
GEGEGB_06700	contig_1	1334869	1336362	+	AJBGEP_07375	1	persistent	2	0	0			
GEGEGB_06705	contig_1	1336343	1337554	+	AJBGEP_07380	1	persistent	2	0	0			
GEGEGB_06710	contig_1	1337562	1337804	+	AJBGEP_07385	1	persistent	2	0	0			
GEGEGB_06715	contig_1	1338010	1338333	+	HFCAGB_09435	1	persistent	2	0	0			
GEGEGB_06720	contig_1	1338340	1338930	+	AJBGEP_07395	1	persistent	2	0	0			
GEGEGB_06725	contig_1	1338927	1339400	+	HFCAGB_09425	1	persistent	2	0	0			
GEGEGB_06730	contig_1	1339403	1340857	+	AJBGEP_07405	1	persistent	2	0	0			
GEGEGB_06735	contig_1	1340873	1341460	+	AJBGEP_07410	1	persistent	2	0	0			
GEGEGB_06740	contig_1	1341463	1341879	+	AJBGEP_07415	1	persistent	2	0	0			
GEGEGB_06745	contig_1	1341937	1342365	+	AJBGEP_07420	1	persistent	2	0	0			
GEGEGB_06750	contig_1	1342381	1343163	+	AJBGEP_07425	1	persistent	2	0	0			
GEGEGB_06755	contig_1	1343160	1343849	+	AJBGEP_07430	1	persistent	2	0	0			
GEGEGB_06760	contig_1	1343943	1344158	+	AJBGEP_07435	1	persistent	2	0	0			
GEGEGB_06765	contig_1	1344136	1344426	+	AJBGEP_07440	1	persistent	2	0	0			
GEGEGB_06770	contig_1	1344423	1344686	+	AJBGEP_07445	1	persistent	2	0	0			
GEGEGB_06775	contig_1	1344785	1345432	+	AJBGEP_07450	1	persistent	2	0	0			
GEGEGB_06780	contig_1	1345747	1345998	+	AJBGEP_07455	1	persistent	2	0	0			
GEGEGB_06785	contig_1	1345995	1346669	+	AJBGEP_07460	1	persistent	2	0	0			
