# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	325559	326194	+	GEGEGB_01555	yfhb	phosphatidylglycerophosphatase C	COG:COG0560, COG:E, EC:3.1.3.27, GO:0016787, RefSeq:WP_000253562.1, SO:0001217, UniParc:UPI0000059A77, UniRef:UniRef100_A0A725VKS0, UniRef:UniRef50_P0AD42, UniRef:UniRef90_A0A8E7CQS4
contig_1	cds	326252	326770	+	GEGEGB_01560	tadA	tRNA adenosine(34) deaminase TadA	COG:COG0590, COG:J, EC:3.5.4.33, GO:0002100, GO:0008251, GO:0008270, GO:0052717, SO:0001217, UniParc:UPI000153C03F, UniRef:UniRef100_Q8XGY4, UniRef:UniRef50_Q8XGY4, UniRef:UniRef90_Q8XGY4
contig_1	cds	326938	328365	-	GEGEGB_01565	mltF	membrane-bound lytic murein transglycosylase MltF	COG:COG4623, COG:MT, EC:4.2.2.-, EC:4.2.2.n1, GO:0000270, GO:0008933, GO:0009253, GO:0009279, GO:0016020, GO:0016998, GO:0071555, SO:0001217, UniParc:UPI0000059A79, UniRef:UniRef100_Q8ZN28, UniRef:UniRef50_Q8XA45, UniRef:UniRef90_Q8ZN28
contig_1	cds	328621	332508	+	GEGEGB_01570	purL	phosphoribosylformylglycinamidine synthase	COG:COG0047, COG:F, EC:6.3.5.3, GO:0004642, GO:0005524, GO:0005737, GO:0006189, GO:0006541, GO:0046872, KEGG:K01952, RefSeq:WP_000970031.1, SO:0001217, UniParc:UPI0000059A7A, UniRef:UniRef100_A0A3Y2BDX9, UniRef:UniRef50_P15254, UniRef:UniRef90_P15254
contig_1	ncRNA	332914	333061	+	GEGEGB_01575	GlmY_tke1	Glm Y RNA activator of glmS mRNA	RFAM:RF00128, SO:0000655
contig_1	ncRNA	332915	333100	+	GEGEGB_01580	GlmZ_SraJ	GlmZ RNA activator of glmS mRNA	RFAM:RF00083, SO:0000655
contig_1	cds	333203	334588	+	GEGEGB_01585	qseE	two component system sensor histidine kinase QseE/GlrK	BlastRules:WP_001301750, COG:COG0642, COG:T, RefSeq:WP_001538042.1, SO:0001217, UniParc:UPI0000059A7B, UniRef:UniRef100_A0A6C7HTN1, UniRef:UniRef50_D0ZDB5, UniRef:UniRef90_A0A1V8NUL8
contig_1	cds	334590	335354	+	GEGEGB_01590	qseG	two-component system QseEF-associated lipoprotein QseG	RefSeq:WP_001054239.1, SO:0001217, UniParc:UPI0000059A7C, UniRef:UniRef100_A0A8E6XFL2, UniRef:UniRef50_P0AD45, UniRef:UniRef90_A0A379QWD6
contig_1	cds	335351	336688	+	GEGEGB_01595	qseF	two-component system response regulator QseF/GlrR	BlastRules:WP_001295369, COG:COG2204, COG:T, GO:0000160, GO:0003677, GO:0005524, GO:0005737, GO:0006355, GO:0008134, GO:0016887, RefSeq:WP_000625590.1, SO:0001217, UniParc:UPI0000059A7D, UniRef:UniRef100_A0A5I9MN81, UniRef:UniRef50_P0AFU4, UniRef:UniRef90_P0AFU4
contig_1	cds	336765	337103	+	GEGEGB_01600	glnB	nitrogen regulatory protein P-II	COG:COG0347, COG:TE, GO:0000166, GO:0006808, GO:0009399, GO:0030234, RefSeq:WP_000717694.1, SO:0001217, UniParc:UPI0000059A7E, UniRef:UniRef100_P0A9Z3, UniRef:UniRef50_P14179, UniRef:UniRef90_P11671
contig_1	cds	337152	338612	-	GEGEGB_01605	pTR2	Dipeptide/tripeptide permease	COG:COG3104, COG:E, RefSeq:WP_000856790.1, SO:0001217, UniParc:UPI0000059A7F, UniRef:UniRef100_A0A726A9Z1, UniRef:UniRef50_P39276, UniRef:UniRef90_A0A379TV47
contig_1	cds	338668	340812	-	GEGEGB_01610	cadA	lysine decarboxylase CadA	BlastRules:WP_001295383, COG:COG1982, COG:E, EC:4.1.1.18, GO:0005737, GO:0006520, GO:0008923, RefSeq:WP_001100652.1, SO:0001217, UniParc:UPI0000059A80, UniRef:UniRef100_P0A1Z1, UniRef:UniRef50_P52095, UniRef:UniRef90_P0A9H4
contig_1	cds	340895	342226	-	GEGEGB_01615	cadB	cadaverine/lysine antiporter	COG:COG0531, COG:E, GO:0005886, GO:0015295, GO:0015297, GO:0015839, GO:0016020, GO:0043872, GO:1903401, GO:1990451, RefSeq:WP_000100004.1, SO:0001217, UniParc:UPI0000059A81, UniRef:UniRef100_A0A725K3Y0, UniRef:UniRef50_P0AAF0, UniRef:UniRef90_P0AAF0
contig_1	cds	342575	344119	-	GEGEGB_01620	cadC	lysine decarboxylation/transport transcriptional activator CadC	COG:COG3710, COG:K, GO:0000160, GO:0003677, GO:0006355, RefSeq:WP_001187128.1, SO:0001217, UniParc:UPI0000059A82, UniRef:UniRef100_A0A725VH02, UniRef:UniRef50_A0A411H0D6, UniRef:UniRef90_C0PYJ2
contig_1	cds	344300	345490	-	GEGEGB_01625	hmpA	NO-inducible flavohemoprotein	COG:C, COG:COG1018, EC:1.14.12.17, GO:0005344, GO:0005504, GO:0005737, GO:0008941, GO:0009636, GO:0019825, GO:0020037, GO:0032843, GO:0046210, GO:0046872, GO:0051409, GO:0071500, GO:0071949, RefSeq:WP_000883143.1, SO:0001217, UniParc:UPI0000059A83, UniRef:UniRef100_Q8Z4M3, UniRef:UniRef50_P24232, UniRef:UniRef90_P24232
contig_1	cds	345815	347068	+	GEGEGB_01630	glyA1	Serine hydroxymethyltransferase 1	COG:COG0112, COG:E, EC:2.1.2.1, GO:0004372, GO:0005737, GO:0019264, GO:0030170, GO:0035999, RefSeq:WP_000919178.1, SO:0001217, UniParc:UPI0000059A84, UniRef:UniRef100_P0A2E2, UniRef:UniRef50_Q9KTG1, UniRef:UniRef90_P0A2E2
contig_1	cds	347253	348392	+	GEGEGB_01635		3-phenylpropionate MFS transporter	KEGG:K05820, RefSeq:WP_001173729.1, SO:0001217, UniParc:UPI0000059A85, UniRef:UniRef100_A0A8E6XFZ1, UniRef:UniRef50_Q47142, UniRef:UniRef90_A8AD44
contig_1	cds	348387	349664	-	GEGEGB_01640	csiE	stationary phase inducible protein CsiE	COG:COG3711, COG:K, RefSeq:WP_000982954.1, SO:0001217, UniParc:UPI0000059A86, UniRef:UniRef100_A0A725G2Q3, UniRef:UniRef50_P54901, UniRef:UniRef90_C0PYJ7
contig_1	cds	349790	350428	+	GEGEGB_01645		ABC-type uncharacterized transport system, periplasmic component	COG:COG3683, COG:R, RefSeq:WP_000805721.1, SO:0001217, UniParc:UPI0000059A87, UniRef:UniRef100_A0A725VDH2, UniRef:UniRef50_W0I2N6, UniRef:UniRef90_A0A0N1QYP7
contig_1	cds	350419	350703	+	GEGEGB_01650		High-affinity nickel transporter	SO:0001217, UniRef:UniRef50_A0A379WNK9
contig_1	cds	350697	351404	+	GEGEGB_01655	rcnA	ABC-type nickel/cobalt efflux system, permease component RcnA	COG:COG2215, COG:P, KEGG:K08970, SO:0001217, UniRef:UniRef50_E1SAR9, UniRef:UniRef90_G5LS93
contig_1	cds	351405	352418	-	GEGEGB_01660	asrC	anaerobic sulfite reductase subunit AsrC	BlastRules:WP_000020685, COG:COG2221, COG:P, EC:1.8.1.-, GO:0000103, GO:0005737, GO:0006790, GO:0009337, GO:0016002, GO:0020037, GO:0046872, GO:0050311, GO:0051539, RefSeq:WP_000020685.1, SO:0001217, UniParc:UPI0000059A88, UniRef:UniRef100_P0A1Y3, UniRef:UniRef50_P0A1Y3, UniRef:UniRef90_P0A1Y3
contig_1	cds	352429	353247	-	GEGEGB_01665	asrB	anaerobic sulfite reductase subunit AsrB	COG:COG0543, COG:HC, GO:0005737, GO:0006221, GO:0006790, GO:0009055, GO:0016002, GO:0016491, GO:0046872, GO:0050660, GO:0051537, KEGG:K16951, RefSeq:WP_000017585.1, SO:0001217, UniParc:UPI0000059A89, UniRef:UniRef100_A0A725VG07, UniRef:UniRef50_P26475, UniRef:UniRef90_P26475
contig_1	cds	353251	354294	-	GEGEGB_01670	asrA	anaerobic sulfite reductase subunit AsrA	GO:0005737, GO:0006790, GO:0009055, GO:0016002, GO:0046872, GO:0051539, RefSeq:WP_000985218.1, SO:0001217, UniParc:UPI0000059A8A, UniRef:UniRef100_A0A725VEK8, UniRef:UniRef50_P26474, UniRef:UniRef90_P26474
contig_1	cds	354476	355354	-	GEGEGB_01675	yfhR	Uncharacterized protein YfhR	COG:COG1073, COG:T, GO:0016020, RefSeq:WP_000174949.1, SO:0001217, UniParc:UPI0000059A8B, UniRef:UniRef100_Q8Z4M8, UniRef:UniRef50_P77538, UniRef:UniRef90_Q8ZN39
contig_1	cds	355499	356302	-	GEGEGB_01680	suhB	inositol-1-monophosphatase	COG:COG0483, COG:G, EC:3.1.3.25, GO:0000287, GO:0001072, GO:0005737, GO:0005829, GO:0006020, GO:0007165, GO:0008934, GO:0031403, GO:0031564, GO:0042134, GO:0042254, GO:0046854, GO:0047954, GO:0052832, GO:0052833, KEGG:K01092, RefSeq:WP_000553464.1, SO:0001217, UniParc:UPI0000059A8C, UniRef:UniRef100_A0A726AEJ2, UniRef:UniRef50_A0A0F6B4W4, UniRef:UniRef90_A0A0F6B4W4
contig_1	cds	356421	357152	+	GEGEGB_01685	trmJ	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ	COG:COG0565, COG:J, EC:2.1.1.200, GO:0003723, GO:0005737, GO:0006396, GO:0008033, GO:0008173, RefSeq:WP_000940032.1, SO:0001217, UniParc:UPI0000059A8D, UniRef:UniRef100_Q5PNG3, UniRef:UniRef50_A8AD50, UniRef:UniRef90_A8AD50
contig_1	cds	357394	357888	+	GEGEGB_01690	iscR	Fe-S cluster assembly transcriptional regulator IscR	GO:0003690, GO:0003700, GO:0005506, GO:0051537, RefSeq:WP_001241346.1, SO:0001217, UniParc:UPI0000059A8E, UniRef:UniRef100_Q57LG8, UniRef:UniRef50_A1JKQ1, UniRef:UniRef90_A8AD51
contig_1	ncRNA-region	357960	358067	+			iscR stability element	RFAM:RF01517, SO:0005836
contig_1	cds	358069	359283	+	GEGEGB_01695	iscS	cysteine desulfurase	BlastRules:WP_001295373, COG:COG1104, COG:E, EC:2.8.1.7, GO:0005737, GO:0030170, GO:0031071, GO:0044571, GO:0046872, GO:0051537, RefSeq:WP_000775265.1, SO:0001217, UniParc:UPI0000059A8F, UniRef:UniRef100_Q8Z4N0, UniRef:UniRef50_Q7N224, UniRef:UniRef90_Q7N224
contig_1	cds	359311	359697	+	GEGEGB_01700	iscU	Fe-S cluster assembly scaffold protein IscU, NifU family	COG:COG0822, COG:O, RefSeq:WP_000331704.1, SO:0001217, UniParc:UPI0000059A90, UniRef:UniRef100_A0A8E6XFE4, UniRef:UniRef50_O31270, UniRef:UniRef90_A0A094ZI47
contig_1	cds	359726	360049	+	GEGEGB_01705	iscA	iron-sulfur cluster assembly protein IscA	COG:COG0316, COG:O, GO:0005506, GO:0016226, GO:0051537, RefSeq:WP_000028952.1, SO:0001217, UniParc:UPI0000059A91, UniRef:UniRef100_B5F1B8, UniRef:UniRef50_P44672, UniRef:UniRef90_A6TCE9
contig_1	cds	360246	360761	+	GEGEGB_01710	hscB	co-chaperone HscB	COG:COG1076, COG:O, GO:0001671, GO:0006457, GO:0044571, GO:0051087, GO:0051259, GO:0097428, GO:1990230, RefSeq:WP_000384391.1, SO:0001217, UniParc:UPI0000059A92, UniRef:UniRef100_Q5PNH2, UniRef:UniRef50_Q8ZN41, UniRef:UniRef90_Q8ZN41
contig_1	cds	360774	362624	+	GEGEGB_01715	hscA	Fe-S protein assembly chaperone HscA	COG:COG0443, COG:O, EC:3.6.4.-, GO:0005515, GO:0005524, GO:0006457, GO:0016226, GO:0016887, GO:0051082, GO:0140662, RefSeq:WP_001196658.1, SO:0001217, UniParc:UPI0000059A93, UniRef:UniRef100_Q8Z4N2, UniRef:UniRef50_Q8ZCS5, UniRef:UniRef90_Q8ZN42
contig_1	cds	362626	362961	+	GEGEGB_01720	fdx	ISC system 2Fe-2S type ferredoxin	COG:C, COG:COG0633, GO:0016226, RefSeq:WP_001124466.1, SO:0001217, UniParc:UPI0000059A94, UniRef:UniRef100_A0A8E6XFX2, UniRef:UniRef50_A0A0T9QIU6, UniRef:UniRef90_A0A0T9QIU6
contig_1	cds	362973	363173	+	GEGEGB_01725	iscX	Fe-S cluster assembly protein IscX	COG:COG2975, COG:O, GO:0005506, GO:0016226, RefSeq:WP_000523621.1, SO:0001217, UniParc:UPI0000059A95, UniRef:UniRef100_A0A5W0VTI2, UniRef:UniRef50_P0C0M0, UniRef:UniRef90_P0C0M0
contig_1	cds	363227	364510	+	GEGEGB_01730	pepB	aminopeptidase PepB	COG:COG0260, COG:E, EC:3.4.11.23, GO:0005737, GO:0006508, GO:0019538, GO:0030145, GO:0070006, RefSeq:WP_000133543.1, SO:0001217, UniParc:UPI0000059A96, UniRef:UniRef100_Q8Z4N3, UniRef:UniRef50_P58474, UniRef:UniRef90_P58473
contig_1	cds	364426	364605	-	GEGEGB_01735		hypothetical protein	SO:0001217, UniParc:UPI0005E72E8F, UniRef:UniRef100_A0A2T8LZ05, UniRef:UniRef50_A0A379WNS0, UniRef:UniRef90_A0A379WNS0
contig_1	cds	364620	365396	+	GEGEGB_01740	sseB	enhanced serine sensitivity protein SseB	RefSeq:WP_001763946.1, SO:0001217, UniParc:UPI000190BCEE, UniRef:UniRef100_A0A725FYL8, UniRef:UniRef50_P0AFZ1, UniRef:UniRef90_P0AFZ1
contig_1	ncRNA	365400	365695	-	GEGEGB_01745	ryfA	ryfA RNA	RFAM:RF00126, SO:0000655
contig_1	cds	365965	366633	-	GEGEGB_01750		DUF5066 domain-containing protein	RefSeq:WP_000355346.1, SO:0001217, UniParc:UPI0000059A98, UniRef:UniRef100_A0A725VFZ7, UniRef:UniRef50_B5XNK7, UniRef:UniRef90_V1GVX0
contig_1	cds	366676	366900	+	GEGEGB_01755		Integrase	SO:0001217, UniRef:UniRef50_A0A509BS84, UniRef:UniRef90_A0A8E6U0K1
contig_1	cds	366880	367722	-	GEGEGB_01760	sseA	3-mercaptopyruvate sulfurtransferase	COG:COG2897, COG:P, EC:2.8.1.2, GO:0004792, RefSeq:WP_000205251.1, SO:0001217, UniParc:UPI0000059A99, UniRef:UniRef100_A0A725FXG6, UniRef:UniRef50_P31142, UniRef:UniRef90_G5R3N2
contig_1	cds	367931	372865	+	GEGEGB_01765	yfaS	Uncharacterized conserved protein YfaS, alpha-2-macroglobulin family	COG:COG2373, COG:R, RefSeq:WP_000681887.1, SO:0001217, UniParc:UPI0000059A9A, UniRef:UniRef100_A0A726ALJ9, UniRef:UniRef50_P76578, UniRef:UniRef90_A0A5H7D283
contig_1	cds	372866	375181	+	GEGEGB_01770	pbpC	peptidoglycan glycosyltransferase PbpC	COG:COG4953, COG:M, EC:2.4.1.129, GO:0008658, GO:0008955, GO:0009252, RefSeq:WP_001014751.1, SO:0001217, UniParc:UPI0000059A9B, UniRef:UniRef100_A0A726AEI8, UniRef:UniRef50_P76577, UniRef:UniRef90_C0PYM2
contig_1	cds	375337	376617	+	GEGEGB_01775		Anaerobic dimethyl sulfoxide reductase subunit A	SO:0001217, UniRef:UniRef50_A0A655DGK7, UniRef:UniRef90_A0A655DGK7
contig_1	cds	376599	377714	+	GEGEGB_01780		Anaerobic dimethyl sulfoxide reductase chain A	SO:0001217, UniRef:UniRef50_G5R3M7, UniRef:UniRef90_G5R3M7
contig_1	cds	377711	378340	+	GEGEGB_01785	dmsB	DMSO/selenate family reductase complex B subunit	COG:C, COG:COG0437, EC:1.8.5.3, RefSeq:WP_000077439.1, SO:0001217, UniParc:UPI0000059A9C, UniRef:UniRef100_A0A725FWJ4, UniRef:UniRef50_A0A1B7JRC8, UniRef:UniRef90_A0A2I5HDP2
contig_1	cds	378333	379142	+	GEGEGB_01790	dmsC	DMSO reductase anchor subunit DmsC	COG:C, COG:COG3302, RefSeq:WP_000544883.1, SO:0001217, UniParc:UPI0000059A9D, UniRef:UniRef100_A0A5I5V4Q0, UniRef:UniRef50_A0A0L6XV91, UniRef:UniRef90_A0A2I5HDY8
contig_1	cds	379142	380005	+	GEGEGB_01795	minD	MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain	COG:COG1149, COG:R, RefSeq:WP_000247794.1, SO:0001217, UniParc:UPI0000059A9E, UniRef:UniRef100_A0A725G917, UniRef:UniRef50_A0A0H3CQ17, UniRef:UniRef90_V1GZY3
contig_1	cds	380126	380557	+	GEGEGB_01800	ndk	nucleoside-diphosphate kinase	COG:COG0105, COG:F, EC:2.7.4.6, GO:0004550, GO:0005524, GO:0005737, GO:0006183, GO:0006228, GO:0006241, GO:0016310, GO:0046872, RefSeq:WP_000963846.1, SO:0001217, UniParc:UPI0000059A9F, UniRef:UniRef100_B5F1A1, UniRef:UniRef50_B7UGW4, UniRef:UniRef90_B7UGW4
contig_1	cds	380764	381930	+	GEGEGB_01805	rlmN	bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN	COG:COG0820, COG:J, EC:2.1.1.-, EC:2.1.1.192, GO:0000049, GO:0002935, GO:0005737, GO:0019843, GO:0046872, GO:0051539, GO:0070040, GO:0070475, RefSeq:WP_000003206.1, SO:0001217, UniParc:UPI0000059AA0, UniRef:UniRef100_Q57LI4, UniRef:UniRef50_Q15R53, UniRef:UniRef90_Q8ZN52
contig_1	cds	382224	383198	+	GEGEGB_01810	rodZ	cytoskeleton protein RodZ	GO:0003677, GO:0005886, GO:0008360, GO:0016020, RefSeq:WP_001090905.1, SO:0001217, UniParc:UPI0000059AA1, UniRef:UniRef100_Q8Z4P3, UniRef:UniRef50_Q8Z4P3, UniRef:UniRef90_Q8Z4P3
contig_1	cds	383225	384343	+	GEGEGB_01815	ispG	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	COG:COG0821, COG:I, EC:1.17.7.1, EC:1.17.7.3, GO:0005506, GO:0016114, GO:0019288, GO:0044237, GO:0046429, GO:0051539, KEGG:K03526, RefSeq:WP_000551816.1, SO:0001217, UniParc:UPI0000059AA2, UniRef:UniRef100_P58670, UniRef:UniRef50_P72241, UniRef:UniRef90_P58670
contig_1	ncRNA	384343	384434	+	GEGEGB_01820	sroE	sroE RNA	RFAM:RF00371, SO:0000655
contig_1	cds	384454	385728	+	GEGEGB_01825	hisS	histidine--tRNA ligase	COG:COG0124, COG:J, EC:6.1.1.21, GO:0004821, GO:0005524, GO:0005737, GO:0006427, RefSeq:WP_001107147.1, SO:0001217, UniParc:UPI0000059AA3, UniRef:UniRef100_Q8Z4P4, UniRef:UniRef50_Q7N705, UniRef:UniRef90_Q8Z4P4
contig_1	cds	385742	386362	+	GEGEGB_01830	yfgM	Putative negative regulator of RcsB-dependent stress response, UPF0070 family	COG:COG2976, COG:T, RefSeq:WP_000409190.1, SO:0001217, UniParc:UPI0000059AA4, UniRef:UniRef100_A0A8E7CQT9, UniRef:UniRef50_P76576, UniRef:UniRef90_A0A7H9LYU4
contig_1	cds	386373	387551	+	GEGEGB_01835	bamB	outer membrane protein assembly factor BamB	COG:COG1520, COG:M, GO:0005515, GO:0009279, GO:0043165, GO:0051205, RefSeq:WP_001177072.1, SO:0001217, UniParc:UPI0000059AA5, UniRef:UniRef100_A0A5X3R5Q7, UniRef:UniRef50_P77774, UniRef:UniRef90_P77774
contig_1	cds	387670	389142	+	GEGEGB_01840	der	ribosome biogenesis GTPase Der	COG:COG1160, COG:J, EC:3.6.5.-, GO:0003924, GO:0005525, GO:0005737, GO:0042254, GO:0043022, RefSeq:WP_000249413.1, SO:0001217, UniParc:UPI0000059AA6, UniRef:UniRef100_Q8Z4P6, UniRef:UniRef50_P44536, UniRef:UniRef90_Q8Z4P6
contig_1	cds	389231	389452	+	GEGEGB_01845		Zinc ribbon domain-containing protein	RefSeq:WP_000402503.1, SO:0001217, UniParc:UPI0000059AA7, UniRef:UniRef100_A0A5W1RPF9, UniRef:UniRef50_E6WEZ9, UniRef:UniRef90_A0A2T8LZ21
contig_1	cds	389798	390049	+	GEGEGB_01850	sinH	intimin-like inverse autotransporter SinH	SO:0001217, UniParc:UPI0002BBF3A9, UniRef:UniRef100_A0A5I0FKH9, UniRef:UniRef50_G9Y5J8, UniRef:UniRef90_A0A6C8G9Z3
contig_1	cds	390110	391990	+	GEGEGB_01855	sinH	intimin-like inverse autotransporter SinH	NCBIProtein:AAL21411.1, SO:0001217, UniParc:UPI00000B4237, UniRef:UniRef100_Q9L574, UniRef:UniRef50_G9Y5J8, UniRef:UniRef90_A0A6C8G9Z3
contig_1	cds	392048	393013	+	GEGEGB_01860		Outer membrane protein	RefSeq:WP_001149068.1, SO:0001217, UniParc:UPI0000059AA8, UniRef:UniRef100_A0A3Y0J8P6, UniRef:UniRef50_A0A7H9M1R8, UniRef:UniRef90_A0A3Y0J8P6
contig_1	cds	393133	399525	+	GEGEGB_01865		RatA-like protein	RefSeq:WP_000375801.1, SO:0001217, UniParc:UPI0000059AA9, UniRef:UniRef100_A0A3Y3XN32, UniRef:UniRef50_A0A3Z7P433, UniRef:UniRef90_A0A5I5V1F5
contig_1	cds	399637	400884	+	GEGEGB_01870		Outer membrane protein	RefSeq:WP_001688086.1, SO:0001217, UniParc:UPI0002BB6BEB, UniRef:UniRef100_A0A5V7RV49, UniRef:UniRef50_A0A5V7RV49, UniRef:UniRef90_A0A5V7RV49
contig_1	cds	400881	404039	+	GEGEGB_01875		Outer membrane protein	SO:0001217, UniRef:UniRef50_A0A659R0E6
contig_1	cds	404127	405317	+	GEGEGB_01880		(pseudo) Putative outer membrane protein	SO:0001217, UniRef:UniRef50_A0A6C8H1D7, UniRef:UniRef90_A0A6C8H1D7
contig_1	cds	405399	406904	+	GEGEGB_01885		Outer membrane protein	SO:0001217, UniRef:UniRef50_Q8Z4Q0, UniRef:UniRef90_Q8Z4Q0
contig_1	cds	407437	411525	+	GEGEGB_01890	shdA	fibronectin-binding autotransporter adhesin ShdA	GO:0019867, SO:0001217, UniRef:UniRef50_A0A447P5D4, UniRef:UniRef90_UPI00098D576B
contig_1	cds	411623	412393	+	GEGEGB_01895		autotransporter outer membrane beta-barrel domain-containing protein	RefSeq:WP_220428862.1, SO:0001217, UniParc:UPI0002EF6346, UniRef:UniRef100_UPI0002EF6346, UniRef:UniRef90_A0A746HLY4
contig_1	cds	412555	413904	-	GEGEGB_01900	xseA	exodeoxyribonuclease VII large subunit	COG:COG1570, COG:L, EC:3.1.11.6, GO:0003676, GO:0005737, GO:0006308, GO:0008855, GO:0009318, KEGG:K03601, RefSeq:WP_000953156.1, SO:0001217, UniParc:UPI0000059AAB, UniRef:UniRef100_Q8Z4Q1, UniRef:UniRef50_A9MHM3, UniRef:UniRef90_Q8ZN58
contig_1	cds	414065	415531	+	GEGEGB_01905	guaB	IMP dehydrogenase	COG:COG0517, COG:T, EC:1.1.1.205, GO:0003938, GO:0009152, KEGG:K00088, RefSeq:WP_000944174.1, SO:0001217, UniParc:UPI00000CD248, UniRef:UniRef100_Q57LJ7, UniRef:UniRef50_Q0WD32, UniRef:UniRef90_Q57LJ7
contig_1	cds	415601	417178	+	GEGEGB_01910	guaA	glutamine-hydrolyzing GMP synthase	COG:COG0519, COG:F, EC:6.3.5.2, GO:0003921, GO:0003922, GO:0005524, GO:0006177, GO:0006541, GO:0016462, KEGG:K01951, RefSeq:WP_000138293.1, SO:0001217, UniParc:UPI0000059AAD, UniRef:UniRef100_B5F185, UniRef:UniRef50_Q886X5, UniRef:UniRef90_Q83QL1
contig_1	cds	417501	418190	-	GEGEGB_01915		Uncharacterized protein, contains GIY-YIG domain	COG:COG3680, COG:S, SO:0001217, UniParc:UPI0000059AAF, UniRef:UniRef100_A0A726A7D2, UniRef:UniRef50_A0A379R1E0, UniRef:UniRef90_A0A726A7D2
contig_1	cds	418419	418958	-	GEGEGB_01920		Hydrocephalus-inducing protein Hy-3	RefSeq:WP_000755800.1, SO:0001217, UniParc:UPI0000059AB0, UniRef:UniRef100_A0A725K4Q5, UniRef:UniRef50_A0A2G0QG93, UniRef:UniRef90_V1GZX1
contig_1	cds	418974	419456	-	GEGEGB_01925		Glycine zipper 2TM domain-containing protein	RefSeq:WP_014341298.1, SO:0001217, UniParc:UPI00024C0921, UniRef:UniRef100_UPI00024C0921, UniRef:UniRef50_P65291, UniRef:UniRef90_A0A3F3IJ39
contig_1	cds	419732	419905	-	GEGEGB_01930		DUF2633 domain-containing protein	RefSeq:WP_001231515.1, SO:0001217, UniParc:UPI000190A2A0, UniRef:UniRef100_A0A8E6Y2R3, UniRef:UniRef50_P64546, UniRef:UniRef90_A0A0R9NGG2
contig_1	cds	420336	422549	+	GEGEGB_01935	eAL	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	COG:COG2200, COG:T, RefSeq:WP_000773655.1, SO:0001217, UniParc:UPI0000059AB3, UniRef:UniRef100_A0A725VKN3, UniRef:UniRef50_P77172, UniRef:UniRef90_A0A379SQE5
contig_1	cds	422585	424126	-	GEGEGB_01940	ppx	exopolyphosphatase	COG:COG0248, COG:FT, EC:3.6.1.11, GO:0000287, GO:0004309, GO:0005886, GO:0006798, RefSeq:WP_001123330.1, SO:0001217, UniParc:UPI0000059AB4, UniRef:UniRef100_P0A270, UniRef:UniRef50_P0AFL8, UniRef:UniRef90_P0AFL8
contig_1	cds	424131	426197	-	GEGEGB_01945	ppk1	polyphosphate kinase 1	COG:COG0855, COG:P, EC:2.7.4.1, GO:0005524, GO:0006799, GO:0008976, GO:0009358, GO:0016310, GO:0046872, RefSeq:WP_000529558.1, SO:0001217, UniParc:UPI0000059AB5, UniRef:UniRef100_Q8Z4R0, UniRef:UniRef50_Q8FF70, UniRef:UniRef90_Q8FF70
contig_1	cds	426386	427024	-	GEGEGB_01950	purN	phosphoribosylglycinamide formyltransferase	COG:COG0299, COG:F, EC:2.1.2.2, GO:0004644, GO:0009152, RefSeq:WP_001028592.1, SO:0001217, UniParc:UPI0000059AB6, UniRef:UniRef100_A0A725G183, UniRef:UniRef50_P08179, UniRef:UniRef90_S5NAZ8
contig_1	cds	427024	428061	-	GEGEGB_01955	purM	Phosphoribosylformylglycinamidine cyclo-ligase	COG:COG0150, COG:F, EC:6.3.3.1, GO:0004641, GO:0005524, GO:0005737, GO:0006189, RefSeq:WP_001767330.1, SO:0001217, UniParc:UPI0000059AB7, UniRef:UniRef100_Q8Z4R2, UniRef:UniRef50_Q7NMP5, UniRef:UniRef90_Q8XAC5
contig_1	cds	428474	429100	+	GEGEGB_01960	upp	uracil phosphoribosyltransferase	COG:COG0035, COG:F, EC:2.4.2.9, GO:0000287, GO:0004845, GO:0005525, GO:0005737, GO:0005829, GO:0006223, GO:0009116, GO:0044206, RefSeq:WP_000706208.1, SO:0001217, UniParc:UPI0000059AB8, UniRef:UniRef100_B5F173, UniRef:UniRef50_Q72DA4, UniRef:UniRef90_A7ZPU1
contig_1	cds	429188	430477	+	GEGEGB_01965	uraA	uracil permease	COG:COG2233, COG:F, GO:0005886, GO:0015210, GO:0015505, GO:0015857, GO:0016020, GO:0022857, GO:0042803, GO:0098721, KEGG:K02824, RefSeq:WP_000198341.1, SO:0001217, UniParc:UPI0000059AB9, UniRef:UniRef100_A0A726ALI7, UniRef:UniRef50_P0AGM8, UniRef:UniRef90_P0AGM8
contig_1	cds	430548	431273	+	GEGEGB_01970	dnaA	DnaA regulatory inactivator Hda	RefSeq:WP_000100388.1, SO:0001217, UniParc:UPI0000059ABA, UniRef:UniRef100_B5F171, UniRef:UniRef90_A7ZPT9
