# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	1407568	1408833	-	ODDLKH_06670		DUF1479 domain-containing protein	RefSeq:WP_000210961.1, SO:0001217, UniParc:UPI000169ED01, UniRef:UniRef100_A0A6Y3TCU9, UniRef:UniRef50_P75791, UniRef:UniRef90_G5QXB2
contig_2	cds	1409095	1409904	+	ODDLKH_06675	cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	COG:COG0561, COG:HR, EC:3.1.3.23, KEGG:K07757, RefSeq:WP_000217910.1, SO:0001217, UniParc:UPI000005A0CD, UniRef:UniRef100_M7RHY2, UniRef:UniRef50_P75792, UniRef:UniRef90_A9MIQ5
contig_2	cds	1409982	1412414	-	ODDLKH_06680	ybiW	putative dehydratase YbiW	COG:C, COG:COG1882, EC:4.2.1.-, GO:0005829, GO:0016829, RefSeq:WP_000192655.1, SO:0001217, UniParc:UPI000169ED00, UniRef:UniRef100_A0A701SGS3, UniRef:UniRef50_P75793, UniRef:UniRef90_P75793
contig_2	cds	1412420	1413319	-	ODDLKH_06685	pflA	Pyruvate-formate lyase-activating enzyme	COG:COG1180, COG:O, RefSeq:WP_000576958.1, SO:0001217, UniParc:UPI000169ECFF, UniRef:UniRef100_A0A3U8MQJ8, UniRef:UniRef50_A0A8B3ZYN5, UniRef:UniRef90_A0A8B3ZYN5
contig_2	cds	1413597	1414346	-	ODDLKH_06690	moeB	molybdopterin-synthase adenylyltransferase MoeB	COG:COG0476, COG:H, EC:2.7.7.80, GO:0004792, GO:0005524, GO:0005737, GO:0005829, GO:0006777, GO:0008146, GO:0008641, GO:0016779, GO:0046872, GO:0061605, RefSeq:WP_000829280.1, SO:0001217, UniParc:UPI000012F392, UniRef:UniRef100_Q56067, UniRef:UniRef50_P12282, UniRef:UniRef90_Q56067
contig_2	cds	1414346	1415581	-	ODDLKH_06695	moeA	molybdopterin molybdotransferase MoeA	BlastRules:WP_014343820, COG:COG0303, COG:H, EC:2.10.1.1, GO:0005737, GO:0005829, GO:0006777, GO:0032324, GO:0046872, GO:0061599, RefSeq:WP_000395794.1, SO:0001217, UniParc:UPI000169ECFE, UniRef:UniRef100_A0A3Z1AWT8, UniRef:UniRef50_Q56066, UniRef:UniRef90_Q56066
contig_2	cds	1415784	1416725	+	ODDLKH_06700	iaaA	beta-aspartyl-peptidase	COG:COG1446, COG:E, EC:3.4.19.5, GO:0004067, GO:0005737, GO:0008798, GO:0016540, KEGG:K13051, RefSeq:WP_001030503.1, SO:0001217, UniParc:UPI000005A0C8, UniRef:UniRef100_Q7CQV5, UniRef:UniRef50_P37595, UniRef:UniRef90_Q7CQV5
contig_2	cds	1416736	1418607	+	ODDLKH_06705	gsiA	glutathione ABC transporter ATP-binding protein GsiA	COG:COG1123, COG:O, EC:7.4.2.-, EC:7.4.2.10, GO:0000166, GO:0005524, GO:0005886, GO:0006810, GO:0015833, GO:0016887, RefSeq:WP_001120598.1, SO:0001217, UniParc:UPI00000CCF90, UniRef:UniRef100_Q8ZQM4, UniRef:UniRef50_Q57RB2, UniRef:UniRef90_Q57RB2
contig_2	cds	1418640	1420178	+	ODDLKH_06710	gsiB	glutathione ABC transporter substrate-binding protein GsiB	COG:COG0747, COG:E, EC:7.4.2.-, GO:0030288, GO:0034634, GO:0034775, GO:0042938, GO:0043190, GO:1904680, RefSeq:WP_000191434.1, SO:0001217, UniParc:UPI00000CCF91, UniRef:UniRef100_Q8ZQM3, UniRef:UniRef50_P75797, UniRef:UniRef90_Q8ZQM3
contig_2	cds	1420239	1421159	+	ODDLKH_06715	gsiC	glutathione ABC transporter permease GsiC	COG:COG0601, COG:EP, EC:7.4.2.-, GO:0005886, GO:0016020, GO:0055085, KEGG:K13890, RefSeq:WP_000936064.1, SO:0001217, UniParc:UPI00000CCF92, UniRef:UniRef100_Q8ZQM2, UniRef:UniRef50_Q57RB0, UniRef:UniRef90_Q57RB0
contig_2	cds	1421162	1422073	+	ODDLKH_06720	gsiD	glutathione ABC transporter permease GsiD	COG:COG1173, COG:EP, EC:7.4.2.-, GO:0005886, GO:0016020, GO:0055085, GO:0071916, RefSeq:WP_001236024.1, SO:0001217, UniParc:UPI000005A0C4, UniRef:UniRef100_Q57RA9, UniRef:UniRef50_P75799, UniRef:UniRef90_Q57RA9
contig_2	cds	1422164	1423489	-	ODDLKH_06725	rimO	30S ribosomal protein S12 methylthiotransferase RimO	EC:2.8.4.4, GO:0005737, GO:0006400, GO:0008172, GO:0016782, GO:0018339, GO:0046872, GO:0051539, GO:0103039, GO:1904047, RefSeq:WP_000073315.1, SO:0001217, UniParc:UPI000169EB69, UniRef:UniRef100_A0A5U7ZXC5, UniRef:UniRef50_Q1QA11, UniRef:UniRef90_A8AIT5
contig_2	cds	1423720	1424103	+	ODDLKH_06730	bssR	biofilm formation regulator BssR	RefSeq:WP_000259651.1, SO:0001217, UniParc:UPI000005A0C2, UniRef:UniRef100_A0A5W7MFZ3, UniRef:UniRef50_P0AAY2, UniRef:UniRef90_A9MIP4
contig_2	cds	1424816	1425331	+	ODDLKH_06735	citE	Citrate lyase beta subunit	COG:COG2301, COG:G, RefSeq:WP_001521476.1, SO:0001217, UniParc:UPI00000CCF94, UniRef:UniRef100_A0A8E7D3T9, UniRef:UniRef50_A0A5T7CFW3, UniRef:UniRef90_A0A5T7CFW3
contig_2	cds	1425354	1426103	+	ODDLKH_06740	fixA	Electron transfer flavoprotein, alpha and beta subunits	COG:C, COG:COG2086, RefSeq:WP_001521753.1, SO:0001217, UniParc:UPI0001604580, UniRef:UniRef100_A0A5W0DA99, UniRef:UniRef50_L1IF15, UniRef:UniRef90_A0A3S4F6S2
contig_2	cds	1426114	1427061	+	ODDLKH_06745	fixB	Electron transfer flavoprotein, alpha subunit FixB	COG:C, COG:COG2025, RefSeq:WP_000157776.1, SO:0001217, UniParc:UPI000003FDFB, UniRef:UniRef100_A0A3V3CYW4, UniRef:UniRef50_A0A2P6TBW9, UniRef:UniRef90_C0PX44
contig_2	cds	1427094	1427291	+	ODDLKH_06750		Acyl-CoA dehydrogenase	RefSeq:WP_001200424.1, SO:0001217, UniParc:UPI000169EB66, UniRef:UniRef100_A0A455RVA1, UniRef:UniRef50_A0A455RVA1, UniRef:UniRef90_A0A455RVA1
contig_2	cds	1427355	1428518	+	ODDLKH_06755	caiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	COG:COG1960, COG:I, RefSeq:WP_000835387.1, SO:0001217, UniParc:UPI00000CCF96, UniRef:UniRef100_A0A5I6DVB4, UniRef:UniRef50_A0A157KGU4, UniRef:UniRef90_A0A655BQJ7
contig_2	cds	1428543	1428734	+	ODDLKH_06760		Secreted protein	RefSeq:WP_071524041.1, SO:0001217, UniParc:UPI0005D8D8BD, UniRef:UniRef100_A0A718IBY2, UniRef:UniRef50_A0A5W1J0G7, UniRef:UniRef90_A0A3J8WJ18
contig_2	cds	1428967	1430652	+	ODDLKH_06765		Electron transfer flavoprotein-ubiquinone oxidoreductase	RefSeq:WP_001000306.1, SO:0001217, UniParc:UPI00004F7A53, UniRef:UniRef100_A0A3V7PCT2, UniRef:UniRef50_Q3J5K9, UniRef:UniRef90_A0A655BPY6
contig_2	cds	1430658	1431548	-	ODDLKH_06770	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_000545335.1, SO:0001217, UniParc:UPI000169EB64, UniRef:UniRef100_A0A637JA08, UniRef:UniRef50_Q57RA1, UniRef:UniRef90_Q57RA1
contig_2	cds	1431813	1432238	-	ODDLKH_06775	gntT	H+/gluconate symporter GntT or related permease, GntP/DsdX family	COG:COG2610, COG:G, RefSeq:WP_000287110.1, SO:0001217, UniParc:UPI000169EB63, UniRef:UniRef100_A0A5I6DVD5, UniRef:UniRef50_A0A2T8M4Y1, UniRef:UniRef90_A0A2T8M4Y1
contig_2	cds	1432585	1433082	+	ODDLKH_06780	yliI	Soluble aldose sugar dehydrogenase yliI	SO:0001217, UniParc:UPI00026948C8, UniRef:UniRef100_A0A8E7JFS9, UniRef:UniRef50_A0A447MV83, UniRef:UniRef90_A0A447MV83
contig_2	cds	1433103	1433276	+	ODDLKH_06785		Soluble aldose sugar dehydrogenase, PQQ-dependent	RefSeq:WP_020437980.1, SO:0001217, UniParc:UPI0002E41782, UniRef:UniRef100_A0A4U8KUY1, UniRef:UniRef50_A0A6C8H688, UniRef:UniRef90_A0A6C8H688
contig_2	cds	1433273	1433899	-	ODDLKH_06790	gstA	Glutathione S-transferase	COG:COG0625, COG:O, RefSeq:WP_000631899.1, SO:0001217, UniParc:UPI000169EB61, UniRef:UniRef100_A0A3Z4WXJ5, UniRef:UniRef50_A0A1W1S079, UniRef:UniRef90_A0A379SGG2
contig_2	cds	1434275	1435345	+	ODDLKH_06795	dacC	serine-type D-Ala-D-Ala carboxypeptidase	COG:COG1686, COG:M, EC:3.4.16.4, SO:0001217, UniParc:UPI000230047C, UniRef:UniRef100_A0A0N1TUR7, UniRef:UniRef50_P08506, UniRef:UniRef90_B7LN03
contig_2	cds	1435391	1436149	-	ODDLKH_06800	deoR	DNA-binding transcriptional repressor DeoR	COG:COG1349, COG:KG, GO:0003700, GO:0006355, RefSeq:WP_000450106.1, SO:0001217, UniParc:UPI000005A0BE, UniRef:UniRef100_A0A5J0RTZ4, UniRef:UniRef50_P0ACK7, UniRef:UniRef90_A8AIS8
contig_2	cds	1436221	1436895	-	ODDLKH_06805	ybjG	undecaprenyl-diphosphate phosphatase	EC:3.6.1.27, GO:0005886, GO:0050380, SO:0001217, UniParc:UPI000175C2A0, UniRef:UniRef100_A0A447MVD7, UniRef:UniRef50_A0A087FSU7, UniRef:UniRef90_A0A379SB86
contig_2	cds	1437142	1438374	+	ODDLKH_06810	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_001181284.1, SO:0001217, UniParc:UPI000005A0BC, UniRef:UniRef100_A0A5I5S7X0, UniRef:UniRef50_Q323U7, UniRef:UniRef90_A9MIN8
contig_2	cds	1438428	1439243	-	ODDLKH_06815	cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	COG:COG0561, COG:HR, RefSeq:WP_000023547.1, SO:0001217, UniParc:UPI00000CCFA0, UniRef:UniRef100_A0A7U1Q6C4, UniRef:UniRef50_P75809, UniRef:UniRef90_A9MIN7
contig_2	cds	1439240	1440451	-	ODDLKH_06820	fucP	Fucose permease	COG:COG0738, COG:G, RefSeq:WP_000217433.1, SO:0001217, UniParc:UPI00000CCFA1, UniRef:UniRef100_A0A718T7E1, UniRef:UniRef50_P75810, UniRef:UniRef90_V1GQF3
contig_2	cds	1440619	1441239	+	ODDLKH_06825	ybjK	DNA-binding transcriptional regulator YbjK	COG:COG3226, COG:K, RefSeq:WP_000661875.1, SO:0001217, UniParc:UPI00000CCFA2, UniRef:UniRef100_E8XCL7, UniRef:UniRef50_P75811, UniRef:UniRef90_A0A3V5ZKQ1
contig_2	ncRNA	1441198	1441276	-	ODDLKH_06830	rybB	RybB RNA	RFAM:RF00110, SO:0000655
contig_2	cds	1441356	1443041	-	ODDLKH_06835	ybjL	aspartate:alanine antiporter	COG:COG2985, COG:R, GO:0005886, GO:0006813, GO:0008324, RefSeq:WP_001024853.1, SO:0001217, UniParc:UPI000013A38F, UniRef:UniRef100_B5F0Y9, UniRef:UniRef50_Q6LPH2, UniRef:UniRef90_A9MIN5
contig_2	cds	1443312	1443689	+	ODDLKH_06840	ybjM	Inner membrane protein YbjM	RefSeq:WP_000680850.1, SO:0001217, UniParc:UPI00000CCFA3, UniRef:UniRef100_A0A5I5V6A2, UniRef:UniRef50_P64440, UniRef:UniRef90_A0A5I8XBQ4
contig_2	cds	1443721	1443984	-	ODDLKH_06845	grxA	GrxA family glutaredoxin	COG:COG0695, COG:O, GO:0005737, GO:0009055, GO:0009263, GO:0015035, GO:0015038, GO:0034599, GO:0045454, RefSeq:WP_000495513.1, SO:0001217, UniParc:UPI000005A0B6, UniRef:UniRef100_P0A1P9, UniRef:UniRef50_Q9KSW0, UniRef:UniRef90_P0A1P9
contig_2	cds	1444154	1444444	+	ODDLKH_06850		Inner membrane protein	RefSeq:WP_001259137.1, SO:0001217, UniParc:UPI00000CCFA4, UniRef:UniRef100_A0A713FQ49, UniRef:UniRef50_E3G279, UniRef:UniRef90_S5MTT6
contig_2	cds	1444428	1445150	+	ODDLKH_06855	nfsA	nitroreductase NfsA	BlastRules:WP_000189159, BlastRules:WP_012068493, COG:C, COG:COG0778, EC:1.-.-.-, EC:1.5.1.38, GO:0016491, RefSeq:WP_000075300.1, SO:0001217, UniParc:UPI000012FFE7, UniRef:UniRef100_Q9Z5Z2, UniRef:UniRef50_P17117, UniRef:UniRef90_Q9Z5Z2
contig_2	cds	1445208	1446110	+	ODDLKH_06860	rimK	30S ribosomal protein S6--L-glutamate ligase	COG:COG0189, COG:EHJQ, EC:6.3.2.-, GO:0005524, GO:0006412, GO:0016881, GO:0036211, GO:0046872, RefSeq:WP_000684359.1, SO:0001217, UniParc:UPI000169E99B, UniRef:UniRef100_A0A701NJ75, UniRef:UniRef50_Q83S18, UniRef:UniRef90_B7LN16
contig_2	cds	1446207	1446683	+	ODDLKH_06865		Sensory transduction regulator	RefSeq:WP_000624814.1, SO:0001217, UniParc:UPI00000CCFA5, UniRef:UniRef100_A0A5H8IK46, UniRef:UniRef50_P0AAY8, UniRef:UniRef90_A0A0K0H913
contig_2	cds	1447029	1448144	+	ODDLKH_06870	potF	spermidine/putrescine ABC transporter substrate-binding protein PotF	COG:COG0687, COG:E, EC:7.6.2.-, GO:0015846, GO:0015847, GO:0016020, GO:0019808, GO:0019810, GO:0030288, GO:0042597, GO:0055052, SO:0001217, UniParc:UPI00016044C2, UniRef:UniRef100_C0PXN4, UniRef:UniRef50_P31133, UniRef:UniRef90_P31133
contig_2	cds	1448232	1449365	+	ODDLKH_06875	potG	putrescine ABC transporter ATP-binding subunit PotG	COG:COG3842, COG:E, EC:7.6.2.-, EC:7.6.2.16, GO:0005524, GO:0015417, GO:0015594, GO:0015846, GO:0015847, GO:0016020, GO:0016887, GO:0022857, GO:0043190, GO:0055052, GO:0055085, RefSeq:WP_001000698.1, SO:0001217, UniParc:UPI00000CCFA7, UniRef:UniRef100_A0A5H6JKX5, UniRef:UniRef50_P31134, UniRef:UniRef90_P31134
contig_2	cds	1449375	1450328	+	ODDLKH_06880	potH	putrescine ABC transporter permease PotH	COG:COG1176, COG:E, EC:7.6.2.-, GO:0016020, GO:0055085, RefSeq:WP_000105452.1, SO:0001217, UniParc:UPI00000D75A8, UniRef:UniRef100_A0A7U1KRA9, UniRef:UniRef50_A0A107P8V1, UniRef:UniRef90_A0A087FST4
contig_2	cds	1450325	1451170	+	ODDLKH_06885	potI	putrescine ABC transporter permease PotI	COG:COG1177, COG:E, EC:7.6.2.-, GO:0005886, GO:0015847, GO:0016020, GO:0043190, GO:0055052, GO:0055085, RefSeq:WP_001061629.1, SO:0001217, UniParc:UPI00000D75A9, UniRef:UniRef100_A0A3V7PCN2, UniRef:UniRef50_P0AFL2, UniRef:UniRef90_P0AFL2
contig_2	cds	1451316	1451717	+	ODDLKH_06890	ybjO	Inner membrane protein YbjO	SO:0001217, UniParc:UPI000169EAAB, UniRef:UniRef100_A0A379WXW5, UniRef:UniRef50_A9MIM4, UniRef:UniRef90_A9MIM4
contig_2	cds	1451760	1452887	+	ODDLKH_06895	rlmC	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	COG:COG2265, COG:J, EC:2.1.1.189, GO:0005506, GO:0008649, GO:0051539, GO:0070041, RefSeq:WP_001149778.1, SO:0001217, UniParc:UPI000169E99A, UniRef:UniRef100_A0A737IL58, UniRef:UniRef50_Q8ZQJ5, UniRef:UniRef90_Q8ZQJ5
contig_2	cds	1453182	1454525	+	ODDLKH_06900	ulaA	PTS sugar transporter subunit IIC	COG:COG3037, COG:G, RefSeq:WP_000399325.1, SO:0001217, UniParc:UPI000169E998, UniRef:UniRef100_A0A5W2Z920, UniRef:UniRef50_A9MIM1, UniRef:UniRef90_A9MIM1
contig_2	cds	1454555	1454875	+	ODDLKH_06905	sgaB	Phosphotransferase system, galactitol-specific IIB component	COG:COG3414, COG:G, RefSeq:WP_000655399.1, SO:0001217, UniParc:UPI00000CCFAA, UniRef:UniRef100_A0A447PGZ2, UniRef:UniRef50_A0A447PGZ2, UniRef:UniRef90_A0A447PGZ2
contig_2	cds	1454885	1456372	+	ODDLKH_06910	aslA	Arylsulfatase A or related enzyme, AlkP superfamily	COG:COG3119, COG:P, RefSeq:WP_000644017.1, SO:0001217, UniParc:UPI00000CCFAB, UniRef:UniRef100_A0A3Z4WXV6, UniRef:UniRef50_A9MIL9, UniRef:UniRef90_A9MIL9
contig_2	cds	1456591	1457322	-	ODDLKH_06915	artJ	ABC transporter substrate-binding protein ArtJ	BlastRules:WP_001295339, COG:COG0834, COG:ET, RefSeq:WP_000737538.1, SO:0001217, UniParc:UPI000005A0A7, UniRef:UniRef100_A0A8E7D5L9, UniRef:UniRef50_P30860, UniRef:UniRef90_A0A087FSS8
contig_2	cds	1457559	1458227	-	ODDLKH_06920	artM	arginine ABC transporter permease ArtM	COG:COG4160, COG:E, EC:7.4.2.1, GO:0006865, GO:0016020, GO:0022857, GO:0043190, GO:0071705, KEGG:K09998, RefSeq:WP_000895396.1, SO:0001217, UniParc:UPI000005A0A6, UniRef:UniRef100_A0A8E6XB42, UniRef:UniRef50_P0AE32, UniRef:UniRef90_P0AE32
contig_2	cds	1458227	1458943	-	ODDLKH_06925	artQ	arginine ABC transporter permease ArtQ	COG:COG4215, COG:E, EC:7.4.2.1, GO:0006865, GO:0016020, GO:0022857, GO:0043190, GO:0055085, GO:0071705, RefSeq:WP_001001677.1, SO:0001217, UniParc:UPI000005A0A5, UniRef:UniRef100_A0A8E6Y6L8, UniRef:UniRef50_P0AE35, UniRef:UniRef90_P0AE35
contig_2	cds	1458950	1459681	-	ODDLKH_06930	artI	arginine ABC transporter substrate-binding protein ArtI	COG:COG0834, COG:ET, GO:0015276, GO:0015424, GO:0016020, GO:0030288, GO:0042597, GO:0043190, GO:0055052, GO:0097638, RefSeq:WP_000756586.1, SO:0001217, UniParc:UPI00000D5D9D, UniRef:UniRef100_A0A6C8GRM9, UniRef:UniRef50_P30859, UniRef:UniRef90_P30859
contig_2	cds	1459699	1460427	-	ODDLKH_06935	artP	arginine ABC transporter ATP-binding protein ArtP	COG:COG4161, COG:E, EC:7.4.2.1, GO:0003333, GO:0005524, GO:0005886, GO:0015424, GO:0016887, GO:0043190, RefSeq:WP_000027186.1, SO:0001217, UniParc:UPI000005A0A3, UniRef:UniRef100_E8XCN6, UniRef:UniRef50_P45092, UniRef:UniRef90_P0AAF8
contig_2	cds	1460657	1461172	-	ODDLKH_06940		lipoprotein	RefSeq:WP_001270724.1, SO:0001217, UniParc:UPI00000CCFAC, UniRef:UniRef100_A0A8E6Y6A8, UniRef:UniRef50_P75818, UniRef:UniRef90_A0A3W7Z002
contig_2	cds	1461300	1461623	+	ODDLKH_06945	ybjQ	UPF0145 protein YbjQ	COG:COG0393, COG:S, GO:0005886, RefSeq:WP_001160725.1, SO:0001217, UniParc:UPI000005A0A1, UniRef:UniRef100_B5F111, UniRef:UniRef50_Q83LS2, UniRef:UniRef90_Q83LS2
contig_2	cds	1461620	1462450	+	ODDLKH_06950	ampD	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	COG:COG3023, COG:M, EC:3.5.1.28, KEGG:K11066, RefSeq:WP_001202295.1, SO:0001217, UniParc:UPI000169E995, UniRef:UniRef100_A0A3Z4WX75, UniRef:UniRef50_A0A0M9IL19, UniRef:UniRef90_A0A379SYK3
contig_2	cds	1462447	1463460	-	ODDLKH_06955	ybjS	Uncharacterized protein YbjS	RefSeq:WP_000866909.1, SO:0001217, UniParc:UPI000169E994, UniRef:UniRef100_A0A5V7BHL8, UniRef:UniRef50_P0DX23, UniRef:UniRef90_P75821
contig_2	cds	1463556	1464989	-	ODDLKH_06960	ybjT	DUF2867 domain-containing protein	COG:COG0702, COG:R, RefSeq:WP_000079015.1, SO:0001217, UniParc:UPI000169E7F2, UniRef:UniRef100_A0A3Z4WX67, UniRef:UniRef50_Q1RE56, UniRef:UniRef90_S5NCR9
contig_2	cds	1465000	1466001	-	ODDLKH_06965	ltaE	low-specificity L-threonine aldolase	COG:COG2008, COG:E, EC:4.1.2.48, GO:0006520, GO:0016829, RefSeq:WP_000566421.1, SO:0001217, UniParc:UPI000169E7F1, UniRef:UniRef100_A0A5W9F5H2, UniRef:UniRef50_P75823, UniRef:UniRef90_A0A2I5HIK5
contig_2	cds	1466040	1467758	-	ODDLKH_06970	poxB	ubiquinone-dependent pyruvate dehydrogenase	COG:COG0028, COG:EH, EC:1.2.5.1, GO:0000287, GO:0006090, GO:0030976, GO:0052737, RefSeq:WP_000815307.1, SO:0001217, UniParc:UPI000169E7F0, UniRef:UniRef100_A0A3Z4WXK0, UniRef:UniRef50_P07003, UniRef:UniRef90_A0A2S4RZ81
contig_2	cds	1467916	1468884	-	ODDLKH_06975	hcr	NADH oxidoreductase	COG:C, COG:COG1018, EC:1.-.-.-, EC:1.6.-.-, GO:0016491, GO:0051536, KEGG:K11933, RefSeq:WP_024133225.1, SO:0001217, UniParc:UPI0003EB1299, UniRef:UniRef100_UPI0003EB1299, UniRef:UniRef50_P75824, UniRef:UniRef90_A0A379SI93
contig_2	cds	1468896	1470548	-	ODDLKH_06980	hcp	hydroxylamine reductase	COG:C, COG:COG1151, EC:1.7.99.1, GO:0005737, GO:0016661, GO:0046872, GO:0050418, GO:0051536, GO:0051537, RefSeq:WP_000458790.1, SO:0001217, UniParc:UPI000169E7EE, UniRef:UniRef100_A0A3Z4WXD6, UniRef:UniRef50_Q8EH67, UniRef:UniRef90_Q8ZQE8
contig_2	cds	1470692	1471591	-	ODDLKH_06985	lysO	DUF340 domain-containing protein	COG:COG2431, COG:E, RefSeq:WP_000491118.1, SO:0001217, UniParc:UPI00000CCFB5, UniRef:UniRef100_A0A8E7CN45, UniRef:UniRef50_P75826, UniRef:UniRef90_A0A0J1LXP1
contig_2	cds	1471793	1473451	+	ODDLKH_06990	ybjD	putative ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains	COG:COG3593, COG:L, RefSeq:WP_000599770.1, SO:0001217, UniParc:UPI00004F7A6E, UniRef:UniRef100_A0A5I4K9W8, UniRef:UniRef50_P75828, UniRef:UniRef90_A0A9K1MQ08
contig_2	cds	1473448	1474398	-	ODDLKH_06995	virK	DUF535 domain-containing protein	COG:COG2990, COG:S, RefSeq:WP_001519893.1, SO:0001217, UniParc:UPI000169E7EC, UniRef:UniRef100_A0A3Z3HXR6, UniRef:UniRef50_A0A6C8H5L2, UniRef:UniRef90_A0A3J4P031
contig_2	cds	1474544	1475662	+	ODDLKH_07000	macA	macrolide transporter subunit MacA	COG:COG0845, COG:MV, GO:0019898, GO:0022857, GO:1990195, GO:1990961, RefSeq:WP_001201751.1, SO:0001217, UniParc:UPI00000CCFB7, UniRef:UniRef100_A0A3Z3HXK4, UniRef:UniRef50_P75830, UniRef:UniRef90_A9MI10
contig_2	cds	1475659	1477605	+	ODDLKH_07005	macB	macrolide ABC transporter ATP-binding protein/permease MacB	COG:COG1136, COG:M, EC:7.6.2.-, GO:0005524, GO:0005886, GO:0016887, GO:0022857, GO:0046677, GO:1990195, RefSeq:WP_000125877.1, SO:0001217, UniParc:UPI00000CCFB8, UniRef:UniRef100_Q8ZQE4, UniRef:UniRef50_Q2EHL8, UniRef:UniRef90_Q8ZQE4
contig_2	cds	1477735	1477956	-	ODDLKH_07010	cspD	cold shock-like protein CspD	COG:COG1278, COG:K, GO:0003677, GO:0003723, GO:0005829, GO:0006355, GO:0008156, RefSeq:WP_000447499.1, SO:0001217, UniParc:UPI000005A094, UniRef:UniRef100_A0A5W0NHQ1, UniRef:UniRef50_P0A970, UniRef:UniRef90_P0A970
contig_2	sorf	1478107	1478184	+	ODDLKH_07015	yljB	Protein YljB	RefSeq:WP_212742690.1, SO:0001217, UniParc:UPI001BB25C5C, UniRef:UniRef100_A0A8E6Y6Y4, UniRef:UniRef50_P0DSE8, UniRef:UniRef90_A0A8E6Y6Y4
contig_2	cds	1478280	1478600	+	ODDLKH_07020	clpS	ATP-dependent Clp protease adapter ClpS	COG:COG2127, COG:O, GO:0006508, GO:0030163, RefSeq:WP_000520789.1, SO:0001217, UniParc:UPI000005A093, UniRef:UniRef100_B5F127, UniRef:UniRef50_Q7N6F7, UniRef:UniRef90_A7ZJU9
contig_2	cds	1478631	1480907	+	ODDLKH_07025	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	COG:COG0542, COG:O, EC:3.4.21.92, GO:0004176, GO:0005524, GO:0005737, GO:0005829, GO:0006515, GO:0006979, GO:0009368, GO:0016887, GO:0034605, GO:0043335, RefSeq:WP_000934063.1, SO:0001217, UniParc:UPI00000CCFB9, UniRef:UniRef100_A0A3Z4WXC5, UniRef:UniRef50_P0ABI1, UniRef:UniRef90_P0ABI1
contig_2	cds	1481308	1481991	-	ODDLKH_07030	tnp	IS3 family transposase	GO:0004803, RefSeq:WP_001147384.1, SO:0001217, UniParc:UPI00000CCFBA, UniRef:UniRef100_A0A455S1I5, UniRef:UniRef50_A0A2S9N454, UniRef:UniRef90_B5F494
contig_2	cds	1482162	1482563	-	ODDLKH_07035	tnp	IS3 family ISSen1 transposase ORF A	GO:0004803, IS:ISSen1, RefSeq:WP_000988123.1, SO:0001217, UniParc:UPI00000CCFBB, UniRef:UniRef100_A0A701JWJ2, UniRef:UniRef50_A0A2S9N454, UniRef:UniRef90_B5F494
contig_2	tRNA	1482664	1482751	-	ODDLKH_07040	trnS	tRNA-Ser(gga)	SO:0000269
contig_2	cds	1482900	1483577	-	ODDLKH_07045		Isochorismatase family protein	RefSeq:WP_000097893.1, SO:0001217, UniParc:UPI00000CCFBC, UniRef:UniRef100_M7R966, UniRef:UniRef50_D4BBY6, UniRef:UniRef90_D4BBY6
contig_2	cds	1483597	1484457	-	ODDLKH_07050	yhaK	Redox-sensitive bicupin YhaK, pirin superfamily	COG:COG1741, COG:R, RefSeq:WP_000809973.1, SO:0001217, UniParc:UPI00000CCFBD, UniRef:UniRef100_A0A5X0DLI2, UniRef:UniRef50_A0A379TFY2, UniRef:UniRef90_A0A379TFY2
contig_2	cds	1484566	1485477	+	ODDLKH_07055	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, RefSeq:WP_000597928.1, SO:0001217, UniParc:UPI000005A08C, UniRef:UniRef100_A0A2T8MC16, UniRef:UniRef50_A0A060VGJ9, UniRef:UniRef90_A0A2T8MC16
contig_2	cds	1485568	1485786	-	ODDLKH_07060	infA	translation initiation factor IF-1	COG:COG0361, COG:J, GO:0003743, GO:0005737, GO:0006413, GO:0019843, GO:0043022, RefSeq:WP_001040187.1, SO:0001217, UniParc:UPI000005A08B, UniRef:UniRef100_A8AIJ9, UniRef:UniRef50_A8AZK3, UniRef:UniRef90_A8H5L4
contig_2	cds	1486098	1486802	-	ODDLKH_07065	aat	leucyl/phenylalanyl-tRNA--protein transferase	COG:COG2360, COG:O, EC:2.3.2.6, GO:0005737, GO:0006508, GO:0008914, GO:0030163, RefSeq:WP_001241652.1, SO:0001217, UniParc:UPI000169E644, UniRef:UniRef100_A0A5Z5NPL6, UniRef:UniRef50_Q6D3U2, UniRef:UniRef90_A9MHZ9
