# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_43	cds	151782	152768	-	PKJKAM_07445	rdoA	serine/threonine protein kinase	COG:COG2334, COG:T, EC:2.7.11.1, GO:0000287, GO:0004674, GO:0005524, GO:0005737, GO:0006468, GO:0016310, GO:0106310, RefSeq:WP_000999251.1, SO:0001217, UniParc:UPI00016C2100, UniRef:UniRef100_A0A5I6Q3N5, UniRef:UniRef50_Q8ZKU8, UniRef:UniRef90_Q8ZKU8
contig_43	cds	152845	153114	-	PKJKAM_07450	yihD	DUF1040 domain-containing protein	COG:COG3084, COG:S, RefSeq:WP_000649858.1, SO:0001217, UniParc:UPI000005A667, UniRef:UniRef100_A0A5W9FAN5, UniRef:UniRef50_P44900, UniRef:UniRef90_A0A090V6Y0
contig_43	cds	153184	153768	+	PKJKAM_07455	mobA	molybdenum cofactor guanylyltransferase MobA	COG:COG0746, COG:H, EC:2.7.7.77, GO:0005525, GO:0005737, GO:0006777, GO:0016779, GO:0046872, GO:0061603, GO:1902758, RefSeq:WP_001046889.1, SO:0001217, UniParc:UPI00016BF164, UniRef:UniRef100_A0A3R1ABX8, UniRef:UniRef50_P32173, UniRef:UniRef90_Q8ZKU9
contig_43	cds	153750	154280	+	PKJKAM_07460	mobB	molybdopterin-guanine dinucleotide biosynthesis protein MobB	COG:COG1763, COG:H, GO:0005525, GO:0006777, SO:0001217, UniParc:UPI00016BF2B5, UniRef:UniRef100_A0A447TR04, UniRef:UniRef50_A0A0W8ALX0, UniRef:UniRef90_A0A6C6Z9H5
contig_43	rRNA	154584	154699	-	PKJKAM_07465	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_43	rRNA	154794	157699	-	PKJKAM_07470	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_43	ncRNA	157707	157813	-	PKJKAM_07475	StyR-44	Salmonella enterica Typhi npcRNA 44	RFAM:RF01830, SO:0000655
contig_43	tRNA	157880	157955	-	PKJKAM_07480	trnA	tRNA-Ala(tgc)	SO:0000254
contig_43	tRNA	158067	158143	-	PKJKAM_07485	trnI	tRNA-Ile(gat)	SO:0000263
contig_43	rRNA	158213	159754	-	PKJKAM_07490	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_43	cds	160132	160677	-	PKJKAM_07495	hemG	menaquinone-dependent protoporphyrinogen IX dehydrogenase	COG:COG4635, COG:H, EC:1.3.5.3, GO:0004729, GO:0005886, GO:0006782, GO:0006783, GO:0009055, GO:0010181, GO:0070819, RefSeq:WP_000853982.1, SO:0001217, UniParc:UPI000005A54F, UniRef:UniRef100_A0A3U7XUH5, UniRef:UniRef50_Q9L6L1, UniRef:UniRef90_Q9L6L1
contig_43	cds	160689	162140	-	PKJKAM_07500	trkH	Trk system potassium transporter TrkH	COG:COG0168, COG:P, GO:0005267, GO:0005886, GO:0015379, GO:0030955, GO:0071805, RefSeq:WP_000545688.1, SO:0001217, UniParc:UPI00001373D3, UniRef:UniRef100_Q9L6L2, UniRef:UniRef50_Q87TN7, UniRef:UniRef90_Q9L6L2
contig_43	cds	162179	162793	-	PKJKAM_07505	yIH1	IMPACT family protein	COG:COG1739, COG:R, RefSeq:WP_000378897.1, SO:0001217, UniParc:UPI00004F81FC, UniRef:UniRef100_A0A1S0Z8F5, UniRef:UniRef50_P27862, UniRef:UniRef90_V1GPV5
contig_43	cds	162793	164124	-	PKJKAM_07510	pepQ	Xaa-Pro dipeptidase	COG:COG0006, COG:E, EC:3.4.13.9, GO:0006508, GO:0008235, GO:0016795, GO:0046872, GO:0102009, RefSeq:WP_000444529.1, SO:0001217, UniParc:UPI000005A552, UniRef:UniRef100_B5EZW1, UniRef:UniRef50_Q44238, UniRef:UniRef90_A8ACZ6
contig_43	cds	164314	166503	+	PKJKAM_07515	fadB	fatty acid oxidation complex subunit alpha FadB	COG:COG1250, COG:I, GO:0003857, GO:0004165, GO:0004300, GO:0006635, GO:0008692, GO:0009062, GO:0036125, GO:0070403, RefSeq:WP_000966008.1, SO:0001217, UniParc:UPI00016A04EF, UniRef:UniRef100_A0A3U7XUH4, UniRef:UniRef50_Q8FBI2, UniRef:UniRef90_Q8FBI2
contig_43	cds	166513	167676	+	PKJKAM_07520	fadA	acetyl-CoA C-acyltransferase FadA	COG:COG0183, COG:I, EC:2.3.1.16, GO:0003988, GO:0005737, GO:0006635, GO:0009062, RefSeq:WP_000438778.1, SO:0001217, UniParc:UPI000005A554, UniRef:UniRef100_Q5PKQ3, UniRef:UniRef50_P21151, UniRef:UniRef90_P21151
contig_43	cds	167873	169696	-	PKJKAM_07525		Aryl-sulfate sulfotransferase	RefSeq:WP_000669902.1, SO:0001217, UniParc:UPI000169F0D2, UniRef:UniRef100_A0A3Z4X153, UniRef:UniRef50_A0A6N2S354, UniRef:UniRef90_A0A3U3WQS8
contig_43	cds	169950	170651	-	PKJKAM_07530	fre	NAD(P)H-flavin reductase	COG:COG0543, COG:HC, EC:1.5.1.41, GO:0016491, GO:0034755, GO:0042602, GO:0052875, RefSeq:WP_000209837.1, SO:0001217, UniParc:UPI00016C02DF, UniRef:UniRef100_A0A3Z3GD61, UniRef:UniRef50_Q9L6L9, UniRef:UniRef90_Q9L6L9
contig_43	cds	170737	172215	-	PKJKAM_07535	ubiD	4-hydroxy-3-polyprenylbenzoate decarboxylase	COG:COG0043, COG:H, EC:4.1.1.98, GO:0005886, GO:0006744, GO:0008694, GO:0016831, GO:0046872, RefSeq:WP_000339760.1, SO:0001217, UniParc:UPI00000CDBA7, UniRef:UniRef100_Q8Z3C3, UniRef:UniRef50_Q1R011, UniRef:UniRef90_Q9L6M0
contig_43	cds	172401	172889	+	PKJKAM_07540	rfaH	transcription/translation regulatory transformer protein RfaH	COG:COG0250, COG:K, GO:0006355, RefSeq:WP_001192410.1, SO:0001217, UniParc:UPI00000D01C6, UniRef:UniRef100_A9MIX6, UniRef:UniRef50_E1SKR9, UniRef:UniRef90_A9MIX6
contig_43	cds	172897	173691	-	PKJKAM_07545	tatD	3'-5' ssDNA/RNA exonuclease TatD	SO:0001217, UniParc:UPI00016BFFCD, UniRef:UniRef100_A0A379VHK9, UniRef:UniRef90_Q9L6M2
contig_43	cds	173721	174500	-	PKJKAM_07550	tatC	Sec-independent protein translocase subunit TatC	COG:COG0805, COG:U, KEGG:K03118, RefSeq:WP_000257554.1, SO:0001217, UniParc:UPI000005A55A, UniRef:UniRef100_A0A3V6R9N4, UniRef:UniRef50_P69424, UniRef:UniRef90_S5N2T9
contig_43	cds	174503	175051	-	PKJKAM_07555	tatB	Sec-independent protein translocase protein TatB	COG:COG1826, COG:U, GO:0008320, GO:0015031, GO:0015628, GO:0033281, GO:0043953, KEGG:K03117, RefSeq:WP_000459612.1, SO:0001217, UniParc:UPI000013690C, UniRef:UniRef100_Q57HN4, UniRef:UniRef50_P69426, UniRef:UniRef90_Q8Z3C0
contig_43	cds	175055	175309	-	PKJKAM_07560	tatA	Sec-independent protein translocase subunit TatA	COG:COG1826, COG:U, GO:0008320, GO:0033281, GO:0043953, RefSeq:WP_000508972.1, SO:0001217, UniParc:UPI000005A55C, UniRef:UniRef100_P0A2H4, UniRef:UniRef50_P0A2H4, UniRef:UniRef90_P0A2H4
contig_43	cds	175515	177155	-	PKJKAM_07565	ubiB	ubiquinone biosynthesis regulatory protein kinase UbiB	COG:COG0661, COG:HT, EC:2.7.-.-, GO:0004672, GO:0005524, GO:0005886, GO:0006744, GO:0010795, GO:0016310, RefSeq:WP_000187559.1, SO:0001217, UniParc:UPI000005A55D, UniRef:UniRef100_B5EZV0, UniRef:UniRef50_Q6DAQ5, UniRef:UniRef90_A8ACY4
contig_43	ncRNA	177152	177403	-	PKJKAM_07570	Erse	Erse small RNA	RFAM:RF02757, SO:0000655
contig_43	cds	177152	177757	-	PKJKAM_07575	ubiJ	ubiquinone biosynthesis protein UbiJ	BlastRules:WP_001116086, COG:COG3165, COG:H, GO:0005737, GO:0032150, RefSeq:WP_001116088.1, SO:0001217, UniParc:UPI000169E715, UniRef:UniRef100_A0A3V5VXZ7, UniRef:UniRef50_Q9L6M5, UniRef:UniRef90_Q9L6M5
contig_43	cds	177767	178522	-	PKJKAM_07580	ubiE	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	COG:COG2226, COG:H, EC:2.1.1.163, EC:2.1.1.201, GO:0006744, GO:0008168, GO:0009060, GO:0009234, GO:0032259, GO:0043333, GO:0043770, GO:0102027, GO:0102094, GO:0102955, RefSeq:WP_000229009.1, SO:0001217, UniParc:UPI000005A55F, UniRef:UniRef100_B5EZU8, UniRef:UniRef50_Q9K075, UniRef:UniRef90_A8ACY2
contig_43	cds	178618	180048	-	PKJKAM_07585	rmuC	DNA recombination protein RmuC	COG:COG1322, COG:L, GO:0006310, RefSeq:WP_000355562.1, SO:0001217, UniParc:UPI000005A560, UniRef:UniRef100_P0A2B8, UniRef:UniRef50_Q8ZAL8, UniRef:UniRef90_P0A2B8
contig_43	cds	180188	180949	-	PKJKAM_07590	udp	uridine phosphorylase	COG:COG2820, COG:F, EC:2.4.2.3, GO:0004850, GO:0005829, GO:0009116, GO:0009164, GO:0009166, GO:0016763, GO:0044206, RefSeq:WP_000045169.1, SO:0001217, UniParc:UPI000005A561, UniRef:UniRef100_P0A1F7, UniRef:UniRef50_P12758, UniRef:UniRef90_P12758
contig_43	cds	181208	182020	+	PKJKAM_07595	ysgA	Putative carboxymethylenebutenolidase	COG:COG0412, COG:Q, EC:3.1.1.45, GO:0008806, RefSeq:WP_000213959.1, SO:0001217, UniParc:UPI000005A562, UniRef:UniRef100_Q9L6M9, UniRef:UniRef50_Q9L6M9, UniRef:UniRef90_Q9L6M9
contig_43	cds	182100	183395	-	PKJKAM_07600	aslB	anaerobic sulfatase maturase	COG:COG0641, COG:O, GO:0016491, GO:0018209, GO:0046500, GO:0051539, SO:0001217, UniRef:UniRef50_A0A331WMH7, UniRef:UniRef90_A0A379QW53
contig_43	cds	183778	186042	-	PKJKAM_07605	metE	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	COG:COG0620, COG:E, EC:2.1.1.14, GO:0003871, GO:0008270, GO:0008652, GO:0009086, GO:0032259, RefSeq:WP_000154175.1, SO:0001217, UniParc:UPI00016C225C, UniRef:UniRef100_A0A5V5GAQ7, UniRef:UniRef50_Q8Z3B6, UniRef:UniRef90_Q8Z3B6
contig_43	cds	186291	187244	+	PKJKAM_07610	metR	HTH-type transcriptional regulator MetR	COG:COG0583, COG:K, GO:0000976, GO:0003700, GO:0005737, GO:0006355, GO:0009086, KEGG:K03576, RefSeq:WP_000569786.1, SO:0001217, UniParc:UPI000005A565, UniRef:UniRef100_P0A2Q5, UniRef:UniRef50_P0A9G0, UniRef:UniRef90_P0A2Q5
contig_43	cds	187132	188031	-	PKJKAM_07615	bioP	carboxylate/amino acid/amine transporter	COG:COG0697, COG:GER, GO:0005886, GO:0016020, RefSeq:WP_001196254.1, SO:0001217, UniParc:UPI00004F81F3, UniRef:UniRef100_A0A3U7XUI1, UniRef:UniRef50_P0A1U3, UniRef:UniRef90_P0A1U3
contig_43	cds	188112	188912	-	PKJKAM_07620	yigL	sugar/pyridoxal phosphate phosphatase YigL	COG:COG0561, COG:HR, EC:3.1.3.23, EC:3.1.3.74, RefSeq:WP_000285336.1, SO:0001217, UniParc:UPI00016A073E, UniRef:UniRef100_A0A603BYZ5, UniRef:UniRef50_P27848, UniRef:UniRef90_A0A5I9ZLS8
contig_43	cds	188928	189944	-	PKJKAM_07625	pldB	lysophospholipase L2	COG:COG2267, COG:I, EC:3.1.1.5, RefSeq:WP_000487685.1, SO:0001217, UniParc:UPI00000D75E3, UniRef:UniRef100_E8XJE9, UniRef:UniRef50_P59588, UniRef:UniRef90_A0A2I5HN70
contig_43	cds	190055	190675	+	PKJKAM_07630	rhtB	homoserine/homoserine lactone efflux protein	COG:COG1280, COG:E, GO:0005886, GO:0006865, GO:0016020, GO:0042968, GO:0042970, RefSeq:WP_000142521.1, SO:0001217, UniParc:UPI00016045ED, UniRef:UniRef100_A0A5I0FHL6, UniRef:UniRef50_P0AG36, UniRef:UniRef90_Q9L6N6
contig_43	cds	190715	191335	-	PKJKAM_07635	rhtC	threonine export protein RhtC	COG:COG1280, COG:E, GO:0006865, KEGG:K05835, RefSeq:WP_000980081.1, SO:0001217, UniParc:UPI00016C225D, UniRef:UniRef100_A0A3U2ZZ19, UniRef:UniRef50_P0AG39, UniRef:UniRef90_A9MIZ4
contig_43	cds	191399	193246	-	PKJKAM_07640	recQ	ATP-dependent DNA helicase RecQ	COG:COG0514, COG:L, EC:3.6.4.12, GO:0003677, GO:0003678, GO:0005524, GO:0005694, GO:0005737, GO:0006260, GO:0006281, GO:0006310, GO:0009378, GO:0009432, GO:0016887, GO:0030894, GO:0032508, GO:0043138, GO:0043590, RefSeq:WP_000247122.1, SO:0001217, UniParc:UPI00004F81EF, UniRef:UniRef100_A0A0T9X0V7, UniRef:UniRef50_P15043, UniRef:UniRef90_P15043
contig_43	cds	193312	194181	-	PKJKAM_07645	pldA	phospholipase A	COG:COG2829, COG:M, EC:3.1.1.32, EC:3.1.1.4, GO:0004620, GO:0004623, GO:0005509, GO:0006629, GO:0008970, GO:0009279, GO:0016042, GO:0052739, GO:0052740, RefSeq:WP_001201692.1, SO:0001217, UniParc:UPI000005A56C, UniRef:UniRef100_P0A232, UniRef:UniRef50_P0A232, UniRef:UniRef90_P0A232
contig_43	cds	194346	194813	+	PKJKAM_07650	yigI	thioesterase family protein	COG:COG2050, COG:Q, EC:3.1.2.20, GO:0005737, GO:0006629, GO:0016289, RefSeq:WP_001277136.1, SO:0001217, UniParc:UPI000005A56D, UniRef:UniRef100_P0A1U1, UniRef:UniRef50_P0ADP3, UniRef:UniRef90_P0ADP3
contig_43	cds	194857	195744	+	PKJKAM_07655	rarD	EamA family transporter RarD	COG:COG2962, COG:R, GO:0005886, GO:0016020, RefSeq:WP_000339081.1, SO:0001217, UniParc:UPI000048F1F5, UniRef:UniRef100_A0A3Z3I1J8, UniRef:UniRef50_P27844, UniRef:UniRef90_Q9L6P1
contig_43	cds	195784	196080	-	PKJKAM_07660		Inner membrane protein	RefSeq:WP_001170054.1, SO:0001217, UniParc:UPI000048F1F4, UniRef:UniRef100_A0A6C8GF74, UniRef:UniRef50_Q8X3Y1, UniRef:UniRef90_G5LW41
contig_43	cds	196162	196635	+	PKJKAM_07665		Inner membrane protein	RefSeq:WP_001751908.1, SO:0001217, UniParc:UPI00024F1F05, UniRef:UniRef100_M7RLE2, UniRef:UniRef50_A0A3S5DDK6, UniRef:UniRef90_A0A3S5DDK6
contig_43	cds	196683	197633	-	PKJKAM_07670	corA	magnesium/cobalt transporter CorA	COG:COG0598, COG:P, GO:0005886, GO:0006824, GO:0015087, GO:0015095, GO:0015693, RefSeq:WP_000947139.1, SO:0001217, UniParc:UPI000005A571, UniRef:UniRef100_Q57HQ5, UniRef:UniRef50_Q8ZAG5, UniRef:UniRef90_P0ABI6
contig_43	cds	198105	200267	-	PKJKAM_07675	uvrD	DNA helicase II	COG:COG0210, COG:L, EC:3.6.4.12, EC:5.6.2.4, GO:0000725, GO:0003677, GO:0003678, GO:0005524, GO:0005829, GO:0006268, GO:0009432, GO:0016787, GO:0016853, GO:0016887, GO:0033202, GO:0043138, RefSeq:WP_000383436.1, SO:0001217, UniParc:UPI000048F1F2, UniRef:UniRef100_A0A3U8PI89, UniRef:UniRef50_P03018, UniRef:UniRef90_P03018
contig_43	cds	200403	201119	-	PKJKAM_07680	yigB	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	EC:3.1.3.104, GO:0003677, GO:0005737, GO:0006313, GO:0007059, GO:0009037, GO:0051301, RefSeq:WP_001213560.1, SO:0001217, UniParc:UPI00000D75E1, UniRef:UniRef100_P55888, UniRef:UniRef50_P55888, UniRef:UniRef90_P55888
contig_43	cds	201119	202021	-	PKJKAM_07685	xerC	tyrosine recombinase XerC	BlastRules:WP_000132874, BlastRules:WP_000141123, COG:COG4973, COG:L, GO:0003677, GO:0005737, GO:0006310, GO:0006313, GO:0007059, GO:0009009, GO:0009037, GO:0051301, RefSeq:WP_000132868.1, SO:0001217, UniParc:UPI00016045E9, UniRef:UniRef100_A0A3V9PW23, UniRef:UniRef50_P44818, UniRef:UniRef90_Q8Z3A8
contig_43	cds	202018	202725	-	PKJKAM_07690	yigA	Uncharacterized protein YigA	COG:COG3159, COG:S, RefSeq:WP_000812763.1, SO:0001217, UniParc:UPI000048F1F0, UniRef:UniRef100_A0A3U8PIA6, UniRef:UniRef50_P23305, UniRef:UniRef90_P55886
contig_43	cds	202722	203546	-	PKJKAM_07695	dapF	diaminopimelate epimerase	COG:COG0253, COG:E, EC:5.1.1.7, GO:0005737, GO:0008837, GO:0009089, RefSeq:WP_001160671.1, SO:0001217, UniParc:UPI000005A576, UniRef:UniRef100_B5EZS3, UniRef:UniRef50_Q8E9H5, UniRef:UniRef90_Q8FBN6
contig_43	cds	203583	203786	-	PKJKAM_07700	yifL	Uncharacterized lipoprotein YifL	COG:COG5567, COG:S, GO:0005886, RefSeq:WP_000799903.1, SO:0001217, UniParc:UPI000005A577, UniRef:UniRef100_P0A1T7, UniRef:UniRef50_P0A1T7, UniRef:UniRef90_P0A1T7
contig_43	cds	203972	204223	+	PKJKAM_07705		Lipoprotein	RefSeq:WP_001594384.1, SO:0001217, UniParc:UPI00016A1764, UniRef:UniRef100_A0A3T3EWA8, UniRef:UniRef50_A0A3G3E5J0, UniRef:UniRef90_A0A3G3E5J0
contig_43	cds	204262	204501	+	PKJKAM_07710		Lipoprotein	SO:0001217, UniParc:UPI00016BF167, UniRef:UniRef100_A0A3V2W7Y2, UniRef:UniRef50_A0A418Z567, UniRef:UniRef90_A0A3V3SAF8
contig_43	cds	204480	204869	+	PKJKAM_07715		DUF3021 domain-containing protein	RefSeq:WP_001124436.1, SO:0001217, UniParc:UPI00016BF166, UniRef:UniRef100_A0A3U1MSR9, UniRef:UniRef50_A0A2C9P5U0, UniRef:UniRef90_A0A2C9P5U0
contig_43	cds	204939	205259	+	PKJKAM_07720	cyaY	iron donor protein CyaY	COG:COG1965, COG:P, GO:0005506, GO:0005737, GO:0008199, GO:0016226, RefSeq:WP_000999919.1, SO:0001217, UniParc:UPI00016BF165, UniRef:UniRef100_B4TB34, UniRef:UniRef50_Q8XAP0, UniRef:UniRef90_P56978
contig_43	cds	205337	207883	-	PKJKAM_07725	cyaA	class I adenylate cyclase	COG:COG3072, COG:T, EC:4.6.1.1, GO:0004016, GO:0005524, GO:0005737, GO:0006171, KEGG:K05851, RefSeq:WP_000281718.1, SO:0001217, UniParc:UPI000005A57E, UniRef:UniRef100_P0A1A8, UniRef:UniRef50_P00936, UniRef:UniRef90_P00936
contig_43	cds	208239	209201	+	PKJKAM_07730	hemC	hydroxymethylbilane synthase	COG:COG0181, COG:H, EC:2.5.1.61, GO:0004418, GO:0005737, GO:0006779, GO:0006782, GO:0006783, SO:0001217, UniParc:UPI00004F81E5, UniRef:UniRef100_B5FN93, UniRef:UniRef50_Q9KVM1, UniRef:UniRef90_B7LU53
contig_43	cds	209198	209938	+	PKJKAM_07735	hemD	uroporphyrinogen-III synthase	COG:COG1587, COG:H, EC:4.2.1.75, GO:0004852, GO:0006780, RefSeq:WP_000025491.1, SO:0001217, UniParc:UPI00016C238D, UniRef:UniRef100_A0A3V0W5F9, UniRef:UniRef50_A0A143I1D6, UniRef:UniRef90_A0A5Z4JBZ2
contig_43	cds	209960	211129	+	PKJKAM_07740	hemX	uroporphyrinogen-III C-methyltransferase	COG:COG2959, COG:R, EC:2.1.1.107, RefSeq:WP_000138962.1, SO:0001217, UniParc:UPI00000D0116, UniRef:UniRef100_A0A5X3R8N2, UniRef:UniRef50_A0A084ZTY9, UniRef:UniRef90_A0A5J2RMQ3
contig_43	cds	211129	212328	+	PKJKAM_07745	hemY	protoheme IX biogenesis protein HemY	COG:COG3071, COG:S, GO:0005515, GO:0005886, GO:0006779, GO:0016020, GO:0042168, RefSeq:WP_000979271.1, SO:0001217, UniParc:UPI000160451A, UniRef:UniRef100_A0A5H6MHU9, UniRef:UniRef50_P0ACB9, UniRef:UniRef90_P0ACB9
contig_43	ncRNA	212396	212603	-	PKJKAM_07750	GlmZ_SraJ	GlmZ RNA activator of glmS mRNA	RFAM:RF00083, SO:0000655
contig_43	ncRNA	212453	212601	-	PKJKAM_07755	GlmY_tke1	Glm Y RNA activator of glmS mRNA	RFAM:RF00128, SO:0000655
contig_43	tRNA	212910	212986	-	PKJKAM_07760	trnP	tRNA-Pro(tgg)	SO:0000268
contig_43	tRNA	213029	213115	-	PKJKAM_07765	trnL	tRNA-Leu(cag)	SO:0000264
contig_43	tRNA	213136	213211	-	PKJKAM_07770	trnH	tRNA-His(gtg)	SO:0000262
contig_43	tRNA	213266	213342	-	PKJKAM_07775	trnR	tRNA-Arg(ccg)	SO:0001036
contig_43	cds	213445	213960	-	PKJKAM_07780		amino acid permease	SO:0001217, UniRef:UniRef50_A0A0M8PX74, UniRef:UniRef90_UPI00112FECD0
contig_43	cds	213954	214829	-	PKJKAM_07785		Amino acid permease	SO:0001217, UniRef:UniRef50_A0A379TK55, UniRef:UniRef90_A0A379UYK6
contig_43	cds	215036	215776	-	PKJKAM_07790	wecG	lipopolysaccharide N-acetylmannosaminouronosyltransferase	COG:COG1922, COG:M, EC:2.4.1.180, GO:0009246, GO:0016758, GO:0047241, RefSeq:WP_000183616.1, SO:0001217, UniParc:UPI00016C10C9, UniRef:UniRef100_A0A3V3MF86, UniRef:UniRef50_Q6CZF2, UniRef:UniRef90_Q8Z397
contig_43	cds	215773	217131	-	PKJKAM_07795	wzyE	ECA oligosaccharide polymerase	EC:2.4.99.27, GO:0005886, GO:0009246, GO:0016020, KEGG:K02853, RefSeq:WP_000055605.1, SO:0001217, UniParc:UPI000048F1E5, UniRef:UniRef100_B5FN87, UniRef:UniRef50_P37458, UniRef:UniRef90_P37458
contig_43	cds	217128	218207	-	PKJKAM_07800	wecF	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	EC:2.4.1.325, GO:0005886, GO:0008417, GO:0009246, GO:0036065, GO:0102031, RefSeq:WP_000217189.1, SO:0001217, UniParc:UPI00016C10CA, UniRef:UniRef100_A0A2T6WY69, UniRef:UniRef50_Q9L6Q8, UniRef:UniRef90_Q9L6Q8
contig_43	cds	218204	219454	-	PKJKAM_07805	wzxE	lipid III flippase WzxE	COG:COG2244, COG:M, GO:0009246, GO:0016020, RefSeq:WP_000050285.1, SO:0001217, UniParc:UPI00016A2131, UniRef:UniRef100_A0A3V5VXV0, UniRef:UniRef50_P0AAA7, UniRef:UniRef90_A0A8B3ZYR7
contig_43	cds	219456	220586	-	PKJKAM_07810	rffA	dTDP-4-amino-4,6-dideoxygalactose transaminase	COG:COG0399, COG:M, EC:2.6.1.59, GO:0000271, GO:0009246, GO:0019180, GO:0030170, GO:0042802, RefSeq:WP_000612080.1, SO:0001217, UniParc:UPI000005A588, UniRef:UniRef100_A0A3U7XUM4, UniRef:UniRef50_P27833, UniRef:UniRef90_P27833
contig_43	cds	220591	221268	-	PKJKAM_07815	rffC	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	EC:2.3.1.210, GO:0008080, RefSeq:WP_001145161.1, SO:0001217, UniParc:UPI00016C10CB, UniRef:UniRef100_A0A759HCU2, UniRef:UniRef50_Q8FBQ3, UniRef:UniRef90_A0A5I8UX12
contig_43	cds	221246	221470	-	PKJKAM_07820	rffG	dTDP-glucose 4,6-dehydratase	EC:4.2.1.46, GO:0008460, GO:0009225, RefSeq:WP_000676080.1, SO:0001217, UniParc:UPI00000D0192, UniRef:UniRef100_A0A707VE74, UniRef:UniRef50_A0A0Q0FGF7, UniRef:UniRef90_A0A707VE74
contig_43	cds	221503	222570	-	PKJKAM_07825	rffG	dTDP-glucose 4,6-dehydratase	EC:4.2.1.46, GO:0008460, GO:0009225, RefSeq:WP_000822143.1, SO:0001217, UniParc:UPI000169E7B3, UniRef:UniRef100_A0A5X3R8N8, UniRef:UniRef50_A0A0Q0FGF7, UniRef:UniRef90_A0A707VE74
contig_43	cds	222570	223832	-	PKJKAM_07830		UDP-N-acetyl-D-mannosamine dehydrogenase	RefSeq:WP_000011240.1, SO:0001217, UniParc:UPI00016C10CC, UniRef:UniRef100_A0A3Y2EAR3, UniRef:UniRef90_Q9L6R4
contig_43	cds	223829	224914	-	PKJKAM_07835	wecB	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	COG:COG0381, COG:M, EC:5.1.3.14, GO:0005737, GO:0008761, GO:0009103, GO:0009246, RefSeq:WP_001541789.1, SO:0001217, UniParc:UPI0001604514, UniRef:UniRef100_Q9L6R5, UniRef:UniRef50_P27828, UniRef:UniRef90_Q9L6R5
contig_43	cds	225015	226061	-	PKJKAM_07840	wzzE	ECA polysaccharide chain length modulation protein	COG:COG3765, COG:M, GO:0005886, GO:0009103, GO:0009246, GO:0016020, RefSeq:WP_000193413.1, SO:0001217, UniParc:UPI0000138FC1, UniRef:UniRef100_O33789, UniRef:UniRef50_P0AG01, UniRef:UniRef90_P0AG01
contig_43	cds	226073	227176	-	PKJKAM_07845	wecA	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	COG:COG0472, COG:M, EC:2.7.8.33, GO:0000287, GO:0005886, GO:0009103, GO:0009243, GO:0009246, GO:0009276, GO:0016757, GO:0016780, GO:0030145, GO:0036380, GO:0044038, GO:0071555, RefSeq:WP_000771937.1, SO:0001217, UniParc:UPI0000138EE3, UniRef:UniRef100_Q9L6R7, UniRef:UniRef50_Q9L6R7, UniRef:UniRef90_Q9L6R7
contig_43	cds	227406	228665	-	PKJKAM_07850	rho	transcription termination factor Rho	EC:3.6.4.-, GO:0003723, GO:0004386, GO:0005524, GO:0005829, GO:0006353, GO:0008186, GO:0016887, RefSeq:WP_001054532.1, SO:0001217, UniParc:UPI000005A590, UniRef:UniRef100_P0A296, UniRef:UniRef50_P0AG32, UniRef:UniRef90_P0AG32
contig_43	cds	229084	229413	-	PKJKAM_07855	trxA	thioredoxin TrxA	GO:0005737, GO:0005829, GO:0006662, GO:0015035, GO:0030337, GO:0045454, RefSeq:WP_001280776.1, SO:0001217, UniParc:UPI000003112A, UniRef:UniRef100_P0AA27, UniRef:UniRef50_P0AA27, UniRef:UniRef90_P0AA27
contig_43	ncRNA-region	229384	229471	-			TrxA 5' UTR thermometer	RFAM:RF02773, SO:0002168
contig_43	cds	229557	230822	+	PKJKAM_07860	rhlB	ATP-dependent RNA helicase RhlB	COG:COG0513, COG:L, EC:3.6.4.13, GO:0003676, GO:0003723, GO:0003724, GO:0005524, GO:0005737, GO:0006401, GO:0016887, RefSeq:WP_000047525.1, SO:0001217, UniParc:UPI000005A591, UniRef:UniRef100_B5EZ40, UniRef:UniRef50_Q6CZD9, UniRef:UniRef90_Q8XAT4
contig_43	cds	230959	232440	+	PKJKAM_07865	gppA	guanosine-5'-triphosphate,3'-diphosphate diphosphatase	EC:3.6.1.40, GO:0008894, GO:0015949, GO:0015970, GO:0015974, RefSeq:WP_001089451.1, SO:0001217, UniParc:UPI00016BEF02, UniRef:UniRef100_B4TB12, UniRef:UniRef50_Q6CZD8, UniRef:UniRef90_A9MJ30
