# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1285505	1285831	+	HFCAGB_06385		Glucose-6-phosphate dehydrogenase	RefSeq:WP_000240832.1, SO:0001217, UniParc:UPI000169ED10, UniRef:UniRef100_A0A5I9DFZ6, UniRef:UniRef50_A0A0H3NMH7, UniRef:UniRef90_A0A0H3NMH7
contig_1	ncRNA	1285840	1286017	-	HFCAGB_06390	STnc210	Salmonella enterica sRNA STnc210	RFAM:RF02078, SO:0000655
contig_1	cds	1286070	1286735	+	HFCAGB_06395	yecA	UPF0149 protein	COG:COG3318, COG:S, RefSeq:WP_000781526.1, SO:0001217, UniParc:UPI000169ED11, UniRef:UniRef100_A0A3R0HPT9, UniRef:UniRef50_P0AD05, UniRef:UniRef90_G5SAH2
contig_1	cds	1286810	1288078	-	HFCAGB_06400	tyrP	tyrosine transporter TyrP	COG:COG0814, COG:E, GO:0005886, GO:0015173, GO:0015801, SO:0001217, UniParc:UPI00016040DB, UniRef:UniRef100_A0A455RTD4, UniRef:UniRef50_P0AAD4, UniRef:UniRef90_A0A0K0HBT3
contig_1	cds	1288248	1288487	+	HFCAGB_06405		Metal-binding protein	RefSeq:WP_000377238.1, SO:0001217, UniParc:UPI0000059CD0, UniRef:UniRef100_A0A3V7PAZ4, UniRef:UniRef50_A6TB58, UniRef:UniRef90_A0A6C8G5Z1
contig_1	cds	1288533	1289030	-	HFCAGB_06410	ftnA	non-heme ferritin	COG:COG1528, COG:P, EC:1.16.3.2, GO:0006879, GO:0008199, RefSeq:WP_000920611.1, SO:0001217, UniParc:UPI00000CD181, UniRef:UniRef100_A0A5H6KK56, UniRef:UniRef50_P43707, UniRef:UniRef90_A0A0M7II34
contig_1	cds	1289270	1289605	-	HFCAGB_06415		Outer membrane lipoprotein	RefSeq:WP_000803234.1, SO:0001217, UniParc:UPI00016A0E55, UniRef:UniRef100_A0A3Z2MX62, UniRef:UniRef50_P76308, UniRef:UniRef90_A0A3V9NLG3
contig_1	cds	1289861	1290499	+	HFCAGB_06420	rpiB	Ribose 5-phosphate isomerase RpiB	COG:COG0698, COG:G, RefSeq:WP_000684804.1, SO:0001217, UniParc:UPI00000CD17F, UniRef:UniRef100_A0A3V7PBE0, UniRef:UniRef50_A0A085GD25, UniRef:UniRef90_A0A0J8VM52
contig_1	cds	1290678	1291181	-	HFCAGB_06425	ftnA	non-heme ferritin-like protein	COG:COG1528, COG:P, RefSeq:WP_000741707.1, SO:0001217, UniParc:UPI0000059CD3, UniRef:UniRef100_A0A8E6XAM0, UniRef:UniRef50_P0A9A4, UniRef:UniRef90_A0A2I5HFE5
contig_1	cds	1291732	1292289	+	HFCAGB_06430	yajL	Protein/nucleotide deglycase, PfpI/YajL/DJ-1 family (repair of methylglyoxal-glycated proteins and nucleic acids)	COG:COG0693, COG:V, RefSeq:WP_000754800.1, SO:0001217, UniParc:UPI00000CD17E, UniRef:UniRef100_A0A5W5I592, UniRef:UniRef50_A0A385XRY7, UniRef:UniRef90_V1GTP8
contig_1	cds	1292823	1293725	+	HFCAGB_06435	otsB	trehalose-phosphatase	COG:COG1877, COG:G, EC:3.1.3.12, GO:0000287, GO:0004805, GO:0005992, SO:0001217, UniParc:UPI0002309B7B, UniRef:UniRef100_A0A0T9WIP4, UniRef:UniRef50_P31678, UniRef:UniRef90_E1WGG9
contig_1	cds	1293700	1295121	+	HFCAGB_06440	otsA	alpha,alpha-trehalose-phosphate synthase	COG:COG0380, COG:G, EC:2.4.1.15, GO:0003825, GO:0005992, RefSeq:WP_000089042.1, SO:0001217, UniParc:UPI0000059CD6, UniRef:UniRef100_Q5PMW8, UniRef:UniRef50_Q5PMW8, UniRef:UniRef90_Q5PMW8
contig_1	cds	1295139	1295567	-	HFCAGB_06445	uspC	universal stress protein UspC	COG:COG0589, COG:T, GO:0005737, KEGG:K14064, RefSeq:WP_000122606.1, SO:0001217, UniParc:UPI000013ABE2, UniRef:UniRef100_Q9RM66, UniRef:UniRef50_P46888, UniRef:UniRef90_Q9RM66
contig_1	cds	1296363	1296704	+	HFCAGB_06450	flhD	flagellar transcriptional regulator FlhD	GO:0003677, GO:0005737, GO:0044780, GO:0045893, GO:1902208, KEGG:K02403, RefSeq:WP_001518146.1, SO:0001217, UniParc:UPI000021CABF, UniRef:UniRef100_B4T825, UniRef:UniRef50_O85806, UniRef:UniRef90_A9MMQ4
contig_1	cds	1296707	1297285	+	HFCAGB_06455	flhC	flagellar transcriptional regulator FlhC	GO:0003677, GO:0005667, GO:0005737, GO:0006351, GO:0008270, GO:0044781, GO:0045893, GO:1902208, GO:1902210, RefSeq:WP_001519572.1, SO:0001217, UniParc:UPI000012A962, UniRef:UniRef100_O52222, UniRef:UniRef50_O52222, UniRef:UniRef90_O52222
contig_1	cds	1297410	1298297	+	HFCAGB_06460	motA	flagellar motor stator protein MotA	COG:COG1291, COG:N, GO:0005886, GO:0006935, GO:0071978, GO:1902600, KEGG:K02556, RefSeq:WP_000906312.1, SO:0001217, UniParc:UPI000012F3D5, UniRef:UniRef100_P55891, UniRef:UniRef50_P09348, UniRef:UniRef90_P55891
contig_1	cds	1298294	1299223	+	HFCAGB_06465	motB	flagellar motor protein MotB	COG:COG1360, COG:N, GO:0005886, GO:0006935, GO:0097588, RefSeq:WP_000795653.1, SO:0001217, UniParc:UPI000012F3DB, UniRef:UniRef100_P55892, UniRef:UniRef50_P0AF07, UniRef:UniRef90_P55892
contig_1	cds	1299228	1301243	+	HFCAGB_06470	cheA	chemotaxis protein CheA	COG:COG0643, COG:T, EC:2.7.13.3, GO:0000155, GO:0000160, GO:0005524, GO:0005737, GO:0006935, GO:0016310, RefSeq:WP_000061316.1, SO:0001217, UniParc:UPI00020B9BFB, UniRef:UniRef100_A0A3Z3HS25, UniRef:UniRef50_P07363, UniRef:UniRef90_P09384
contig_1	cds	1301264	1301767	+	HFCAGB_06475	cheW	chemotaxis protein CheW	COG:COG0835, COG:T, GO:0005829, GO:0006935, GO:0007165, GO:1903911, RefSeq:WP_000147295.1, SO:0001217, UniParc:UPI00001277BD, UniRef:UniRef100_P06110, UniRef:UniRef50_P06110, UniRef:UniRef90_P06110
contig_1	cds	1302004	1303665	+	HFCAGB_06480	tar	methyl-accepting chemotaxis protein II	COG:COG0840, COG:T, GO:0004888, GO:0005886, GO:0006935, GO:0007165, GO:0016020, KEGG:K05875, RefSeq:WP_000483265.1, SO:0001217, UniParc:UPI000169FEC6, UniRef:UniRef100_Q57N79, UniRef:UniRef50_P02941, UniRef:UniRef90_P02941
contig_1	cds	1303826	1304692	+	HFCAGB_06485	cheR	protein-glutamate O-methyltransferase CheR	COG:COG1352, COG:T, EC:2.1.1.80, GO:0006935, GO:0008757, GO:0008983, GO:0032259, RefSeq:WP_000204370.1, SO:0001217, UniParc:UPI00017A8C92, UniRef:UniRef100_A0A1S0ZFQ3, UniRef:UniRef50_P07364, UniRef:UniRef90_P07801
contig_1	cds	1304689	1305738	+	HFCAGB_06490	cheB	protein-glutamate methylesterase/protein glutamine deamidase	BlastRules:WP_000036361, COG:COG2201, COG:T, EC:3.1.1.61, EC:3.5.1.44, GO:0000156, GO:0005737, GO:0006935, GO:0008984, GO:0050568, RefSeq:WP_000036393.1, SO:0001217, UniParc:UPI00016A241C, UniRef:UniRef100_A0A3Y2QQC6, UniRef:UniRef50_P07330, UniRef:UniRef90_P07330
contig_1	cds	1305756	1306145	+	HFCAGB_06495	cheY	chemotaxis regulatory protein CheY	COG:COG0784, COG:T, GO:0000160, GO:0005737, GO:0006935, GO:0046872, GO:0097588, RefSeq:WP_000763861.1, SO:0001217, UniParc:UPI0000059CE1, UniRef:UniRef100_P0A2D6, UniRef:UniRef50_P0AE68, UniRef:UniRef90_P0AE68, VFDB:VFC0204, VFDB:VFG043206
contig_1	cds	1306153	1306800	+	HFCAGB_06500	cheZ	protein phosphatase CheZ	COG:COG3143, COG:NT, EC:3.1.3.-, EC:3.6.1.-, GO:0003824, GO:0004721, GO:0005737, GO:0006935, GO:0009288, GO:0050920, GO:0097588, SO:0001217, UniParc:UPI00020B9AE9, UniRef:UniRef100_A0A0T9XP85, UniRef:UniRef50_P07800, UniRef:UniRef90_P07800
contig_1	cds	1306994	1308145	+	HFCAGB_06505	flhB	flagellar biosynthesis protein FlhB	COG:COG1377, COG:N, GO:0001539, GO:0005886, GO:0009306, GO:0044780, KEGG:K02401, RefSeq:WP_000797090.1, SO:0001217, UniParc:UPI00016A241D, UniRef:UniRef100_A0A3Y2QQG7, UniRef:UniRef50_P76299, UniRef:UniRef90_P40727
contig_1	cds	1308138	1310216	+	HFCAGB_06510	flhA	flagellar biosynthesis protein FlhA	COG:COG1298, COG:N, GO:0001539, GO:0005886, GO:0009288, GO:0009306, GO:0044780, RefSeq:WP_000002392.1, SO:0001217, UniParc:UPI0000059CE4, UniRef:UniRef100_A0A1U7FKA4, UniRef:UniRef50_P76298, UniRef:UniRef90_P76298
contig_1	cds	1310216	1310608	+	HFCAGB_06515	flhE	flagellar protein FlhE	BlastRules:WP_001233619, BlastRules:WP_001259583, GO:0044781, KEGG:K03516, RefSeq:WP_001233619.1, SO:0001217, UniParc:UPI0000059CE5, UniRef:UniRef100_P0A1N5, UniRef:UniRef50_P76297, UniRef:UniRef90_P0A1N5
contig_1	cds	1310844	1311983	+	HFCAGB_06520	yesR	Rhamnogalacturonyl hydrolase YesR	COG:COG4225, COG:G, RefSeq:WP_000989899.1, SO:0001217, UniParc:UPI00016A241E, UniRef:UniRef100_A0A3Z2MX51, UniRef:UniRef50_A0A377KWX8, UniRef:UniRef90_A0A378GKW3
contig_1	cds	1312037	1313908	-	HFCAGB_06525	mrdA	serine-type D-Ala-D-Ala carboxypeptidase MrdA	BlastRules:WP_000142877, COG:COG0768, COG:DM, EC:3.4.16.4, GO:0003824, GO:0009252, KEGG:K05515, RefSeq:WP_000142879.1, SO:0001217, UniParc:UPI00016A241F, UniRef:UniRef100_A0A3Z0XRW3, UniRef:UniRef50_E1WGF1, UniRef:UniRef90_A0A3Z0XRW3
contig_1	cds	1314097	1315830	-	HFCAGB_06530	argS	arginine--tRNA ligase	COG:COG0018, COG:J, EC:6.1.1.19, GO:0004814, GO:0005524, GO:0005737, GO:0006420, RefSeq:WP_001025366.1, SO:0001217, UniParc:UPI00016A18A5, UniRef:UniRef100_B5FSM1, UniRef:UniRef50_A6TB43, UniRef:UniRef90_A6TB43
contig_1	cds	1316067	1316636	+	HFCAGB_06535	yecM	VOC family protein	COG:COG3102, COG:R, RefSeq:WP_000024799.1, SO:0001217, UniParc:UPI00016A036B, UniRef:UniRef100_A0A3Y2QQ40, UniRef:UniRef50_P52007, UniRef:UniRef90_A0A0K0HBT4
contig_1	cds	1316656	1317402	+	HFCAGB_06540	cutC	copper homeostasis protein CutC	COG:COG3142, COG:P, GO:0005507, GO:0005737, GO:0055070, KEGG:K06201, RefSeq:WP_001185770.1, SO:0001217, UniParc:UPI00000CD17B, UniRef:UniRef100_B5F3I3, UniRef:UniRef50_Q8XCH4, UniRef:UniRef90_Q8Z5V9
contig_1	ncRNA	1317174	1317481	+	HFCAGB_06545	micL	MicL sRNA	RFAM:RF02654, SO:0000655
contig_1	cds	1317638	1318609	-	HFCAGB_06550	cmoB	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	COG:COG2227, COG:H, EC:2.5.1.-, GO:0002098, GO:0008168, GO:0008757, GO:0016765, RefSeq:WP_000569026.1, SO:0001217, UniParc:UPI00016A036C, UniRef:UniRef100_B5F3I4, UniRef:UniRef50_Q8ZNV1, UniRef:UniRef90_Q8ZNV1
contig_1	cds	1318606	1319349	-	HFCAGB_06555	cmoA	carboxy-S-adenosyl-L-methionine synthase CmoA	COG:C, COG:COG4106, EC:2.1.3.-, GO:0002098, GO:0008757, GO:0016743, GO:1904047, RefSeq:WP_000019609.1, SO:0001217, UniParc:UPI0000059CEB, UniRef:UniRef100_B5F3I5, UniRef:UniRef50_B8F3G3, UniRef:UniRef90_A8AFH1
contig_1	cds	1319390	1319785	-	HFCAGB_06560	yecN	Inner membrane protein YecN	COG:COG3788, COG:S, GO:0005886, RefSeq:WP_000252975.1, SO:0001217, UniParc:UPI0000059CEC, UniRef:UniRef100_A0A5W0VTM7, UniRef:UniRef50_P64516, UniRef:UniRef90_P64516
contig_1	cds	1319838	1320656	-	HFCAGB_06565	yecE	Sugar isomerase-related protein YecE, UPF0759/DUF72 family	COG:COG1801, COG:R, RefSeq:WP_000639226.1, SO:0001217, UniParc:UPI0000059CED, UniRef:UniRef100_A0A8E7CMM8, UniRef:UniRef50_A0A0U3KU49, UniRef:UniRef90_S5NG45
contig_1	cds	1320653	1321219	-	HFCAGB_06570	pncA	hydrolase	COG:COG1335, COG:HR, RefSeq:WP_000916144.1, SO:0001217, UniParc:UPI0000059CEE, UniRef:UniRef100_E8X9G9, UniRef:UniRef50_A0A0K0HNL0, UniRef:UniRef90_A0A2I5HFI3
contig_1	cds	1321544	1323316	+	HFCAGB_06575	aspS	aspartate--tRNA ligase	COG:COG0173, COG:J, EC:6.1.1.-, EC:6.1.1.12, GO:0003676, GO:0004815, GO:0005524, GO:0005737, GO:0006422, RefSeq:WP_001258629.1, SO:0001217, UniParc:UPI00016A036D, UniRef:UniRef100_B5FSN0, UniRef:UniRef50_Q8ZNV2, UniRef:UniRef90_Q8ZNV2
contig_1	cds	1323419	1323871	+	HFCAGB_06580	nudB	dihydroneopterin triphosphate diphosphatase	COG:COG0494, COG:V, EC:3.6.1.67, GO:0008828, GO:0019177, GO:0046656, GO:0046872, RefSeq:WP_000653695.1, SO:0001217, UniParc:UPI00016A036E, UniRef:UniRef100_A0A605YI55, UniRef:UniRef50_P0AFC1, UniRef:UniRef90_P0AFC1
contig_1	cds	1323901	1324641	+	HFCAGB_06585	yebC	YebC/PmpR family DNA-binding transcriptional regulator	COG:COG0217, COG:KJ, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_000907242.1, SO:0001217, UniParc:UPI0000059CF1, UniRef:UniRef100_Q5PMZ4, UniRef:UniRef50_P0A8A0, UniRef:UniRef90_P0A8A0
contig_1	cds	1324678	1325199	+	HFCAGB_06590	ruvC	crossover junction endodeoxyribonuclease RuvC	COG:COG0817, COG:L, EC:3.1.21.10, GO:0000287, GO:0003677, GO:0005737, GO:0006281, GO:0006310, GO:0008821, GO:0048476, RefSeq:WP_000022510.1, SO:0001217, UniParc:UPI000160423E, UniRef:UniRef100_B5FSN3, UniRef:UniRef50_B7USP0, UniRef:UniRef90_B7USP0
contig_1	cds	1325230	1326726	+	HFCAGB_06595		Phosphate ABC transporter substrate-binding protein	RefSeq:WP_000974702.1, SO:0001217, UniParc:UPI00016A036F, UniRef:UniRef100_A0A712D807, UniRef:UniRef50_L0M4T7, UniRef:UniRef90_A0A3U6NMN2
contig_1	cds	1326826	1327422	-	HFCAGB_06600	yebB	YebB family permuted papain-like enzyme	RefSeq:WP_000716751.1, SO:0001217, UniParc:UPI0001604240, UniRef:UniRef100_A0A603BND2, UniRef:UniRef50_P24238, UniRef:UniRef90_A0A4Z0N934
contig_1	cds	1327631	1328323	+	HFCAGB_06605		Inner membrane protein	RefSeq:WP_001675835.1, SO:0001217, UniParc:UPI00017F77DE, UniRef:UniRef100_A0A754EVE8, UniRef:UniRef50_V1GTL3, UniRef:UniRef90_A0A3V5ZIY1
contig_1	cds	1328683	1329294	+	HFCAGB_06610	ruvA	Holliday junction branch migration protein RuvA	COG:COG0632, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0009432, GO:0048476, RefSeq:WP_000580335.1, SO:0001217, UniParc:UPI0000059CF5, UniRef:UniRef100_B5F3J6, UniRef:UniRef50_B7LPI3, UniRef:UniRef90_B7LPI3
contig_1	cds	1329303	1330313	+	HFCAGB_06615	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0000400, GO:0003677, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0016887, GO:0048476, RefSeq:WP_000568508.1, SO:0001217, UniParc:UPI0000059CF6, UniRef:UniRef100_B5F3J7, UniRef:UniRef50_B7USN7, UniRef:UniRef90_B7USN7
contig_1	cds	1330392	1331177	-	HFCAGB_06620	znuB	zinc ABC transporter permease subunit ZnuB	COG:COG1108, COG:P, EC:7.2.2.-, GO:0000006, GO:0005886, GO:0010043, GO:0016020, GO:0042626, GO:0055052, GO:0055085, GO:0071578, RefSeq:WP_000571506.1, SO:0001217, UniParc:UPI00016A0372, UniRef:UniRef100_A0A3R0WTT5, UniRef:UniRef50_P39832, UniRef:UniRef90_P39832
contig_1	cds	1331174	1331929	-	HFCAGB_06625	znuC	zinc ABC transporter ATP-binding protein ZnuC	COG:COG1121, COG:P, EC:7.2.2.-, EC:7.2.2.20, GO:0005524, GO:0005886, GO:0006829, GO:0015633, GO:0016887, RefSeq:WP_000203013.1, SO:0001217, UniParc:UPI00016A0373, UniRef:UniRef100_A0A6C7A2S1, UniRef:UniRef50_Q8ZNV7, UniRef:UniRef90_Q8ZNV7
contig_1	cds	1331951	1332952	+	HFCAGB_06630	znuA	zinc ABC transporter substrate-binding protein ZnuA	COG:COG4531, COG:P, EC:7.2.2.-, GO:0006829, GO:0046872, RefSeq:WP_012543344.1, SO:0001217, UniParc:UPI00000CD174, UniRef:UniRef100_A0A455RPJ0, UniRef:UniRef50_P39172, UniRef:UniRef90_A0A7D6V192
contig_1	cds	1332968	1334287	+	HFCAGB_06635	mepM	murein DD-endopeptidase MepM	COG:COG3061, COG:D, EC:3.4.24.-, GO:0005886, GO:0006508, GO:0008237, GO:0042834, GO:0045227, GO:0046872, GO:0071555, KEGG:K19304, RefSeq:WP_001184028.1, SO:0001217, UniParc:UPI00000D505F, UniRef:UniRef100_A0A5J2KHC3, UniRef:UniRef50_P0AFT0, UniRef:UniRef90_P0AFT0
contig_1	cds	1334404	1335375	+	HFCAGB_06640	lpxM	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	COG:COG1560, COG:I, EC:2.3.1.243, GO:0005886, GO:0009103, GO:0009245, GO:0009276, GO:0016746, GO:0016747, GO:0019107, GO:0036104, RefSeq:WP_000448401.1, SO:0001217, UniParc:UPI0000059CFB, UniRef:UniRef100_A0A8E6Y512, UniRef:UniRef50_P24205, UniRef:UniRef90_P24205
contig_1	cds	1335448	1336890	-	HFCAGB_06645	pyk	pyruvate kinase	COG:COG0469, COG:G, EC:2.7.1.40, GO:0000287, GO:0004743, GO:0005524, GO:0005737, GO:0005829, GO:0006096, GO:0016301, GO:0016310, GO:0030955, RefSeq:WP_000091156.1, SO:0001217, UniParc:UPI00000CD173, UniRef:UniRef100_Q8ZNW0, UniRef:UniRef50_P21599, UniRef:UniRef90_P21599
contig_1	cds	1337014	1337883	-	HFCAGB_06650	rpiR	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	COG:COG1737, COG:K, KEGG:K19337, RefSeq:WP_001056720.1, SO:0001217, UniParc:UPI00000CD172, UniRef:UniRef100_A0A8E7CML8, UniRef:UniRef50_P46118, UniRef:UniRef90_C3T5V2
contig_1	cds	1338225	1339700	+	HFCAGB_06655	zwf	glucose-6-phosphate dehydrogenase	COG:COG0364, COG:G, EC:1.1.1.49, GO:0004345, GO:0005829, GO:0006006, GO:0006098, GO:0009051, GO:0009372, GO:0042802, GO:0050661, RefSeq:WP_000301704.1, SO:0001217, UniParc:UPI00016A05A1, UniRef:UniRef100_A0A3U7HI69, UniRef:UniRef50_P37986, UniRef:UniRef90_Q8XCJ6
contig_1	cds	1339935	1341746	+	HFCAGB_06660	edd	phosphogluconate dehydratase	COG:COG0129, COG:EG, EC:4.2.1.12, GO:0004456, GO:0005829, GO:0009255, GO:0046177, GO:0046872, GO:0051539, RefSeq:WP_001069124.1, SO:0001217, UniParc:UPI0000059CFF, UniRef:UniRef100_A0A725FYM7, UniRef:UniRef50_P0ADF7, UniRef:UniRef90_P0ADF7
contig_1	cds	1341784	1342425	+	HFCAGB_06665	kdgA	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	BlastRules:WP_000800512, COG:COG0800, COG:G, EC:4.1.2.14, EC:4.1.3.16, EC:4.1.3.42, GO:0005737, GO:0008152, GO:0008675, GO:0008700, GO:0106009, KEGG:K01625, RefSeq:WP_000800494.1, SO:0001217, UniParc:UPI000048EBD0, UniRef:UniRef100_A0A1S0ZF58, UniRef:UniRef50_P38448, UniRef:UniRef90_P0A957
contig_1	cds	1342525	1343703	-	HFCAGB_06670	purT	formate-dependent phosphoribosylglycinamide formyltransferase	COG:COG0027, COG:F, EC:2.1.2.-, EC:6.3.1.21, GO:0000287, GO:0004644, GO:0005524, GO:0005829, GO:0006189, GO:0009152, GO:0016874, GO:0043815, RefSeq:WP_000173430.1, SO:0001217, UniParc:UPI000169FBB2, UniRef:UniRef100_B5FSQ0, UniRef:UniRef50_P46927, UniRef:UniRef90_Q8ZNW5
contig_1	cds	1343834	1344124	+	HFCAGB_06675	yebG	DNA damage-inducible protein YebG	COG:COG3141, COG:L, RefSeq:WP_000257723.1, SO:0001217, UniParc:UPI00000CD16D, UniRef:UniRef100_A0A5I8Q5J6, UniRef:UniRef50_V5Z849, UniRef:UniRef90_A0A725UWJ7
contig_1	cds	1344192	1344545	+	HFCAGB_06680	yebF	protein YebF	GO:0005576, RefSeq:WP_001042123.1, SO:0001217, UniParc:UPI0000059D03, UniRef:UniRef100_B5F3L0, UniRef:UniRef50_Q8ZNW7, UniRef:UniRef90_Q8ZNW7
contig_1	cds	1344639	1345298	+	HFCAGB_06685	terB	Tellurite resistance TerB family protein	RefSeq:WP_000024709.1, SO:0001217, UniParc:UPI00016042E9, UniRef:UniRef100_A0A5W7MP84, UniRef:UniRef50_G5RU72, UniRef:UniRef90_G5RU72
contig_1	cds	1345511	1347562	+	HFCAGB_06690	ptrB	oligopeptidase B	COG:COG1770, COG:E, EC:3.4.21.83, KEGG:K01354, RefSeq:WP_000936999.1, SO:0001217, UniParc:UPI00000CD16A, UniRef:UniRef100_A0A3T7X985, UniRef:UniRef50_A0A198GMJ1, UniRef:UniRef90_A0A2I5HFS4
contig_1	cds	1347599	1348297	-	HFCAGB_06695	exoX	exodeoxyribonuclease X	COG:COG0847, COG:L, EC:3.1.11.-, RefSeq:WP_000944287.1, SO:0001217, UniParc:UPI00016042EB, UniRef:UniRef100_A0A5Z3FS09, UniRef:UniRef50_W9BPN6, UniRef:UniRef90_A0A120M0T7
contig_1	cds	1348321	1348977	-	HFCAGB_06700		CN hydrolase domain-containing protein	RefSeq:WP_000100257.1, SO:0001217, UniParc:UPI00004F7D03, UniRef:UniRef100_A0A747EA84, UniRef:UniRef50_P76280, UniRef:UniRef90_A0A0K0HBC7
contig_1	cds	1349085	1349315	-	HFCAGB_06705		DNA polymerase III subunit theta	RefSeq:WP_000856224.1, SO:0001217, UniParc:UPI0000059D08, UniRef:UniRef100_A0A5I0KNZ8, UniRef:UniRef50_A0A1V2BHY2, UniRef:UniRef90_A0A120M0T4
contig_1	cds	1349453	1349827	+	HFCAGB_06710	yobA	CopC domain-containing protein YobA	COG:COG2372, COG:P, GO:0005507, GO:0006825, RefSeq:WP_000168392.1, SO:0001217, UniParc:UPI00016A05A2, UniRef:UniRef100_A0A8X6K058, UniRef:UniRef50_A0A2I5HFK5, UniRef:UniRef90_A0A2I5HFK5
contig_1	cds	1349828	1350703	+	HFCAGB_06715	copD	copper homeostasis membrane protein CopD	COG:COG1276, COG:P, GO:0006825, GO:0016020, RefSeq:WP_000979703.1, SO:0001217, UniParc:UPI00016A05A3, UniRef:UniRef100_A0A3Y2QQ36, UniRef:UniRef50_P76278, UniRef:UniRef90_A0A379SLG3
contig_1	cds	1350720	1351073	+	HFCAGB_06720		DUF2511 domain-containing protein	RefSeq:WP_000722372.1, SO:0001217, UniParc:UPI00016A05A4, UniRef:UniRef100_A0A711G928, UniRef:UniRef50_P64506, UniRef:UniRef90_A0A4Z0L2E5
contig_1	ncRNA	1351176	1351320	-	HFCAGB_06725	SraC_RyeA	SraC/RyeA RNA	RFAM:RF00101, SO:0000655
contig_1	ncRNA	1351217	1351316	+	HFCAGB_06730	SdsR_RyeB	SdsR_RyeB RNA	RFAM:RF00111, SO:0000655
contig_1	cds	1351456	1352535	-	HFCAGB_06735	xerD	Site-specific recombinase XerD	COG:COG4974, COG:L, RefSeq:WP_000087638.1, SO:0001217, UniParc:UPI00016A05A5, UniRef:UniRef100_A0A616W5C9, UniRef:UniRef50_A0A8S5Q0Z1, UniRef:UniRef90_A0A3F3IQC9
contig_1	cds	1352849	1353277	-	HFCAGB_06740		HNH endonuclease	RefSeq:WP_000743301.1, SO:0001217, UniParc:UPI00016A05A7, UniRef:UniRef100_A0A8E6XIA4, UniRef:UniRef50_A0A1B7JGF0, UniRef:UniRef90_A0A379S1I4
contig_1	cds	1353376	1353561	-	HFCAGB_06745		DUF1187 domain-containing protein	RefSeq:WP_000280163.1, SO:0001217, UniParc:UPI00016A05A8, UniRef:UniRef100_A0A8E6XB53, UniRef:UniRef50_A0A2H4TLN9, UniRef:UniRef90_A0A2C9NZD4
contig_1	cds	1353608	1354438	-	HFCAGB_06750	recT	recombination protein RecT	COG:COG3723, COG:L, GO:0003677, GO:0006259, RefSeq:WP_001126030.1, SO:0001217, UniParc:UPI00016A05A9, UniRef:UniRef100_A0A3Z2MZV3, UniRef:UniRef50_P33228, UniRef:UniRef90_A0A6C8LP47
contig_1	cds	1354431	1357121	-	HFCAGB_06755	recE	exodeoxyribonuclease VIII	EC:3.1.11.-, GO:0051908, GO:0090305, KEGG:K10906, RefSeq:WP_000023732.1, SO:0001217, UniParc:UPI00016A07D6, UniRef:UniRef100_A0A5Y1YUX7, UniRef:UniRef50_A0A379Q398, UniRef:UniRef90_A0A5Y1YUX7
contig_1	cds	1357262	1357597	-	HFCAGB_06760	lygB	LygB	RefSeq:WP_000799627.1, SO:0001217, UniParc:UPI0000E2BC1E, UniRef:UniRef100_A0A8E6XA82, UniRef:UniRef50_A0A3J5UVF5, UniRef:UniRef90_A0A3J5UVF5
contig_1	cds	1357673	1357879	-	HFCAGB_06765		Cell division inhibitor protein	RefSeq:WP_000682660.1, SO:0001217, UniParc:UPI00016A07D7, UniRef:UniRef100_A0A5W3VT67, UniRef:UniRef50_A0A379QKI5, UniRef:UniRef90_A0A5U3XK79
contig_1	cds	1357883	1358158	-	HFCAGB_06770		Phage protein	RefSeq:WP_000103933.1, SO:0001217, UniParc:UPI00016A07D8, UniRef:UniRef100_M7R8U8, UniRef:UniRef50_M7R8U8, UniRef:UniRef90_M7R8U8
contig_1	cds	1358507	1358773	-	HFCAGB_06775		(pseudo) hypothetical protein	RefSeq:WP_000687579.1, SO:0001217, UniParc:UPI00016A07D9, UniRef:UniRef100_A0A3Y0DAC6, UniRef:UniRef50_A0A3Y0DAC6, UniRef:UniRef90_A0A3Y0DAC6
contig_1	cds	1358770	1358877	-	HFCAGB_06780		hypothetical protein	
contig_1	cds	1359176	1359508	-	HFCAGB_06785		Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_E3G2R2, UniRef:UniRef90_A0A3Z4X2K3
