# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	920564	922585	+	LNHIMF_04650	uvrB	excinuclease ABC subunit UvrB	COG:COG0556, COG:L, GO:0003677, GO:0004386, GO:0005524, GO:0005737, GO:0006289, GO:0009380, GO:0009381, GO:0009432, GO:0016887, KEGG:K03702, RefSeq:WP_000042502.1, SO:0001217, UniParc:UPI0000137EC5, UniRef:UniRef100_B5F076, UniRef:UniRef50_B0RRD9, UniRef:UniRef90_B7NNK9
contig_1	cds	923074	925341	+	LNHIMF_04655	slrP	SPI-1 type III secretion system effector E3 ubiquitin transferase SlrP	COG:COG4886, COG:K, EC:2.3.2.27, GO:0004842, GO:0005576, GO:0016567, GO:0030254, GO:0030430, GO:0032091, GO:0044165, GO:0051082, RefSeq:WP_000482003.1, SO:0001217, UniParc:UPI000169F19B, UniRef:UniRef100_A0A3T2ZMD0, UniRef:UniRef50_Q8ZQQ2, UniRef:UniRef90_Q8ZQQ2
contig_1	cds	925433	926341	-	LNHIMF_04660	ybhK	Putative gluconeogenesis factor	COG:COG0391, COG:GH, GO:0005737, GO:0008360, GO:0043743, RefSeq:WP_001246032.1, SO:0001217, UniParc:UPI000169F19A, UniRef:UniRef100_A0A3S4HCI9, UniRef:UniRef50_P75767, UniRef:UniRef90_P58586
contig_1	ncRNA-region	926606	926750	+			Moco (molybdenum cofactor) riboswitch	RFAM:RF01055, SO:0000035
contig_1	cds	926705	927727	+	LNHIMF_04665	moaA	GTP 3',8-cyclase MoaA	COG:COG2896, COG:H, EC:4.1.99.22, GO:0005525, GO:0006777, GO:0019008, GO:0046872, GO:0051539, GO:0061798, GO:1904047, SO:0001217, UniParc:UPI0001910917, UniRef:UniRef100_B5F079, UniRef:UniRef50_Q83S40, UniRef:UniRef90_Q83S40
contig_1	cds	927749	928261	+	LNHIMF_04670	moaB	molybdenum cofactor biosynthesis protein B	COG:COG0521, COG:H, GO:0003824, GO:0006777, RefSeq:WP_000084604.1, SO:0001217, UniParc:UPI000005A0EC, UniRef:UniRef100_A0A5H6KRV1, UniRef:UniRef50_P0AF00, UniRef:UniRef90_A0A1B3EZ39
contig_1	cds	928306	928749	+	LNHIMF_04675		Cyclic pyranopterin monophosphate synthase	SO:0001217, UniParc:UPI0002D3D605, UniRef:UniRef100_B5F081, UniRef:UniRef90_B5F081
contig_1	cds	928742	928987	+	LNHIMF_04680	moaD	molybdopterin synthase sulfur carrier subunit	COG:COG1977, COG:H, EC:2.8.1.12, GO:0006777, RefSeq:WP_000598599.1, SO:0001217, UniParc:UPI000169F199, UniRef:UniRef100_A0A3V9FPB0, UniRef:UniRef50_P30748, UniRef:UniRef90_A0A2I5HIT3
contig_1	cds	928989	929441	+	LNHIMF_04685	moaE	molybdopterin synthase catalytic subunit MoaE	COG:COG0314, COG:H, EC:2.8.1.12, GO:0006777, KEGG:K03635, RefSeq:WP_001209386.1, SO:0001217, UniParc:UPI000169F198, UniRef:UniRef100_A0A5U3A5Z8, UniRef:UniRef50_A0A6I3KIQ3, UniRef:UniRef90_A0A0F5BBN4
contig_1	cds	929489	930193	+	LNHIMF_04690	ybhL	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	COG:COG0670, COG:P, RefSeq:WP_000373611.1, SO:0001217, UniParc:UPI00000CCF7A, UniRef:UniRef100_A0A655BNG7, UniRef:UniRef50_P0AAC5, UniRef:UniRef90_G9Z590
contig_1	cds	930525	931046	+	LNHIMF_04695		Integral membrane protein	SO:0001217, UniRef:UniRef50_A0A4Z0P450, UniRef:UniRef90_A0A4Z0P450
contig_1	cds	931235	931477	+	LNHIMF_04700		Inner membrane protein	SO:0001217, UniParc:UPI000048EE04, UniRef:UniRef100_A0A6C8H6F0, UniRef:UniRef50_A0A3F3IF73, UniRef:UniRef90_A0A3F3IF73
contig_1	cds	931480	932442	-	LNHIMF_04705	aglD2	putative membrane flippase AglD2/YbhN, UPF0104 family	COG:COG0392, COG:M, RefSeq:WP_001129824.1, SO:0001217, UniParc:UPI000005A0E7, UniRef:UniRef100_A0A5I5V0B6, UniRef:UniRef50_P75770, UniRef:UniRef90_Q57RE7
contig_1	cds	932442	933683	-	LNHIMF_04710	clsB	cardiolipin synthase ClsB	COG:COG1502, COG:I, EC:2.7.8.-, GO:0005886, GO:0008808, GO:0016020, GO:0032049, RefSeq:WP_000649639.1, SO:0001217, UniParc:UPI00016047CA, UniRef:UniRef100_A0A3T3EQ43, UniRef:UniRef50_P59715, UniRef:UniRef90_Q8ZQP4
contig_1	cds	933680	934438	-	LNHIMF_04715	elsH	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family	COG:COG3568, COG:R, RefSeq:WP_000192039.1, SO:0001217, UniParc:UPI00000CCF80, UniRef:UniRef100_A0A5I0KYX5, UniRef:UniRef50_P0AAW3, UniRef:UniRef90_A0A2C9P1R0
contig_1	cds	934571	934981	+	LNHIMF_04720	ybhQ	Inner membrane protein YbhQ	RefSeq:WP_000871970.1, SO:0001217, UniParc:UPI000005A0E4, UniRef:UniRef100_E8XBS7, UniRef:UniRef50_D4BBH4, UniRef:UniRef90_D4BBH4
contig_1	cds	934943	936049	-	LNHIMF_04725	ybhR	putative multidrug ABC transporter permease YbhR	COG:COG0842, COG:V, GO:0043190, GO:0140359, RefSeq:WP_000469050.1, SO:0001217, UniParc:UPI00000D75A7, UniRef:UniRef100_A0A5H5E971, UniRef:UniRef50_P0AFQ0, UniRef:UniRef90_P0AFQ0
contig_1	cds	936149	937279	-	LNHIMF_04730	yadH	ABC-type multidrug transport system, permease component	COG:COG0842, COG:V, RefSeq:WP_000045765.1, SO:0001217, UniParc:UPI000005A0E2, UniRef:UniRef100_A0A3U7XQD2, UniRef:UniRef50_P0AFQ4, UniRef:UniRef90_A0A0V9JPZ5
contig_1	cds	937272	939008	-	LNHIMF_04735	lptB	LPS export ABC transporter ATP-binding protein	COG:COG1131, COG:V, EC:7.5.2.5, GO:0005524, GO:0009898, GO:0015221, GO:0015920, GO:0016887, GO:0042626, GO:0043190, RefSeq:WP_001287612.1, SO:0001217, UniParc:UPI000169EFD7, UniRef:UniRef100_A0A3Z3HXW1, UniRef:UniRef50_P0A9U1, UniRef:UniRef90_P0A9U1
contig_1	cds	939001	939996	-	LNHIMF_04740	hlyD	secretion protein HlyD	COG:COG1566, COG:V, GO:0042597, RefSeq:WP_000743431.1, SO:0001217, UniParc:UPI00016047C6, UniRef:UniRef100_B4TC72, UniRef:UniRef50_Q8Z879, UniRef:UniRef90_Q8Z879
contig_1	cds	939996	940670	-	LNHIMF_04745	cecR	transcriptional regulator CecR	COG:COG1309, COG:K, RefSeq:WP_001025252.1, SO:0001217, UniParc:UPI000169EFD6, UniRef:UniRef100_A0A5W4MUE9, UniRef:UniRef50_A8AIZ0, UniRef:UniRef90_E8XBT2
contig_1	cds	940900	942261	+	LNHIMF_04750	rhlE	ATP-dependent RNA helicase RhlE	COG:COG0513, COG:L, EC:3.6.4.13, GO:0003724, RefSeq:WP_000007062.1, SO:0001217, UniParc:UPI00016BF333, UniRef:UniRef100_A0A620DKQ1, UniRef:UniRef50_A0A0A2VY86, UniRef:UniRef90_A9MIT1
contig_1	cds	942469	944613	+	LNHIMF_04755	dinG	ATP-dependent DNA helicase DinG	COG:COG1199, COG:L, EC:3.6.4.12, GO:0003677, GO:0003678, GO:0005524, GO:0006139, GO:0016818, GO:0016887, GO:0046872, GO:0051539, RefSeq:WP_001218633.1, SO:0001217, UniParc:UPI000169EFD4, UniRef:UniRef100_A0A5V3N5F2, UniRef:UniRef50_P27296, UniRef:UniRef90_P27296
contig_1	cds	944643	945617	+	LNHIMF_04760	ybiB	DNA-binding protein YbiB	COG:COG0547, COG:E, RefSeq:WP_000386485.1, SO:0001217, UniParc:UPI000169EFD3, UniRef:UniRef100_A0A5V3N5D1, UniRef:UniRef50_P30177, UniRef:UniRef90_A0A5Y2S2H1
contig_1	cds	945773	946033	-	LNHIMF_04765	ybiJ	DUF1471 domain-containing protein	RefSeq:WP_000849089.1, SO:0001217, UniParc:UPI000005A0DD, UniRef:UniRef100_A0A8X6JYG8, UniRef:UniRef50_A0A089PUS8, UniRef:UniRef90_A0A8X6JYG8
contig_1	cds	946318	946584	-	LNHIMF_04770	dksA	DksA/TraR family C4-type zinc finger protein	COG:COG1734, COG:K, GO:0008270, RefSeq:WP_000146332.1, SO:0001217, UniParc:UPI000005A0DB, UniRef:UniRef100_A0A1S0ZGJ6, UniRef:UniRef50_A0A2G1UQG4, UniRef:UniRef90_A8AIX9
contig_1	cds	946789	947715	+	LNHIMF_04775	rlmF	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	COG:COG3129, COG:J, EC:2.1.1.181, GO:0005737, GO:0006364, GO:0008988, GO:0052907, GO:0070475, RefSeq:WP_001275974.1, SO:0001217, UniParc:UPI000169EFD1, UniRef:UniRef100_B4TQW9, UniRef:UniRef50_A8AIX5, UniRef:UniRef90_A9MIS5
contig_1	cds	947712	949934	-	LNHIMF_04780	ybiO	mechanosensitive channel protein	COG:COG0668, COG:M, GO:0055085, RefSeq:WP_001267720.1, SO:0001217, UniParc:UPI000169EFD0, UniRef:UniRef100_A0A5T8JTL4, UniRef:UniRef50_P75783, UniRef:UniRef90_A0A3R0E3V8
contig_1	cds	950053	950775	-	LNHIMF_04785	glnQ	glutamine ABC transporter ATP-binding protein GlnQ	COG:COG1126, COG:E, EC:7.4.2.1, GO:0003333, GO:0005524, GO:0015424, RefSeq:WP_000569093.1, SO:0001217, UniParc:UPI000005A0D9, UniRef:UniRef100_A0A8E6Y675, UniRef:UniRef50_P48243, UniRef:UniRef90_C3THN2
contig_1	cds	950772	951431	-	LNHIMF_04790	glnP	glutamine ABC transporter permease GlnP	COG:COG0765, COG:E, EC:7.4.2.1, GO:0006865, GO:0016020, GO:0022857, GO:0043190, GO:0055085, RefSeq:WP_001159076.1, SO:0001217, UniParc:UPI000005A0D8, UniRef:UniRef100_A0A5I0FR03, UniRef:UniRef50_P0AEQ8, UniRef:UniRef90_P0AEQ8
contig_1	cds	951577	952323	-	LNHIMF_04795	glnH	glutamine ABC transporter substrate-binding protein GlnH	COG:COG0834, COG:ET, EC:7.4.2.1, GO:0015599, GO:0043190, GO:1903803, RefSeq:WP_000838671.1, SO:0001217, UniParc:UPI000005A0D7, UniRef:UniRef100_A0A8E6Y899, UniRef:UniRef50_P0AEQ5, UniRef:UniRef90_A0A0J2LBE2
contig_1	cds	952800	953303	-	LNHIMF_04800	dps	DNA starvation/stationary phase protection protein Dps	COG:COG0783, COG:PV, EC:1.16.-.-, GO:0003677, GO:0005737, GO:0006879, GO:0008199, GO:0016722, GO:0030261, RefSeq:WP_000100805.1, SO:0001217, UniParc:UPI000005A0D6, UniRef:UniRef100_B5F0B0, UniRef:UniRef50_Q8FJM0, UniRef:UniRef90_A8AIW9
contig_1	cds	953606	954493	-	LNHIMF_04805	rhtA	threonine/homoserine exporter RhtA	COG:COG5006, COG:E, GO:0005886, GO:0015565, RefSeq:WP_001119555.1, SO:0001217, UniParc:UPI00004F7A43, UniRef:UniRef100_A0A5H5BDZ8, UniRef:UniRef50_E1W9W8, UniRef:UniRef90_E1W9W8
contig_1	cds	954847	955362	+	LNHIMF_04810		Outer membrane protein X	RefSeq:WP_000716763.1, SO:0001217, UniParc:UPI000005A0D4, UniRef:UniRef100_A0A6C8GRB0, UniRef:UniRef90_P0A919
contig_1	cds	955425	957005	-	LNHIMF_04815	opgE	Phosphoethanolamine transferase for periplasmic glucans OpgE, AlkP superfamily	COG:COG2194, COG:M, RefSeq:WP_001089332.1, SO:0001217, UniParc:UPI000169EE15, UniRef:UniRef100_A0A3V9PLB2, UniRef:UniRef50_P75785, UniRef:UniRef90_A0A2I5HIQ9
contig_1	cds	957270	957398	-	LNHIMF_04820	mntS	manganase accumulation protein MntS	RefSeq:WP_001001755.1, SO:0001217, UniParc:UPI00004F7A45, UniRef:UniRef100_A0A5W0NUZ8, UniRef:UniRef50_A0A377TRQ9, UniRef:UniRef90_A0A379U2N2
contig_1	cds	957584	958057	+	LNHIMF_04825	mntR	manganese-binding transcriptional regulator MntR	COG:COG1321, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006355, GO:0046914, GO:0046983, RefSeq:WP_000533543.1, SO:0001217, UniParc:UPI000169EE14, UniRef:UniRef100_A0A3V9PKY8, UniRef:UniRef50_P0A9F2, UniRef:UniRef90_P67711
contig_1	cds	958054	959088	+	LNHIMF_04830	arsB	Na+/H+ antiporter NhaD or related arsenite permease	COG:COG1055, COG:P, SO:0001217, UniRef:UniRef50_A0A090V2A1, UniRef:UniRef90_B5R7A2
contig_1	cds	959210	960130	-	LNHIMF_04835	ldtB	L,D-transpeptidase	COG:COG1376, COG:M, EC:2.-.-.-, GO:0008360, GO:0016757, GO:0018104, GO:0030288, GO:0071555, GO:0071972, RefSeq:WP_001056401.1, SO:0001217, UniParc:UPI000169EE12, UniRef:UniRef100_A0A718RXB6, UniRef:UniRef50_P0AAY0, UniRef:UniRef90_P0AAY0
contig_1	cds	960350	961945	+	LNHIMF_04840	uup	ABC-F family ATPase	COG:COG0488, COG:R, GO:0005524, GO:0016887, RefSeq:WP_000961434.1, SO:0001217, UniParc:UPI00016BF46B, UniRef:UniRef100_A0A5I6WN32, UniRef:UniRef50_P0A9U5, UniRef:UniRef90_A0A1B7IN02
contig_1	cds	962067	963332	-	LNHIMF_04845		DUF1479 domain-containing protein	RefSeq:WP_000210951.1, SO:0001217, UniParc:UPI000169EE10, UniRef:UniRef100_A0A3V9PL34, UniRef:UniRef50_P75791, UniRef:UniRef90_G5QXB2
contig_1	cds	963594	964403	+	LNHIMF_04850	cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	COG:COG0561, COG:HR, EC:3.1.3.23, KEGG:K07757, RefSeq:WP_000217907.1, SO:0001217, UniParc:UPI000169EE0F, UniRef:UniRef100_A0A6C8G5P6, UniRef:UniRef50_P75792, UniRef:UniRef90_A9MIQ5
contig_1	cds	964481	966913	-	LNHIMF_04855	ybiW	putative dehydratase YbiW	COG:C, COG:COG1882, EC:4.2.1.-, GO:0005829, GO:0016829, RefSeq:WP_000192667.1, SO:0001217, UniParc:UPI000169EE0E, UniRef:UniRef100_A0A3Y5E1Z4, UniRef:UniRef50_P75793, UniRef:UniRef90_P75793
contig_1	cds	966919	967818	-	LNHIMF_04860	pflA	Pyruvate-formate lyase-activating enzyme	COG:COG1180, COG:O, RefSeq:WP_000576941.1, SO:0001217, UniParc:UPI000169EE0D, UniRef:UniRef100_A0A3V9PL17, UniRef:UniRef50_A0A8B3ZYN5, UniRef:UniRef90_A0A8B3ZYN5
contig_1	cds	968096	968845	-	LNHIMF_04865	moeB	molybdopterin-synthase adenylyltransferase MoeB	COG:COG0476, COG:H, EC:2.7.7.80, GO:0004792, GO:0005524, GO:0005737, GO:0005829, GO:0006777, GO:0008146, GO:0008641, GO:0016779, GO:0046872, GO:0061605, RefSeq:WP_000829280.1, SO:0001217, UniParc:UPI000012F392, UniRef:UniRef100_Q56067, UniRef:UniRef50_P12282, UniRef:UniRef90_Q56067
contig_1	cds	968845	970080	-	LNHIMF_04870	moeA	molybdopterin molybdotransferase MoeA	BlastRules:WP_014343820, COG:COG0303, COG:H, EC:2.10.1.1, GO:0005737, GO:0005829, GO:0006777, GO:0032324, GO:0046872, GO:0061599, RefSeq:WP_000395790.1, SO:0001217, UniParc:UPI000169EE0B, UniRef:UniRef100_Q56066, UniRef:UniRef50_Q56066, UniRef:UniRef90_Q56066
contig_1	cds	970284	971225	+	LNHIMF_04875	iaaA	beta-aspartyl-peptidase	COG:COG1446, COG:E, EC:3.4.19.5, GO:0004067, GO:0005737, GO:0008798, GO:0016540, KEGG:K13051, RefSeq:WP_001030503.1, SO:0001217, UniParc:UPI000005A0C8, UniRef:UniRef100_Q7CQV5, UniRef:UniRef50_P37595, UniRef:UniRef90_Q7CQV5
contig_1	cds	971236	973107	+	LNHIMF_04880	gsiA	glutathione ABC transporter ATP-binding protein GsiA	COG:COG1123, COG:O, EC:7.4.2.-, EC:7.4.2.10, GO:0000166, GO:0005524, GO:0005886, GO:0006810, GO:0015833, GO:0016887, RefSeq:WP_001120573.1, SO:0001217, UniParc:UPI000169EE0A, UniRef:UniRef100_A0A3V9PL29, UniRef:UniRef50_Q57RB2, UniRef:UniRef90_Q57RB2
contig_1	cds	973140	974678	+	LNHIMF_04885	gsiB	glutathione ABC transporter substrate-binding protein GsiB	COG:COG0747, COG:E, EC:7.4.2.-, GO:0030288, GO:0034634, GO:0034775, GO:0042938, GO:0043190, GO:1904680, RefSeq:WP_000191447.1, SO:0001217, UniParc:UPI000169EE09, UniRef:UniRef100_A0A3V9PKW8, UniRef:UniRef50_P75797, UniRef:UniRef90_Q8ZQM3
contig_1	cds	974739	975659	+	LNHIMF_04890	gsiC	glutathione ABC transporter permease GsiC	COG:COG0601, COG:EP, EC:7.4.2.-, GO:0005886, GO:0016020, GO:0055085, KEGG:K13890, RefSeq:WP_000936067.1, SO:0001217, UniParc:UPI000048EDEC, UniRef:UniRef100_Q5PGP5, UniRef:UniRef50_Q57RB0, UniRef:UniRef90_Q57RB0
contig_1	cds	975662	976573	+	LNHIMF_04895	gsiD	glutathione ABC transporter permease GsiD	COG:COG1173, COG:EP, EC:7.4.2.-, GO:0005886, GO:0016020, GO:0055085, GO:0071916, RefSeq:WP_001236024.1, SO:0001217, UniParc:UPI000005A0C4, UniRef:UniRef100_Q57RA9, UniRef:UniRef50_P75799, UniRef:UniRef90_Q57RA9
contig_1	cds	976664	977989	-	LNHIMF_04900	rimO	30S ribosomal protein S12 methylthiotransferase RimO	EC:2.8.4.4, GO:0005737, GO:0006400, GO:0008172, GO:0016782, GO:0018339, GO:0046872, GO:0051539, GO:0103039, GO:1904047, RefSeq:WP_000073317.1, SO:0001217, UniParc:UPI00000CCF93, UniRef:UniRef100_B5F0X7, UniRef:UniRef50_Q1QA11, UniRef:UniRef90_A8AIT5
contig_1	cds	978220	978603	+	LNHIMF_04905	bssR	biofilm formation regulator BssR	RefSeq:WP_000259651.1, SO:0001217, UniParc:UPI000005A0C2, UniRef:UniRef100_A0A5W7MFZ3, UniRef:UniRef50_P0AAY2, UniRef:UniRef90_A9MIP4
contig_1	cds	979306	979821	+	LNHIMF_04910	citE	Citrate lyase beta subunit	COG:COG2301, COG:G, RefSeq:WP_001521476.1, SO:0001217, UniParc:UPI00000CCF94, UniRef:UniRef100_A0A8E7D3T9, UniRef:UniRef50_A0A5T7CFW3, UniRef:UniRef90_A0A5T7CFW3
contig_1	cds	979844	980593	+	LNHIMF_04915		Electron transfer flavoprotein subunit beta	RefSeq:WP_001523061.1, SO:0001217, UniParc:UPI000169EC55, UniRef:UniRef100_M7RHU7, UniRef:UniRef50_A0A0T7RTA4, UniRef:UniRef90_A0A0T7RTA4
contig_1	cds	980604	981557	+	LNHIMF_04920	fixB	Electron transfer flavoprotein, alpha subunit FixB	COG:C, COG:COG2025, RefSeq:WP_000157772.1, SO:0001217, UniParc:UPI000160457F, UniRef:UniRef100_A0A1S0ZHW6, UniRef:UniRef50_A0A2P6TBW9, UniRef:UniRef90_C0PX44
contig_1	cds	981590	981853	+	LNHIMF_04925		Acyl dehydratase	RefSeq:WP_001530477.1, SO:0001217, UniParc:UPI000169EC54, UniRef:UniRef100_A0A722UUH1, UniRef:UniRef50_A0A5I8UTB9, UniRef:UniRef90_A0A5I8UTB9
contig_1	cds	981850	983013	+	LNHIMF_04930	caiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	COG:COG1960, COG:I, RefSeq:WP_000835387.1, SO:0001217, UniParc:UPI00000CCF96, UniRef:UniRef100_A0A5I6DVB4, UniRef:UniRef50_A0A157KGU4, UniRef:UniRef90_A0A655BQJ7
contig_1	cds	983038	983229	+	LNHIMF_04935		Secreted protein	SO:0001217, UniRef:UniRef50_A0A5W1J0G7, UniRef:UniRef90_A0A3J8WJ18
contig_1	cds	983462	985147	+	LNHIMF_04940		Electron transfer flavoprotein-ubiquinone oxidoreductase	RefSeq:WP_001000306.1, SO:0001217, UniParc:UPI00004F7A53, UniRef:UniRef100_A0A3V7PCT2, UniRef:UniRef50_Q3J5K9, UniRef:UniRef90_A0A655BPY6
contig_1	cds	985153	986043	-	LNHIMF_04945	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_000545331.1, SO:0001217, UniParc:UPI000169EC52, UniRef:UniRef100_A0A3V9PL00, UniRef:UniRef50_Q57RA1, UniRef:UniRef90_Q57RA1
contig_1	cds	986308	986733	-	LNHIMF_04950	gntT	H+/gluconate symporter GntT or related permease, GntP/DsdX family	COG:COG2610, COG:G, RefSeq:WP_000287110.1, SO:0001217, UniParc:UPI000169EB63, UniRef:UniRef100_A0A5I6DVD5, UniRef:UniRef50_A0A2T8M4Y1, UniRef:UniRef90_A0A2T8M4Y1
contig_1	cds	987080	987760	+	LNHIMF_04955	yliI	Glucose/arabinose dehydrogenase, beta-propeller fold	COG:COG2133, COG:G, SO:0001217, UniParc:UPI000169EC51, UniRef:UniRef100_A0A722QXF2, UniRef:UniRef50_A0A2X2V543, UniRef:UniRef90_A0A659PWM8
contig_1	cds	987757	988383	-	LNHIMF_04960	gstA	Glutathione S-transferase	COG:COG0625, COG:O, RefSeq:WP_000631916.1, SO:0001217, UniParc:UPI000169EC50, UniRef:UniRef100_A0A5W9F8E0, UniRef:UniRef50_A0A1W1S079, UniRef:UniRef90_A0A379SGG2
contig_1	cds	988759	989829	+	LNHIMF_04965	dacC	serine-type D-Ala-D-Ala carboxypeptidase	COG:COG1686, COG:M, EC:3.4.16.4, SO:0001217, UniParc:UPI000230047C, UniRef:UniRef100_A0A0N1TUR7, UniRef:UniRef50_P08506, UniRef:UniRef90_B7LN03
contig_1	cds	989874	990632	-	LNHIMF_04970	deoR	DNA-binding transcriptional repressor DeoR	COG:COG1349, COG:KG, GO:0003700, GO:0006355, RefSeq:WP_000450103.1, SO:0001217, UniParc:UPI00000CCF9D, UniRef:UniRef100_A0A1S0ZGN6, UniRef:UniRef50_P0ACK7, UniRef:UniRef90_A8AIS8
contig_1	cds	990704	991378	-	LNHIMF_04975	ybjG	undecaprenyl-diphosphate phosphatase	EC:3.6.1.27, GO:0005886, GO:0050380, SO:0001217, UniParc:UPI00017B8408, UniRef:UniRef100_A0A5I9C1I0, UniRef:UniRef50_A0A087FSU7, UniRef:UniRef90_A0A379SB86
contig_1	cds	991625	992857	+	LNHIMF_04980	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_001181284.1, SO:0001217, UniParc:UPI000005A0BC, UniRef:UniRef100_A0A5I5S7X0, UniRef:UniRef50_Q323U7, UniRef:UniRef90_A9MIN8
contig_1	cds	992911	993726	-	LNHIMF_04985	cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	COG:COG0561, COG:HR, RefSeq:WP_000023542.1, SO:0001217, UniParc:UPI000169EC4E, UniRef:UniRef100_A0A5J2VIQ5, UniRef:UniRef50_P75809, UniRef:UniRef90_A9MIN7
contig_1	cds	993723	994934	-	LNHIMF_04990	fucP	Fucose permease	COG:COG0738, COG:G, RefSeq:WP_000217429.1, SO:0001217, UniParc:UPI000169EAAF, UniRef:UniRef100_A0A5I9DP29, UniRef:UniRef50_P75810, UniRef:UniRef90_V1GQF3
contig_1	cds	995102	995722	+	LNHIMF_04995	ybjK	DNA-binding transcriptional regulator YbjK	COG:COG3226, COG:K, RefSeq:WP_000661873.1, SO:0001217, UniParc:UPI00004F7A5B, UniRef:UniRef100_A0A6C8GPM7, UniRef:UniRef50_P75811, UniRef:UniRef90_A0A3V5ZKQ1
contig_1	ncRNA	995681	995759	-	LNHIMF_05000	rybB	RybB RNA	RFAM:RF00110, SO:0000655
contig_1	cds	995839	997524	-	LNHIMF_05005	ybjL	aspartate:alanine antiporter	COG:COG2985, COG:R, GO:0005886, GO:0006813, GO:0008324, RefSeq:WP_001024853.1, SO:0001217, UniParc:UPI000013A38F, UniRef:UniRef100_B5F0Y9, UniRef:UniRef50_Q6LPH2, UniRef:UniRef90_A9MIN5
contig_1	cds	997795	998172	+	LNHIMF_05010	ybjM	Inner membrane protein YbjM	RefSeq:WP_000680850.1, SO:0001217, UniParc:UPI00000CCFA3, UniRef:UniRef100_A0A5I5V6A2, UniRef:UniRef50_P64440, UniRef:UniRef90_A0A5I8XBQ4
contig_1	cds	998204	998467	-	LNHIMF_05015	grxA	GrxA family glutaredoxin	COG:COG0695, COG:O, GO:0005737, GO:0009055, GO:0009263, GO:0015035, GO:0015038, GO:0034599, GO:0045454, RefSeq:WP_000495513.1, SO:0001217, UniParc:UPI000005A0B6, UniRef:UniRef100_P0A1P9, UniRef:UniRef50_Q9KSW0, UniRef:UniRef90_P0A1P9
contig_1	cds	998637	998927	+	LNHIMF_05020		Inner membrane protein	RefSeq:WP_001259137.1, SO:0001217, UniParc:UPI00000CCFA4, UniRef:UniRef100_A0A713FQ49, UniRef:UniRef50_E3G279, UniRef:UniRef90_S5MTT6
contig_1	cds	998911	999633	+	LNHIMF_05025	nfsA	nitroreductase NfsA	BlastRules:WP_000189159, BlastRules:WP_012068493, COG:C, COG:COG0778, EC:1.-.-.-, EC:1.5.1.38, GO:0016491, RefSeq:WP_000075295.1, SO:0001217, UniParc:UPI000169EAAD, UniRef:UniRef100_A0A722RZ70, UniRef:UniRef50_P17117, UniRef:UniRef90_Q9Z5Z2
contig_1	cds	999691	1000593	+	LNHIMF_05030	rimK	30S ribosomal protein S6--L-glutamate ligase	COG:COG0189, COG:EHJQ, EC:6.3.2.-, GO:0005524, GO:0006412, GO:0016881, GO:0036211, GO:0046872, RefSeq:WP_000684366.1, SO:0001217, UniParc:UPI000169EAAC, UniRef:UniRef100_B4TRM8, UniRef:UniRef50_Q83S18, UniRef:UniRef90_B7LN16
contig_1	cds	1000689	1001165	+	LNHIMF_05035		Sensory transduction regulator	RefSeq:WP_000624810.1, SO:0001217, UniParc:UPI00016030E1, UniRef:UniRef100_A0A1S0ZHU9, UniRef:UniRef50_P0AAY8, UniRef:UniRef90_A0A0K0H913
contig_1	cds	1001511	1002626	+	LNHIMF_05040	potF	spermidine/putrescine ABC transporter substrate-binding protein PotF	COG:COG0687, COG:E, EC:7.6.2.-, GO:0015846, GO:0015847, GO:0016020, GO:0019808, GO:0019810, GO:0030288, GO:0042597, GO:0055052, SO:0001217, UniParc:UPI00016044C2, UniRef:UniRef100_C0PXN4, UniRef:UniRef50_P31133, UniRef:UniRef90_P31133
contig_1	cds	1002714	1003847	+	LNHIMF_05045	potG	putrescine ABC transporter ATP-binding subunit PotG	COG:COG3842, COG:E, EC:7.6.2.-, EC:7.6.2.16, GO:0005524, GO:0015417, GO:0015594, GO:0015846, GO:0015847, GO:0016020, GO:0016887, GO:0022857, GO:0043190, GO:0055052, GO:0055085, RefSeq:WP_001000698.1, SO:0001217, UniParc:UPI00000CCFA7, UniRef:UniRef100_A0A5H6JKX5, UniRef:UniRef50_P31134, UniRef:UniRef90_P31134
contig_1	cds	1003857	1004810	+	LNHIMF_05050	potH	putrescine ABC transporter permease PotH	COG:COG1176, COG:E, EC:7.6.2.-, GO:0016020, GO:0055085, RefSeq:WP_000105453.1, SO:0001217, UniParc:UPI00004F7A61, UniRef:UniRef100_A0A1S0ZIA2, UniRef:UniRef50_A0A107P8V1, UniRef:UniRef90_A0A087FST4
